12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: C1_6_2
Standardized Time limit: 3600 secs
Local Machine Time Limit: 3635 secs
Base solution: 15343.130
BKS: 13948.3
Optimal: 0
Wed 12 Jan 2022 03:02:59 AM CST
timestamp: 1641927779
Solution value, local machine time, standardized time
15339.9 7.289 7.220
15336.7 7.291 7.222
15293.3 7.291 7.222
15282.3 7.292 7.223
15278.2 7.294 7.225
15269.9 7.294 7.225
15247.7 7.295 7.226
15246.1 7.296 7.227
15244.1 7.296 7.227
15237.9 7.297 7.228
15228.6 7.298 7.229
15225.9 7.298 7.229
15211.1 7.300 7.231
15190.7 7.301 7.232
15190.6 7.302 7.233
15185.8 7.303 7.234
15184.8 7.303 7.234
15132.9 7.304 7.235
15132.3 7.305 7.236
15131.7 7.305 7.236
15129.1 7.306 7.237
15128.1 7.307 7.238
15109.3 7.308 7.239
15107.5 7.308 7.239
15105.7 7.309 7.240
15105.1 7.310 7.241
15105.0 7.310 7.241
15104.3 7.311 7.242
15103.6 7.312 7.243
15102.3 7.313 7.244
15093.7 7.316 7.246
15089.7 7.320 7.250
15088.3 7.321 7.251
15085.8 7.321 7.251
15085.7 7.327 7.257
15066.2 7.331 7.261
15065.3 7.334 7.264
15065.0 7.351 7.281
15024.1 7.352 7.282
15022.1 7.354 7.284
15016.4 7.355 7.285
15016.1 7.366 7.296
14963.3 7.367 7.297
14958.7 7.371 7.301
14958.6 7.373 7.303
14958.4 7.373 7.303
14957.8 7.374 7.304
14956.8 7.375 7.305
14956.6 7.376 7.306
14900.1 7.377 7.307
14896.1 7.378 7.308
14885.8 7.380 7.310
14885.3 7.381 7.311
14884.4 7.382 7.312
14880.8 7.383 7.313
14878.9 7.385 7.315
14877.3 7.386 7.316
14873.6 7.387 7.317
14860.5 7.399 7.329
14784.0 7.400 7.330
14757.6 7.402 7.332
14757.1 7.403 7.333
14730.5 7.417 7.347
14681.7 7.418 7.348
14676.6 7.418 7.348
14640.3 7.419 7.349
14618.1 7.421 7.351
14593.3 7.422 7.351
14585.2 7.423 7.352
14584.2 7.424 7.353
14584.0 7.435 7.364
14579.4 7.448 7.377
14524.9 7.449 7.378
14523.3 7.450 7.379
14523.2 7.461 7.390
14522.9 7.472 7.401
14521.4 7.484 7.413
14514.0 7.487 7.416
14512.8 7.489 7.418
14511.6 7.501 7.430
14509.1 7.512 7.441
14504.0 7.514 7.443
14503.9 7.521 7.450
14494.9 7.525 7.454
14494.6 7.534 7.462
14493.3 7.547 7.475
14492.7 7.555 7.483
