12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: R102
Standardized Time limit: 1800 secs
Local Machine Time Limit: 1817 secs
Base solution: 1613.260
BKS: 1466.6
Optimal: 1
Wed 12 Jan 2022 01:12:50 AM CST
timestamp: 1641921170
Solution value, local machine time, standardized time
1611.9 0.004 0.004
1600.5 0.004 0.004
1588.4 0.004 0.004
1585.3 0.004 0.004
1572.3 0.004 0.004
1571.8 0.005 0.005
1571.5 0.005 0.005
1568.6 0.005 0.005
1568.3 0.005 0.005
1565.3 0.005 0.005
1564.7 0.005 0.005
1562.2 0.005 0.005
1554.4 0.005 0.005
1553.3 0.005 0.005
1552.2 0.005 0.005
1551.8 0.006 0.006
1551.1 0.006 0.006
1550.9 0.006 0.006
1550.6 0.006 0.006
1544.4 0.006 0.006
1543.6 0.006 0.006
1543.4 0.006 0.006
1542.1 0.006 0.006
1541.9 0.006 0.006
1540.5 0.006 0.006
1536.0 0.007 0.007
1527.5 0.007 0.007
1527.4 0.007 0.007
1514.0 0.008 0.008
1513.7 0.009 0.009
1513.0 0.881 0.873
1507.2 0.883 0.875
1505.6 0.883 0.875
1505.0 0.883 0.875
1504.2 0.885 0.877
1504.0 0.886 0.878
1503.4 0.888 0.880
1503.0 0.888 0.880
1501.0 0.890 0.882
1499.5 0.891 0.883
1499.4 0.893 0.885
1498.0 0.896 0.887
1497.5 0.898 0.889
1496.3 0.899 0.890
1495.6 0.960 0.951
1495.5 0.960 0.951
1494.9 1.067 1.057
1492.1 1.082 1.072
1491.2 1.088 1.078
1489.1 1.281 1.269
1488.4 1.292 1.280
1488.1 1.293 1.281
1487.4 1.337 1.324
1484.2 1.446 1.432
1479.6 1.447 1.433
1474.9 1.578 1.563
1466.6 2.096 2.076
Primal Integral: 0.0023419868
