12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: RC105
Standardized Time limit: 1800 secs
Local Machine Time Limit: 1817 secs
Base solution: 1665.070
BKS: 1513.7
Optimal: 1
Wed 12 Jan 2022 01:13:16 AM CST
timestamp: 1641921196
Solution value, local machine time, standardized time
1661.0 0.011 0.011
1660.0 0.012 0.012
1659.4 0.014 0.014
1658.3 0.014 0.014
1657.9 0.015 0.015
1657.2 0.015 0.015
1656.7 0.017 0.017
1654.4 0.019 0.019
1653.6 0.022 0.022
1653.5 0.023 0.023
1652.9 0.024 0.024
1652.8 0.025 0.025
1652.5 0.030 0.030
1651.7 3.401 3.369
1638.7 3.423 3.390
1631.6 3.458 3.425
1631.3 3.459 3.426
1614.1 3.460 3.427
1601.9 3.507 3.474
1601.4 3.520 3.487
1600.6 3.520 3.487
1600.5 3.521 3.488
1599.8 3.522 3.489
1599.6 3.522 3.489
1599.1 3.523 3.490
1594.9 3.523 3.490
1594.4 3.524 3.491
1593.9 3.524 3.491
1593.0 3.524 3.491
1590.5 3.524 3.491
1590.4 3.524 3.491
1589.0 3.533 3.499
1584.8 3.533 3.499
1583.9 3.533 3.499
1583.3 3.533 3.499
1581.4 3.534 3.500
1571.4 3.537 3.503
1571.0 3.537 3.503
1570.6 3.587 3.553
1570.5 3.587 3.553
1569.9 3.587 3.553
1561.3 3.589 3.555
1558.9 3.590 3.556
1558.5 3.676 3.641
1557.5 3.685 3.650
1557.4 3.685 3.650
1556.8 3.686 3.651
1555.0 3.696 3.661
1554.9 3.696 3.661
1554.3 3.696 3.661
1549.3 3.711 3.676
1545.8 3.717 3.682
1545.7 3.718 3.683
1544.9 3.718 3.683
1542.7 3.761 3.725
1541.6 4.115 4.076
1541.3 4.700 4.655
1539.7 4.700 4.655
1535.6 4.700 4.655
1533.2 4.701 4.656
1529.7 4.702 4.657
1525.0 5.016 4.968
1522.8 5.017 4.969
1519.8 5.768 5.713
1518.8 5.796 5.741
1518.7 5.819 5.764
1514.3 9.444 9.354
1514.2 9.450 9.360
1513.7 68.685 68.032
Primal Integral: 0.0212148734
