12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: RC2_4_8
Standardized Time limit: 3600 secs
Local Machine Time Limit: 3635 secs
Base solution: 5177.370
BKS: 4706.7
Optimal: 0
Wed 12 Jan 2022 02:49:29 AM CST
timestamp: 1641926969
Solution value, local machine time, standardized time
5176.4 7.115 7.047
5175.5 7.116 7.048
5173.4 7.116 7.048
5172.4 7.118 7.050
5172.2 7.118 7.050
5171.5 7.118 7.050
5168.5 7.119 7.051
5164.4 7.119 7.051
5160.9 7.120 7.052
5160.7 7.122 7.054
5155.7 7.123 7.055
5153.7 7.125 7.057
5153.6 7.125 7.057
5151.7 7.129 7.061
5144.5 7.130 7.062
5143.0 7.130 7.062
5141.6 7.131 7.063
5137.3 7.135 7.067
5136.4 7.138 7.070
5132.6 7.139 7.071
5131.1 7.142 7.074
5129.9 7.143 7.075
5129.1 7.143 7.075
5127.8 7.144 7.076
5127.6 7.144 7.076
5122.4 7.148 7.080
5120.1 7.149 7.081
5113.2 7.159 7.091
5112.8 7.173 7.105
5107.6 7.180 7.112
5103.8 7.190 7.122
5103.3 7.192 7.124
5101.3 7.195 7.127
5099.3 7.558 7.486
5097.4 7.558 7.486
5093.0 7.559 7.487
5092.7 7.559 7.487
5091.4 7.560 7.488
5084.7 7.560 7.488
5064.4 7.588 7.516
5064.1 7.588 7.516
5063.7 7.589 7.517
5059.1 7.589 7.517
5056.6 7.589 7.517
5055.7 7.590 7.518
5055.1 7.590 7.518
5054.9 7.591 7.519
5052.5 8.226 8.148
5044.8 8.248 8.170
5042.4 8.249 8.171
5041.6 8.249 8.171
5039.5 8.250 8.172
5037.7 8.250 8.172
5037.6 8.251 8.173
5036.1 8.251 8.173
5035.4 8.251 8.173
5034.7 8.252 8.174
5033.5 8.252 8.174
5032.9 8.253 8.175
5032.7 8.253 8.175
5029.5 8.254 8.176
5019.6 8.254 8.176
5006.9 8.766 8.683
5006.2 8.767 8.684
5004.4 8.848 8.764
5002.2 8.849 8.765
4997.7 8.849 8.765
4996.6 8.850 8.766
4989.0 8.850 8.766
4983.8 8.852 8.768
4982.8 9.060 8.974
4980.8 9.060 8.974
4980.3 9.061 8.975
4980.2 9.061 8.975
4979.9 9.062 8.976
4979.3 9.062 8.976
4978.6 9.062 8.976
4977.1 9.063 8.977
4976.4 9.063 8.977
4957.7 9.067 8.981
4956.7 9.067 8.981
4951.3 9.068 8.982
4950.9 9.068 8.982
4949.8 9.137 9.050
4939.5 9.138 9.051
4934.3 9.138 9.051
4929.4 9.138 9.051
4925.5 9.139 9.052
4923.0 9.139 9.052
4921.9 9.308 9.220
4921.7 9.308 9.220
4919.5 9.308 9.220
4919.1 9.309 9.221
4897.9 9.324 9.235
4897.5 9.324 9.235
4892.3 9.324 9.235
4890.7 9.325 9.236
4890.3 9.325 9.236
4889.9 9.326 9.237
4889.0 9.791 9.698
4883.7 9.794 9.701
4882.2 10.031 9.936
4882.0 10.039 9.944
4881.7 10.040 9.945
4880.3 10.040 9.945
4879.4 10.464 10.365
4879.2 10.477 10.377
4879.0 10.477 10.377
4876.8 10.477 10.377
4876.4 10.478 10.378
4874.0 10.491 10.391
4867.8 10.498 10.398
4865.8 10.695 10.593
4863.2 10.697 10.595
4862.8 10.697 10.595
4860.3 10.697 10.595
4859.3 10.700 10.598
4858.9 10.701 10.599
4856.1 10.740 10.638
4855.9 10.741 10.639
4855.7 10.741 10.639
4854.7 10.745 10.643
4853.8 10.745 10.643
4851.7 10.745 10.643
4850.6 11.148 11.042
4849.1 11.154 11.048
4847.2 11.155 11.049
4845.4 11.155 11.049
4845.3 11.156 11.050
4844.7 11.422 11.313
4837.2 11.429 11.320
4836.4 11.430 11.321
4835.4 11.430 11.321
4834.8 11.430 11.321
4833.7 11.431 11.322
4832.4 11.431 11.322
4832.2 11.432 11.323
4828.0 11.432 11.323
4827.7 11.432 11.323
4823.6 11.624 11.514
4823.3 11.898 11.785
4823.1 11.899 11.786
4822.5 11.901 11.788
4810.7 11.932 11.819
4807.6 12.154 12.039
4806.8 12.155 12.040
4805.0 12.155 12.040
4804.8 12.156 12.041
4802.3 12.170 12.054
4801.4 12.501 12.382
4800.1 12.509 12.390
4799.8 12.691 12.570
4798.8 12.691 12.570
4798.4 12.692 12.571
4794.5 12.747 12.626
4794.1 12.816 12.694
4794.0 12.816 12.694
4793.6 12.817 12.695
4793.4 13.156 13.031
4790.6 13.173 13.048
4789.6 13.174 13.049
4788.4 13.174 13.049
4786.4 13.342 13.215
4786.2 13.343 13.216
4784.6 13.356 13.229
4784.1 13.356 13.229
4780.5 13.497 13.369
4777.5 13.825 13.694
4777.1 13.971 13.838
4776.7 14.041 13.908
4771.7 14.284 14.148
4769.6 14.520 14.382
4769.3 15.158 15.014
4768.8 15.421 15.275
4768.1 15.438 15.291
4767.7 15.678 15.529
4765.9 15.678 15.529
4765.4 15.830 15.680
4764.8 15.831 15.681
4764.3 16.202 16.048
4761.2 19.559 19.373
4760.5 23.278 23.057
4760.4 23.279 23.058
4760.2 23.349 23.127
4759.1 23.535 23.311
4759.0 24.999 24.762
4758.4 24.999 24.762
4755.6 24.999 24.762
4755.4 25.000 24.763
4754.9 25.000 24.763
4754.1 25.001 24.763
4754.0 25.240 25.000
4753.7 25.622 25.379
4751.7 25.622 25.379
4750.1 25.623 25.380
4749.9 25.623 25.380
4748.9 25.623 25.380
4748.5 25.624 25.381
4748.3 25.669 25.425
4739.1 35.788 35.448
4738.4 35.930 35.589
4738.1 35.938 35.597
4738.0 40.989 40.600
4737.1 41.064 40.674
4736.4 63.388 62.786
4735.3 64.204 63.594
4734.4 71.179 70.503
4734.3 1132.653 1121.893
4732.9 1133.016 1122.252
4732.8 1154.959 1143.987
4732.5 1155.020 1144.047
4732.3 1155.021 1144.048
4731.9 1175.031 1163.868
4731.7 1175.032 1163.869
4731.4 1189.655 1178.353
4730.9 1193.783 1182.442
Primal Integral: 0.5660750413
