12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: R108
Standardized Time limit: 1800 secs
Local Machine Time Limit: 1817 secs
Base solution: 1025.310
BKS: 932.1
Optimal: 1
Wed 12 Jan 2022 01:12:56 AM CST
timestamp: 1641921176
Solution value, local machine time, standardized time
1020.4 0.005 0.005
1019.9 0.005 0.005
1019.8 0.006 0.006
1019.6 0.006 0.006
1018.6 0.006 0.006
1017.6 0.006 0.006
1017.2 0.006 0.006
1016.8 0.006 0.006
1016.1 0.006 0.006
1016.0 0.006 0.006
1014.4 0.006 0.006
1012.7 0.006 0.006
1010.8 0.006 0.006
1008.8 0.006 0.006
1008.1 0.007 0.007
1007.8 0.007 0.007
1007.2 0.007 0.007
1006.5 0.007 0.007
1005.9 0.007 0.007
1005.4 0.007 0.007
1004.7 0.007 0.007
1004.4 0.007 0.007
1003.1 0.007 0.007
1002.8 0.007 0.007
1002.7 0.009 0.009
1002.3 0.010 0.010
1000.7 2.173 2.152
998.4 2.173 2.152
990.8 2.506 2.482
990.7 2.507 2.483
987.9 2.507 2.483
987.8 2.507 2.483
987.5 2.507 2.483
986.0 2.507 2.483
985.9 2.514 2.490
983.1 2.538 2.514
980.8 2.538 2.514
974.8 2.538 2.514
973.6 2.538 2.514
973.3 2.673 2.648
971.1 2.673 2.648
969.4 2.679 2.654
968.6 2.680 2.655
966.3 2.680 2.655
965.5 2.680 2.655
963.6 2.680 2.655
959.5 2.680 2.655
958.9 2.733 2.707
956.5 2.739 2.713
955.9 2.870 2.843
953.5 2.872 2.845
951.5 2.971 2.943
950.3 2.976 2.948
948.5 2.976 2.948
947.7 2.978 2.950
946.7 2.978 2.950
946.4 3.029 3.000
946.1 3.033 3.004
945.1 3.100 3.071
944.3 3.382 3.350
944.2 3.452 3.419
943.2 3.525 3.492
941.4 3.661 3.626
941.3 6.796 6.731
940.7 6.804 6.739
939.6 7.601 7.529
938.8 7.791 7.717
Primal Integral: 0.7296365763
