12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 5694999987690650823
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: RC1_10_5
Standardized Time limit: 7200 secs
Local Machine Time Limit: 7269 secs
Base solution: 49759.050
BKS: 45235.5
Optimal: 0
Mon 14 Feb 2022 11:53:31 AM +08
timestamp: 1644810811
Solution value, local machine time, standardized time
49756.2 1.079 1.069
49748.2 1.090 1.080
49745.1 1.097 1.087
49693.7 1.106 1.095
49693.2 1.109 1.098
49678.2 1.111 1.100
49667.2 1.112 1.101
49657.7 1.114 1.103
49656.5 1.116 1.105
49641.5 1.117 1.106
49638.2 1.123 1.112
49587.5 1.149 1.138
49537.3 1.151 1.140
49535.3 1.160 1.149
49532.3 1.162 1.151
49515.3 1.165 1.154
49513.4 1.171 1.160
49511.3 1.175 1.164
49510.3 1.176 1.165
49492.8 1.198 1.187
49378.0 1.200 1.189
49374.2 1.212 1.200
49366.4 1.227 1.215
49360.7 1.228 1.216
49346.6 1.237 1.225
49233.8 1.261 1.249
49216.1 1.264 1.252
49214.3 1.288 1.276
49213.6 1.303 1.291
49208.2 1.312 1.300
49202.8 1.320 1.307
49191.9 1.339 1.326
49165.7 1.357 1.344
49165.6 1.412 1.399
49164.1 1.421 1.408
49160.0 1.423 1.409
49159.2 1.432 1.418
49149.4 1.462 1.448
49143.6 1.464 1.450
49143.4 1.494 1.480
49124.4 1.542 1.527
49110.5 1.586 1.571
48963.8 1.638 1.622
48950.5 1.639 1.623
48948.9 1.642 1.626
48947.4 1.642 1.626
48945.6 1.667 1.651
48931.9 1.679 1.663
48926.6 1.687 1.671
48917.6 1.692 1.676
48917.4 1.723 1.707
48912.2 1.724 1.708
48909.3 1.743 1.726
48903.4 1.747 1.730
48902.5 1.755 1.738
48900.6 1.760 1.743
48864.4 1.783 1.766
48853.3 1.796 1.779
48826.6 1.805 1.788
48822.6 1.825 1.808
48814.7 1.892 1.874
48811.7 1.902 1.884
48810.8 1.911 1.893
48810.0 1.917 1.899
48747.9 1.948 1.929
48745.1 1.949 1.930
48740.9 1.965 1.946
48740.4 1.971 1.952
48739.0 1.990 1.971
48737.8 2.048 2.029
48737.7 2.060 2.040
48725.8 2.069 2.049
48716.5 2.071 2.051
48716.4 2.094 2.074
48714.7 2.097 2.077
48713.6 2.098 2.078
48678.8 2.100 2.080
48648.3 2.101 2.081
48621.2 2.141 2.121
48615.8 2.159 2.138
48607.0 2.161 2.140
48561.8 2.162 2.141
48561.0 2.229 2.208
48541.7 2.268 2.246
48534.6 2.284 2.262
48528.8 2.302 2.280
48508.1 2.329 2.307
48507.4 2.351 2.329
48506.9 2.360 2.338
