12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: RC103
Standardized Time limit: 1800 secs
Local Machine Time Limit: 1817 secs
Base solution: 1383.800
BKS: 1258.0
Optimal: 1
Mon 14 Feb 2022 08:37:27 PM CST
timestamp: 1644842247
Solution value, local machine time, standardized time
1377.4 0.015 0.015
1371.8 0.017 0.017
1367.1 0.025 0.025
1365.3 0.029 0.029
1364.4 0.034 0.034
1362.7 0.037 0.037
1362.6 0.046 0.046
1359.8 0.054 0.053
1359.6 0.057 0.056
1355.8 0.060 0.059
1355.3 0.062 0.061
1355.1 0.073 0.072
1352.1 0.075 0.074
1346.9 0.118 0.117
1340.2 0.119 0.118
1334.7 0.120 0.119
1324.8 0.139 0.138
1321.5 0.146 0.145
1320.7 0.151 0.150
1320.2 0.153 0.152
1318.0 0.223 0.221
1317.0 0.244 0.242
1313.7 0.293 0.290
1309.7 0.294 0.291
1307.4 0.296 0.293
1306.8 0.431 0.427
1298.7 0.444 0.440
1291.7 0.455 0.451
1291.0 0.649 0.643
1290.4 0.677 0.671
1290.3 0.804 0.796
1288.6 0.814 0.806
1286.0 0.837 0.829
1284.9 1.007 0.997
1276.9 1.016 1.006
1273.2 1.033 1.023
1272.6 1.120 1.109
1272.1 1.142 1.131
1271.3 1.243 1.231
1269.6 1.320 1.307
1268.6 26.342 26.092
1268.2 28.469 28.199
1266.9 28.527 28.256
1264.8 28.562 28.291
1264.3 28.572 28.301
1262.8 28.635 28.363
1262.4 28.678 28.406
1261.8 29.643 29.361
1261.6 30.243 29.956
1260.1 30.316 30.028
1259.4 31.075 30.780
1258.5 31.080 30.785
1258.2 32.073 31.768
1258.0 169.044 167.438
Primal Integral: 0.0176657260
