12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 5694999987690650823
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: C1_10_3
Standardized Time limit: 7200 secs
Local Machine Time Limit: 7269 secs
Base solution: 44160.820
BKS: 40146.2
Optimal: 0
Mon 14 Feb 2022 03:56:44 PM +08
timestamp: 1644825404
Solution value, local machine time, standardized time
44151.7 0.987 0.978
44147.3 1.004 0.994
44146.4 1.006 0.996
44140.6 1.049 1.039
44135.1 1.051 1.041
44130.6 1.053 1.043
44113.0 1.055 1.045
44112.3 1.064 1.054
44108.3 1.068 1.058
44106.2 1.072 1.062
44099.1 1.074 1.064
44095.7 1.084 1.074
44093.9 1.089 1.079
44079.4 1.099 1.089
44078.0 1.110 1.099
44056.2 1.113 1.102
44043.8 1.114 1.103
44039.4 1.116 1.105
44037.8 1.117 1.106
44037.5 1.123 1.112
44033.6 1.126 1.115
44026.8 1.127 1.116
44018.2 1.140 1.129
44016.0 1.141 1.130
44011.6 1.165 1.154
44010.4 1.172 1.161
44005.9 1.173 1.162
43933.8 1.184 1.173
43913.6 1.186 1.175
43764.0 1.218 1.206
43681.9 1.233 1.221
43681.8 1.261 1.249
43681.6 1.262 1.250
43676.6 1.284 1.272
43676.5 1.294 1.282
43663.4 1.299 1.287
43663.2 1.303 1.291
43663.1 1.305 1.293
43659.9 1.334 1.321
43658.2 1.355 1.342
43655.7 1.357 1.344
43650.5 1.409 1.396
43636.8 1.410 1.397
43630.6 1.411 1.398
43624.3 1.428 1.414
43610.0 1.434 1.420
43591.7 1.443 1.429
43591.4 1.445 1.431
43584.0 1.453 1.439
43580.0 1.454 1.440
43557.6 1.470 1.456
43549.0 1.471 1.457
43547.6 1.486 1.472
43524.6 1.489 1.475
43492.4 1.497 1.483
43487.5 1.498 1.484
43486.2 1.509 1.495
43440.8 1.524 1.510
43415.8 1.526 1.512
43415.4 1.571 1.556
43412.6 1.573 1.558
43410.9 1.576 1.561
43410.4 1.602 1.587
43365.6 1.620 1.605
43328.5 1.621 1.606
43320.0 1.623 1.608
43230.0 1.635 1.619
43200.4 1.638 1.622
43047.9 1.640 1.624
43047.6 1.674 1.658
43023.7 1.676 1.660
42969.8 1.677 1.661
42969.5 1.684 1.668
42968.1 1.686 1.670
42967.7 1.688 1.672
42966.9 1.696 1.680
42963.5 1.698 1.682
42951.4 1.709 1.693
42950.1 1.730 1.714
42949.4 1.732 1.716
42946.9 1.765 1.748
42946.7 1.787 1.770
42943.5 1.824 1.807
42940.5 1.826 1.809
42934.0 1.846 1.828
42931.5 1.860 1.842
42917.3 1.866 1.848
42899.0 1.867 1.849
42896.1 1.908 1.890
42878.4 1.915 1.897
42863.6 1.917 1.899
42861.6 1.921 1.903
42840.2 1.922 1.904
42815.1 1.924 1.906
42806.4 1.938 1.920
42800.8 1.940 1.922
42800.1 1.953 1.934
42582.3 1.992 1.973
42578.8 1.995 1.976
42558.6 2.075 2.055
42555.0 2.137 2.117
