12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: RC1_6_4
Standardized Time limit: 3600 secs
Local Machine Time Limit: 3635 secs
Base solution: 16256.020
BKS: 14778.2
Optimal: 0
Mon 14 Feb 2022 02:59:43 PM CST
timestamp: 1644821983
Solution value, local machine time, standardized time
16181.8 0.514 0.509
16180.1 0.515 0.510
16166.4 0.519 0.514
16164.0 0.594 0.588
16161.9 0.594 0.588
16160.4 0.597 0.591
16157.7 0.605 0.599
16137.2 0.606 0.600
16125.8 0.607 0.601
16121.6 0.608 0.602
16114.8 0.615 0.609
16112.1 0.615 0.609
16099.9 0.618 0.612
16092.3 0.618 0.612
16090.7 0.626 0.620
16089.6 0.629 0.623
16088.2 0.630 0.624
16088.0 0.631 0.625
16087.9 0.632 0.626
16087.8 0.633 0.627
16085.4 0.712 0.705
16085.1 0.715 0.708
16084.4 0.716 0.709
16078.1 0.718 0.711
16076.4 0.731 0.724
16069.0 0.736 0.729
16066.1 0.777 0.770
16065.2 0.802 0.794
16033.2 0.806 0.798
16031.1 0.812 0.804
16031.0 0.818 0.810
16023.4 0.825 0.817
16015.9 0.827 0.819
16015.0 0.830 0.822
16011.1 0.847 0.839
16009.2 0.849 0.841
16001.3 0.887 0.879
15994.8 0.903 0.894
15994.7 0.929 0.920
15991.2 0.932 0.923
15990.9 0.933 0.924
15988.6 0.934 0.925
15988.0 0.962 0.953
15957.7 0.967 0.958
15954.8 0.969 0.960
15950.7 0.971 0.962
15950.6 1.009 0.999
15950.2 1.010 1.000
15922.9 1.012 1.002
15917.7 1.016 1.006
15914.8 1.017 1.007
15912.5 1.018 1.008
15911.0 1.082 1.072
15907.7 1.115 1.104
15883.0 1.133 1.122
15881.9 1.143 1.132
15879.7 1.144 1.133
15874.7 1.149 1.138
15873.2 1.160 1.149
15865.2 1.163 1.152
15864.1 1.191 1.180
15859.3 1.198 1.187
15858.2 1.206 1.195
15853.1 1.210 1.199
15837.8 1.229 1.217
15831.6 1.235 1.223
15830.4 1.237 1.225
15828.1 1.245 1.233
15820.4 1.262 1.250
15820.0 1.265 1.253
15815.9 1.266 1.254
15796.7 1.267 1.255
