12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: C1_8_8
Standardized Time limit: 3600 secs
Local Machine Time Limit: 3635 secs
Base solution: 27370.750
BKS: 24882.5
Optimal: 0
Mon 14 Feb 2022 01:58:25 PM CST
timestamp: 1644818305
Solution value, local machine time, standardized time
27331.3 0.730 0.723
27329.1 0.731 0.724
27210.0 0.749 0.742
27199.3 0.753 0.746
27146.1 0.756 0.749
27139.5 0.761 0.754
27130.7 0.763 0.756
27124.4 0.764 0.757
27099.1 0.783 0.776
27092.4 0.785 0.778
27091.3 0.791 0.783
27086.1 0.795 0.787
27020.7 0.796 0.788
27020.5 0.799 0.791
26940.4 0.802 0.794
26938.4 0.804 0.796
26729.3 0.807 0.799
26725.4 0.808 0.800
26724.8 0.816 0.808
26484.3 0.847 0.839
26476.1 0.848 0.840
26370.4 0.859 0.851
26370.3 0.861 0.853
26312.7 0.865 0.857
26310.9 0.870 0.862
26303.8 0.877 0.869
26301.9 0.879 0.871
26257.0 0.909 0.900
26256.2 0.910 0.901
26252.6 0.974 0.965
26250.8 0.980 0.971
26250.1 0.999 0.990
26249.4 1.002 0.992
26248.3 1.050 1.040
26246.6 1.071 1.061
26244.1 1.094 1.084
26211.6 1.155 1.144
26200.6 1.156 1.145
26196.8 1.158 1.147
26195.7 1.168 1.157
26194.5 1.174 1.163
26064.2 1.175 1.164
26064.1 1.177 1.166
26044.2 1.196 1.185
25948.6 1.218 1.206
25946.4 1.223 1.211
25942.2 1.246 1.234
25939.6 1.247 1.235
25939.2 1.256 1.244
25922.9 1.266 1.254
25920.9 1.273 1.261
25919.4 1.275 1.263
25918.3 1.375 1.362
25806.4 1.396 1.383
25800.5 1.399 1.386
25777.9 1.402 1.389
25777.7 1.462 1.448
25777.3 1.538 1.523
25772.0 1.550 1.535
25718.1 1.552 1.537
25710.9 1.561 1.546
25708.3 1.564 1.549
25697.9 1.582 1.567
25568.4 1.590 1.575
25552.7 1.592 1.577
25536.8 1.593 1.578
25535.8 1.596 1.581
25530.2 1.616 1.601
25422.2 1.618 1.603
25416.1 1.632 1.616
25402.5 1.634 1.618
25373.4 1.644 1.628
25312.0 1.645 1.629
25310.7 1.647 1.631
25162.6 1.651 1.635
25162.5 1.652 1.636
25158.8 1.662 1.646
25142.0 1.689 1.673
25112.4 1.737 1.720
25112.2 1.738 1.721
25110.7 1.742 1.725
25109.2 1.797 1.780
25109.1 1.801 1.784
25108.5 1.806 1.789
