12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: C2_6_6
Standardized Time limit: 3600 secs
Local Machine Time Limit: 3635 secs
Base solution: 8194.780
BKS: 7449.8
Optimal: 0
Mon 14 Feb 2022 05:00:10 PM CST
timestamp: 1644829210
Solution value, local machine time, standardized time
8183.2 0.528 0.523
8154.0 0.539 0.534
8142.9 0.550 0.545
8141.2 0.559 0.554
8140.9 0.565 0.560
8140.8 0.575 0.570
8132.6 0.578 0.573
8131.2 0.579 0.573
8129.9 0.613 0.607
8123.9 0.615 0.609
8122.5 0.618 0.612
8114.4 0.663 0.657
8111.6 0.684 0.678
8097.6 0.796 0.788
8079.7 0.799 0.791
8079.5 0.804 0.796
8075.4 0.806 0.798
8070.1 0.824 0.816
8066.9 0.829 0.821
8044.7 0.846 0.838
8043.1 0.863 0.855
8005.2 0.868 0.860
8004.6 0.882 0.874
8004.5 0.942 0.933
8002.2 0.988 0.979
7937.4 1.068 1.058
7893.2 1.071 1.061
7878.8 1.073 1.063
7852.2 1.088 1.078
7851.5 1.136 1.125
7848.1 1.273 1.261
7845.2 1.286 1.274
7842.3 1.325 1.312
7841.1 1.388 1.375
7839.7 1.396 1.383
7836.2 1.403 1.390
7814.2 1.430 1.416
7803.3 1.431 1.417
7802.6 1.490 1.476
7801.5 1.519 1.505
7793.8 1.527 1.512
7786.4 1.529 1.514
7782.9 1.560 1.545
7781.3 1.595 1.580
7780.6 1.605 1.590
7777.7 1.609 1.594
7773.1 1.614 1.599
7771.5 1.616 1.601
7769.6 1.629 1.614
7768.4 1.689 1.673
7767.6 1.723 1.707
7764.1 1.887 1.869
7757.8 1.912 1.894
7757.1 1.921 1.903
7754.8 2.254 2.233
7748.4 2.400 2.377
7744.6 2.402 2.379
7742.9 2.417 2.394
7740.6 2.438 2.415
7704.5 2.440 2.417
7703.9 2.465 2.442
7696.5 2.516 2.492
7695.2 2.518 2.494
7692.8 2.562 2.538
7681.8 2.725 2.699
7680.6 2.730 2.704
7679.1 2.754 2.728
7678.7 2.762 2.736
7678.6 2.974 2.946
7677.1 3.295 3.264
7676.5 3.779 3.743
7675.9 36.501 36.154
7675.0 36.785 36.436
7674.4 36.806 36.456
7670.8 36.852 36.502
7667.5 36.900 36.549
7666.9 36.948 36.597
7664.1 36.952 36.601
7663.9 37.273 36.919
7661.6 37.336 36.981
7660.7 37.821 37.462
7619.5 46.680 46.237
7618.9 46.783 46.339
7618.0 47.076 46.629
7610.6 47.080 46.633
7608.2 47.083 46.636
7608.1 47.116 46.668
7607.0 47.185 46.737
7604.8 47.186 46.738
7604.0 47.208 46.760
7597.7 47.310 46.861
7595.2 47.440 46.989
7591.9 47.452 47.001
7591.1 47.749 47.295
7590.4 47.763 47.309
7590.3 59.490 58.925
7590.2 60.503 59.928
7589.5 60.634 60.058
7588.8 60.803 60.225
7586.9 62.455 61.862
7585.8 67.090 66.453
7582.5 67.131 66.493
7582.2 67.139 66.501
7576.6 67.141 66.503
7573.4 67.144 66.506
7566.7 67.203 66.565
7557.1 67.214 66.575
7535.7 67.243 66.604
7527.9 67.269 66.630
7525.9 67.280 66.641
7514.7 67.419 66.779
7509.5 67.567 66.925
7504.5 67.743 67.099
7504.4 67.746 67.102
7499.7 67.828 67.184
7499.0 67.833 67.189
7498.5 68.594 67.942
7496.4 68.846 68.192
7485.6 68.904 68.249
7484.8 68.904 68.249
7484.1 68.918 68.263
7481.2 68.962 68.307
7479.1 69.266 68.608
7478.8 69.267 68.609
7477.1 69.269 68.611
7476.6 69.808 69.145
7476.5 69.812 69.149
7474.9 69.821 69.158
7474.0 70.246 69.579
7473.5 70.346 69.678
7473.0 70.359 69.691
7472.3 70.423 69.754
7470.6 86.501 85.679
7467.3 86.539 85.717
7464.9 86.641 85.818
7463.3 86.675 85.852
7463.2 91.490 90.621
7459.5 91.492 90.623
7458.9 99.085 98.144
7458.8 99.092 98.151
7456.0 99.285 98.342
7455.9 109.165 108.128
7455.4 109.464 108.424
Primal Integral: 0.1270633277
