12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: R2_2_6
Standardized Time limit: 1800 secs
Local Machine Time Limit: 1817 secs
Base solution: 2942.940
BKS: 2675.4
Optimal: 1
Mon 14 Feb 2022 08:14:49 PM CST
timestamp: 1644840889
Solution value, local machine time, standardized time
2912.2 0.048 0.048
2909.0 0.050 0.050
2901.2 0.051 0.051
2877.6 0.053 0.052
2873.8 0.054 0.053
2851.0 0.059 0.058
2842.4 0.060 0.059
2832.2 0.066 0.065
2831.9 0.067 0.066
2831.0 0.068 0.067
2823.8 0.070 0.069
2812.0 0.078 0.077
2810.3 0.082 0.081
2809.1 0.088 0.087
2805.8 0.102 0.101
2805.4 0.103 0.102
2803.6 0.108 0.107
2802.9 0.112 0.111
2798.2 0.123 0.122
2797.9 0.124 0.123
2795.9 0.138 0.137
2789.4 0.144 0.143
2788.2 0.145 0.144
2769.5 0.165 0.163
2765.2 0.173 0.171
2760.7 0.179 0.177
2752.5 0.181 0.179
2751.8 0.183 0.181
2746.0 0.184 0.182
2745.5 0.185 0.183
2745.4 0.209 0.207
2743.2 0.221 0.219
2742.4 0.240 0.238
2740.2 0.240 0.238
2739.9 0.245 0.243
2734.4 0.247 0.245
2725.0 0.257 0.255
2723.0 0.261 0.259
2717.7 0.276 0.273
2716.8 0.277 0.274
2710.3 0.283 0.280
2709.6 0.448 0.444
2707.4 0.781 0.774
2706.6 0.819 0.811
2706.4 0.841 0.833
2703.8 0.873 0.865
2701.6 0.878 0.870
2700.8 0.894 0.886
2700.6 0.901 0.892
2699.2 0.904 0.895
2698.7 0.907 0.898
2698.0 0.917 0.908
2695.5 0.956 0.947
2694.7 0.967 0.958
2693.9 1.031 1.021
2693.4 20.591 20.395
2687.3 20.750 20.553
2686.5 20.789 20.592
2680.0 20.818 20.620
2678.7 21.722 21.516
2675.4 21.740 21.533
Primal Integral: 0.0088454441
