12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: RC105
Standardized Time limit: 1800 secs
Local Machine Time Limit: 1817 secs
Base solution: 1665.070
BKS: 1513.7
Optimal: 1
Thu 13 Jan 2022 11:55:58 PM CST
timestamp: 1642089358
Solution value, local machine time, standardized time
1664.4 0.012 0.012
1661.6 0.012 0.012
1658.4 0.012 0.012
1658.3 0.012 0.012
1643.5 0.013 0.013
1642.4 0.013 0.013
1637.1 0.013 0.013
1632.8 0.013 0.013
1626.0 0.014 0.014
1606.6 0.015 0.015
1606.2 0.015 0.015
1605.1 0.015 0.015
1602.9 0.020 0.020
1600.1 0.026 0.026
1593.5 0.026 0.026
1590.2 0.026 0.026
1580.3 0.026 0.026
1580.1 0.026 0.026
1579.1 0.026 0.026
1557.7 0.028 0.028
1553.6 0.035 0.035
1552.7 0.096 0.095
1552.0 0.135 0.134
1548.2 0.162 0.160
1547.9 0.163 0.161
1546.3 0.345 0.342
1545.9 0.345 0.342
1545.1 0.348 0.345
1543.9 0.348 0.345
1543.6 0.348 0.345
1541.0 0.356 0.353
1540.7 0.356 0.353
1536.8 0.380 0.376
1534.6 0.380 0.376
1532.9 0.380 0.376
1531.7 0.407 0.403
1530.1 0.407 0.403
1529.2 0.542 0.537
1527.7 0.558 0.553
1526.7 0.581 0.575
1524.1 0.581 0.575
1520.5 0.581 0.575
1519.0 0.867 0.859
1518.4 0.932 0.923
1518.3 0.937 0.928
1517.4 2.520 2.496
1516.5 4.257 4.217
1516.4 4.267 4.226
1516.2 5.708 5.654
1515.2 5.708 5.654
1514.3 5.708 5.654
1514.2 6.065 6.007
1513.8 14.483 14.345
1513.7 14.503 14.365
Primal Integral: 0.0015827934
