12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: RC1_4_10
Standardized Time limit: 3600 secs
Local Machine Time Limit: 3635 secs
Base solution: 8343.830
BKS: 7585.3
Optimal: 0
Mon 14 Feb 2022 06:13:05 PM CST
timestamp: 1644833585
Solution value, local machine time, standardized time
8342.7 0.233 0.231
8328.1 0.234 0.232
8308.4 0.236 0.234
8269.6 0.239 0.237
8264.1 0.241 0.239
8261.2 0.245 0.243
8257.3 0.248 0.246
8254.6 0.269 0.266
8221.2 0.271 0.268
8219.9 0.274 0.271
8198.6 0.276 0.273
8181.4 0.279 0.276
8173.4 0.284 0.281
8166.5 0.286 0.283
8163.1 0.291 0.288
8158.2 0.292 0.289
8151.9 0.294 0.291
8145.1 0.298 0.295
8121.9 0.332 0.329
8119.7 0.334 0.331
8119.4 0.335 0.332
8104.5 0.337 0.334
8094.4 0.340 0.337
8093.2 0.349 0.346
8090.2 0.360 0.357
8063.1 0.367 0.364
8061.7 0.370 0.366
8059.8 0.378 0.374
8052.9 0.400 0.396
8050.9 0.438 0.434
8042.7 0.448 0.444
8040.0 0.452 0.448
8037.9 0.490 0.485
8036.1 0.493 0.488
8033.6 0.526 0.521
8032.4 0.544 0.539
8020.9 0.545 0.540
8012.8 0.547 0.542
7996.5 0.548 0.543
7987.8 0.571 0.566
7987.7 0.696 0.689
7976.3 0.700 0.693
7973.4 0.709 0.702
7973.1 0.721 0.714
7970.4 0.747 0.740
7959.8 0.794 0.786
7954.9 0.914 0.905
7953.0 0.971 0.962
7951.5 1.031 1.021
7947.2 1.106 1.095
7945.2 1.143 1.132
7943.4 1.186 1.175
7934.5 1.269 1.257
7924.3 1.339 1.326
7924.0 1.342 1.329
7922.6 1.364 1.351
7920.7 1.406 1.393
7920.0 1.435 1.421
7915.0 1.479 1.465
7914.2 1.480 1.466
7908.7 1.507 1.493
7905.8 1.511 1.497
7905.5 1.513 1.499
7905.4 1.515 1.501
7904.6 1.557 1.542
7904.3 1.571 1.556
7903.9 1.584 1.569
7899.7 1.594 1.579
7899.6 1.689 1.673
7899.0 1.768 1.751
7897.6 1.805 1.788
7893.3 1.830 1.813
7891.4 1.860 1.842
7891.0 1.863 1.845
7887.6 1.876 1.858
7887.3 1.879 1.861
7886.5 2.159 2.138
7886.3 2.237 2.216
7884.4 2.271 2.249
7882.0 2.307 2.285
7862.7 2.335 2.313
7858.8 2.361 2.339
7858.1 2.453 2.430
7857.8 2.489 2.465
7856.9 2.566 2.542
7854.5 2.765 2.739
7853.9 2.805 2.778
7853.2 3.260 3.229
7850.5 3.434 3.401
7846.5 3.524 3.491
7842.6 3.587 3.553
7839.8 3.607 3.573
7838.8 3.648 3.613
7836.8 3.687 3.652
7835.9 3.706 3.671
7833.9 3.720 3.685
7831.3 3.858 3.821
7830.2 3.875 3.838
7829.2 3.889 3.852
7828.3 3.892 3.855
7827.5 3.960 3.922
7824.8 4.144 4.105
7823.6 4.151 4.112
7820.8 4.219 4.179
7820.6 4.336 4.295
7806.8 4.500 4.457
7804.1 4.580 4.536
7803.1 4.581 4.537
7802.7 4.674 4.630
7800.7 4.779 4.734
7800.4 4.807 4.761
7799.9 4.933 4.886
7799.6 5.005 4.957
7798.5 5.151 5.102
7797.1 5.234 5.184
7794.0 5.328 5.277
7792.4 7.545 7.473
7790.0 7.557 7.485
7788.6 7.600 7.528
7787.3 7.620 7.548
7783.6 7.641 7.568
7783.3 7.646 7.573
7782.3 7.734 7.661
7779.6 7.889 7.814
7778.0 7.899 7.824
7776.6 7.901 7.826
7768.2 7.952 7.876
7763.4 7.962 7.886
7762.6 8.012 7.936
7762.5 8.013 7.937
7756.0 8.075 7.998
7755.6 8.145 8.068
7755.2 17.727 17.559
7753.0 17.830 17.661
7751.5 18.019 17.848
7750.5 18.020 17.849
7750.1 39.991 39.611
7742.1 40.002 39.622
7739.5 40.924 40.535
7737.3 42.183 41.782
7736.7 43.101 42.692
7729.0 43.303 42.892
7728.2 43.512 43.099
7712.9 43.941 43.524
7712.7 43.991 43.573
7712.2 43.997 43.579
7711.4 44.241 43.821
7708.6 44.243 43.823
7707.8 44.587 44.163
7707.3 45.164 44.735
7703.6 45.895 45.459
7700.7 46.141 45.703
7700.1 46.143 45.705
7692.7 46.676 46.233
7692.4 47.061 46.614
7689.5 47.134 46.686
7688.7 47.956 47.500
7688.0 51.449 50.960
7686.8 54.412 53.895
7685.2 55.030 54.507
7681.4 56.571 56.034
7676.4 56.572 56.035
7675.7 56.798 56.258
7673.8 56.990 56.449
7673.3 59.538 58.972
7672.0 61.642 61.056
7671.0 64.003 63.395
7670.2 64.146 63.537
7669.7 64.356 63.745
7669.5 64.649 64.035
7667.4 69.209 68.552
7666.5 69.260 68.602
7664.1 70.576 69.906
7662.6 70.590 69.919
7661.6 77.393 76.658
7661.2 128.712 127.489
7660.4 129.007 127.781
7660.1 135.015 133.732
7659.4 136.222 134.928
7658.8 136.255 134.961
7658.4 136.269 134.974
7655.4 136.514 135.217
7654.2 136.877 135.577
7653.8 136.879 135.579
7652.6 137.115 135.812
7652.3 138.168 136.855
7651.9 228.414 226.244
7651.8 228.485 226.314
7650.9 228.602 226.430
7645.5 239.031 236.760
7644.4 254.386 251.969
7643.5 254.724 252.304
7643.0 254.774 252.354
7639.8 462.943 458.545
7639.1 462.965 458.567
7636.4 470.785 466.313
7635.6 470.793 466.320
7632.1 2153.094 2132.640
7631.3 2153.510 2133.052
7631.2 2156.762 2136.273
7631.0 2156.763 2136.274
7630.2 2161.782 2141.245
7629.3 2162.132 2141.592
7629.0 2165.847 2145.271
7628.4 2165.889 2145.313
7628.3 2165.952 2145.375
7628.1 2267.680 2246.137
7627.8 2313.000 2291.026
7625.9 2331.285 2309.138
7625.8 2471.631 2448.151
7624.6 2473.603 2450.104
7619.5 2556.126 2531.843
7617.3 2598.389 2573.704
Primal Integral: 0.6235445871
