12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: RC1_6_10
Standardized Time limit: 3600 secs
Local Machine Time Limit: 3635 secs
Base solution: 17240.080
BKS: 15672.8
Optimal: 0
Mon 14 Feb 2022 03:12:59 PM CST
timestamp: 1644822779
Solution value, local machine time, standardized time
17238.2 0.758 0.751
17221.3 0.772 0.765
17219.1 0.775 0.768
17212.8 0.776 0.769
17209.2 0.792 0.784
17206.7 0.794 0.786
17196.4 0.801 0.793
17194.3 0.812 0.804
17194.2 0.825 0.817
17190.5 0.831 0.823
17190.4 0.838 0.830
17188.1 0.839 0.831
17187.3 0.848 0.840
17159.7 0.853 0.845
17155.4 0.855 0.847
17145.4 0.869 0.861
17131.6 0.897 0.888
17127.8 0.898 0.889
17125.2 0.912 0.903
17085.6 0.915 0.906
17084.3 0.916 0.907
17070.9 0.966 0.957
17067.3 0.967 0.958
17064.1 1.001 0.991
17056.6 1.003 0.993
17042.6 1.020 1.010
17040.1 1.052 1.042
17040.0 1.063 1.053
17038.4 1.063 1.053
17037.5 1.088 1.078
17037.1 1.092 1.082
17023.2 1.176 1.165
17021.9 1.179 1.168
17021.1 1.194 1.183
17020.0 1.225 1.213
17019.0 1.227 1.215
17016.9 1.235 1.223
17016.4 1.267 1.255
17002.1 1.290 1.278
17000.7 1.292 1.280
16995.8 1.320 1.307
16994.6 1.322 1.309
16987.1 1.332 1.319
16986.8 1.335 1.322
16983.1 1.341 1.328
16977.8 1.347 1.334
16976.0 1.352 1.339
16973.3 1.362 1.349
16972.2 1.377 1.364
16971.3 1.378 1.365
16966.6 1.390 1.377
16965.2 1.407 1.394
16960.5 1.408 1.395
16959.8 1.430 1.416
16957.5 1.433 1.419
16955.5 1.461 1.447
16937.9 1.462 1.448
16934.2 1.464 1.450
16933.7 1.465 1.451
16931.8 1.469 1.455
16929.4 1.470 1.456
16926.9 1.474 1.460
16925.2 1.482 1.468
16917.3 1.484 1.470
16914.5 1.487 1.473
16912.6 1.529 1.514
16912.0 1.564 1.549
16910.2 1.572 1.557
16909.3 1.600 1.585
16907.1 1.616 1.601
16906.1 1.660 1.644
16903.9 1.671 1.655
16903.0 1.684 1.668
16902.6 1.692 1.676
16901.1 1.713 1.697
16891.1 1.720 1.704
16888.5 1.727 1.711
16888.1 1.740 1.723
16877.0 1.765 1.748
16875.9 1.860 1.842
16856.7 1.880 1.862
16855.7 1.882 1.864
16853.4 1.887 1.869
16845.8 1.947 1.929
16845.0 1.956 1.937
16843.4 1.961 1.942
16834.1 1.967 1.948
16829.3 1.974 1.955
16828.0 1.997 1.978
16793.3 2.006 1.987
16791.3 2.007 1.988
16790.5 2.025 2.006
16784.8 2.117 2.097
16770.4 2.129 2.109
16756.9 2.152 2.132
16756.3 2.160 2.139
16751.9 2.248 2.227
16750.3 2.313 2.291
16749.4 2.363 2.341
16748.3 2.370 2.347
16748.1 2.391 2.368
16747.7 2.394 2.371
16733.8 2.438 2.415
16732.5 2.469 2.446
16731.2 2.492 2.468
16726.3 2.494 2.470
16726.1 2.498 2.474
16725.9 2.523 2.499
16723.0 2.592 2.567
16722.2 2.642 2.617
16720.5 2.722 2.696
16720.2 2.743 2.717
16714.5 2.773 2.747
16709.5 2.783 2.757
16706.7 2.785 2.759
16706.2 2.800 2.773
16704.8 2.817 2.790
16704.3 2.840 2.813
16702.9 2.880 2.853
16701.6 2.881 2.854
16682.0 2.914 2.886
