12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: RC207
Standardized Time limit: 1800 secs
Local Machine Time Limit: 1817 secs
Base solution: 1059.190
BKS: 962.9
Optimal: 1
Fri 14 Jan 2022 09:44:45 PM CST
timestamp: 1642167885
Solution value, local machine time, standardized time
1056.0 0.035 0.035
1054.9 0.036 0.036
1053.9 0.036 0.036
1044.2 0.038 0.038
1044.0 0.039 0.039
1042.0 0.039 0.039
1036.6 0.039 0.039
1034.4 0.039 0.039
1034.2 0.039 0.039
1033.2 0.040 0.040
1031.4 0.053 0.052
1025.1 0.054 0.053
1020.2 0.063 0.062
1019.9 0.063 0.062
1018.5 0.064 0.063
1018.0 0.064 0.063
1016.9 0.067 0.066
1015.9 0.067 0.066
1015.6 0.067 0.066
1015.2 0.072 0.071
1014.9 0.072 0.071
1012.3 0.072 0.071
1012.1 0.072 0.071
1011.6 0.072 0.071
1008.6 0.072 0.071
1007.0 0.079 0.078
1006.5 0.079 0.078
1006.4 0.079 0.078
1004.1 0.086 0.085
1001.7 0.086 0.085
999.2 0.178 0.176
996.2 0.183 0.181
996.1 0.183 0.181
988.4 0.183 0.181
988.1 0.183 0.181
987.3 0.186 0.184
984.9 0.186 0.184
983.1 0.186 0.184
980.6 0.205 0.203
977.1 0.286 0.283
976.4 0.296 0.293
976.0 0.421 0.417
975.5 0.471 0.467
974.3 0.494 0.489
973.6 6.710 6.646
972.6 6.714 6.650
971.8 6.719 6.655
970.9 6.724 6.660
969.2 6.724 6.660
968.7 6.734 6.670
966.9 6.734 6.670
963.6 6.741 6.677
963.3 6.741 6.677
962.9 34.993 34.661
Primal Integral: 0.0055576355
