12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: RC107
Standardized Time limit: 1800 secs
Local Machine Time Limit: 1817 secs
Base solution: 1328.580
BKS: 1207.8
Optimal: 1
Fri 14 Jan 2022 09:44:37 PM CST
timestamp: 1642167877
Solution value, local machine time, standardized time
1326.3 0.058 0.057
1325.6 0.058 0.057
1323.1 0.058 0.057
1322.8 0.058 0.057
1322.0 0.058 0.057
1320.8 0.061 0.060
1319.2 0.061 0.060
1319.1 0.061 0.060
1318.0 0.061 0.060
1317.9 0.062 0.061
1316.7 0.062 0.061
1313.7 0.062 0.061
1311.1 0.062 0.061
1310.9 0.062 0.061
1307.9 0.062 0.061
1307.8 0.068 0.067
1307.4 0.069 0.068
1305.5 0.069 0.068
1304.1 0.070 0.069
1303.9 0.070 0.069
1301.9 0.092 0.091
1300.9 0.099 0.098
1300.6 0.099 0.098
1297.3 0.099 0.098
1296.6 0.106 0.105
1295.3 0.141 0.140
1294.5 0.141 0.140
1294.1 0.142 0.141
1293.2 0.146 0.145
1287.9 0.146 0.145
1286.8 0.146 0.145
1286.0 0.146 0.145
1283.0 0.152 0.151
1279.8 0.152 0.151
1279.5 0.152 0.151
1278.7 0.152 0.151
1268.4 0.162 0.160
1265.8 0.162 0.160
1264.6 0.197 0.195
1262.0 0.197 0.195
1258.3 0.197 0.195
1255.1 0.251 0.249
1254.3 0.251 0.249
1254.0 0.251 0.249
1253.7 0.253 0.251
1250.5 0.262 0.260
1245.1 0.264 0.261
1244.6 0.270 0.267
1242.9 0.297 0.294
1242.5 0.299 0.296
1242.0 0.300 0.297
1240.9 0.304 0.301
1239.7 0.304 0.301
1230.7 0.348 0.345
1227.3 0.348 0.345
1223.6 0.431 0.427
1220.1 0.478 0.473
1216.0 0.479 0.474
1214.8 0.497 0.492
1214.1 1.017 1.007
1213.1 1.107 1.096
1212.1 1.108 1.097
1211.3 1.980 1.961
1209.3 2.021 2.002
1207.8 7.526 7.455
Primal Integral: 0.0019799525
