12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: C2_10_7
Standardized Time limit: 7200 secs
Local Machine Time Limit: 7269 secs
Base solution: 18016.240
BKS: 16378.4
Optimal: 0
Sat 15 Jan 2022 04:59:42 AM CST
timestamp: 1642193982
Solution value, local machine time, standardized time
18012.8 5.257 5.207
18012.2 5.258 5.208
18010.1 5.330 5.279
18008.6 5.421 5.370
18004.3 5.422 5.370
18003.8 5.422 5.370
18003.5 5.423 5.371
17959.9 5.451 5.399
17959.0 5.914 5.858
17958.8 5.915 5.859
17956.9 6.030 5.973
17956.5 6.430 6.369
17956.3 6.431 6.370
17956.0 6.432 6.371
17955.5 6.447 6.386
17951.4 6.511 6.449
17949.9 6.511 6.449
17946.9 6.512 6.450
17941.9 6.665 6.602
17933.4 6.666 6.603
17933.1 6.690 6.626
17930.4 6.691 6.627
17924.1 6.691 6.627
17923.7 6.694 6.630
17922.7 6.787 6.723
17922.3 6.788 6.724
17921.1 6.875 6.810
17918.5 6.900 6.834
17915.9 6.901 6.835
17915.2 6.902 6.836
17912.8 7.332 7.262
17912.4 7.333 7.263
17911.8 7.334 7.264
17911.2 7.375 7.305
17908.1 7.381 7.311
17907.2 7.382 7.312
17906.6 7.382 7.312
17905.8 7.383 7.313
17902.5 7.473 7.402
17900.9 7.474 7.403
17899.8 7.481 7.410
17897.0 7.497 7.426
17887.9 7.508 7.437
17886.9 7.509 7.438
17886.6 7.510 7.439
17884.3 7.511 7.440
17877.3 7.512 7.441
17876.4 7.513 7.442
17874.0 7.805 7.731
17872.2 7.806 7.732
17871.2 7.807 7.733
17869.1 7.814 7.740
17868.8 7.843 7.768
17868.6 7.964 7.888
17868.0 7.968 7.892
17867.7 8.038 7.962
17866.5 8.039 7.963
17866.1 8.040 7.964
17862.6 8.114 8.037
17759.8 8.287 8.208
17757.5 8.288 8.209
17754.6 8.289 8.210
17731.0 8.289 8.210
17727.8 8.290 8.211
17726.9 8.291 8.212
17726.3 8.292 8.213
17723.0 8.359 8.280
17708.6 8.367 8.288
17708.2 8.393 8.313
17708.0 8.405 8.325
17707.7 8.487 8.406
17705.6 8.644 8.562
17704.9 8.645 8.563
17704.7 8.646 8.564
17693.5 8.647 8.565
17688.6 8.648 8.566
17591.1 8.684 8.602
17583.3 8.685 8.602
17583.1 8.685 8.602
17582.7 8.686 8.603
17582.1 8.687 8.604
17580.0 8.810 8.726
17579.5 8.811 8.727
17576.1 8.812 8.728
17575.6 8.916 8.831
17572.6 8.938 8.853
17570.9 8.968 8.883
17569.3 8.969 8.884
17566.8 8.970 8.885
17565.5 8.971 8.886
17563.5 8.972 8.887
17561.9 8.973 8.888
17560.6 8.974 8.889
17558.0 8.993 8.908
17554.3 8.996 8.911
17552.1 8.996 8.911
17548.7 9.170 9.083
17548.3 9.171 9.084
17547.4 9.172 9.085
17535.0 9.173 9.086
17534.2 9.174 9.087
17531.9 9.175 9.088
17531.8 9.176 9.089
17531.3 9.197 9.110
17531.2 9.234 9.146
17531.1 9.235 9.147
17530.4 9.236 9.148
17530.2 9.237 9.149
17530.0 9.266 9.178
17527.3 9.267 9.179
17526.7 9.350 9.261
17524.3 9.351 9.262
17522.7 9.488 9.398
17508.2 9.549 9.458
17508.1 9.755 9.662
17508.0 9.756 9.663
17506.8 9.757 9.664
17503.5 9.850 9.756
17500.8 9.851 9.757
17499.4 9.852 9.758
17498.9 9.906 9.812
17497.9 9.907 9.813
17494.5 10.048 9.953
17487.2 10.930 10.826
17484.9 10.932 10.828
17484.3 10.940 10.836
17483.1 10.958 10.854
17475.8 10.991 10.887
17472.0 11.385 11.277
17469.8 11.386 11.278
17462.2 11.400 11.292
17458.9 11.401 11.293
17457.6 13.750 13.619
17456.4 13.912 13.780
17456.2 14.353 14.217
17455.8 14.468 14.331
17455.6 14.494 14.356
17454.5 16.275 16.120
17454.0 16.309 16.154
17452.5 16.310 16.155
17451.9 16.393 16.237
17450.9 16.570 16.413
17444.2 16.592 16.434
17443.0 16.609 16.451
17441.7 16.842 16.682
17441.4 16.889 16.729
17441.1 16.904 16.743
17440.8 18.329 18.155
17440.0 20.017 19.827
17439.9 20.054 19.863
17433.7 20.087 19.896
17416.0 21.828 21.621
17394.1 21.830 21.623
17392.6 21.831 21.624
17387.6 21.832 21.625
17381.5 21.832 21.625
17380.2 21.833 21.626
17378.2 21.844 21.636
17377.4 21.845 21.637
17372.0 21.846 21.638
17371.0 21.847 21.639
17370.8 21.848 21.640
17368.2 21.848 21.640
17366.9 21.856 21.648
17364.6 21.865 21.657
17356.6 21.897 21.689
17356.2 21.898 21.690
17355.7 21.899 21.691
17350.3 21.900 21.692
17349.4 21.910 21.702
17348.8 21.936 21.728
17249.9 22.240 22.029
17245.5 22.241 22.030
17245.2 22.242 22.031
17233.6 22.243 22.032
17222.8 22.244 22.033
17221.2 22.245 22.034
17220.2 22.246 22.035
17217.7 22.246 22.035
17217.6 22.411 22.198
17215.9 22.421 22.208
17215.3 22.422 22.209
17214.1 22.472 22.259
17211.2 22.473 22.260
17211.0 22.500 22.286
17209.5 22.501 22.287
17208.8 22.501 22.287
17208.5 22.502 22.288
17206.2 22.514 22.300
17205.3 22.515 22.301
17205.2 22.516 22.302
17201.7 22.549 22.335
17201.5 22.550 22.336
17199.3 22.553 22.339
17198.7 22.554 22.340
17197.4 22.590 22.375
17193.4 22.591 22.376
17190.9 22.592 22.377
17186.3 22.593 22.378
17180.6 22.594 22.379
17178.5 22.595 22.380
17163.4 22.618 22.403
17163.3 22.619 22.404
17163.1 22.620 22.405
17160.4 22.621 22.406
17158.9 22.622 22.407
17150.8 22.632 22.417
17150.1 22.715 22.499
17149.9 22.716 22.500
17147.5 22.760 22.544
17146.9 22.786 22.570
17145.4 22.787 22.571
17143.6 22.815 22.598
17143.3 22.841 22.624
17142.0 22.866 22.649
17138.4 22.867 22.650
17135.7 23.345 23.123
