12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: R1_8_9
Standardized Time limit: 3600 secs
Local Machine Time Limit: 3635 secs
Base solution: 35619.210
BKS: 32381.1
Optimal: 0
Sat 15 Jan 2022 03:12:04 AM CST
timestamp: 1642187524
Solution value, local machine time, standardized time
35584.8 2.584 2.559
35578.4 2.585 2.560
35576.6 2.587 2.562
35547.6 2.588 2.563
35538.5 2.592 2.567
35517.9 2.607 2.582
35503.0 2.608 2.583
35501.0 2.609 2.584
35469.0 2.610 2.585
35457.9 2.612 2.587
35449.8 2.613 2.588
35433.3 2.669 2.644
35418.5 2.670 2.645
35414.6 2.676 2.651
35408.9 2.677 2.652
35405.3 2.678 2.653
35393.7 2.696 2.670
35393.5 2.697 2.671
35385.7 2.698 2.672
35364.6 2.699 2.673
35291.0 2.709 2.683
35288.7 2.710 2.684
35288.3 2.711 2.685
35284.6 2.711 2.685
35237.7 2.712 2.686
35220.0 2.713 2.687
35214.6 2.734 2.708
35214.4 2.735 2.709
35214.1 2.736 2.710
35206.7 2.737 2.711
35205.8 2.738 2.712
35192.8 2.738 2.712
35176.1 2.739 2.713
35175.9 2.740 2.714
35174.4 2.741 2.715
35172.6 2.742 2.716
35165.9 2.743 2.717
35163.5 2.744 2.718
35155.2 2.749 2.723
35151.9 2.750 2.724
35151.3 2.751 2.725
35151.0 2.754 2.728
35140.3 2.757 2.731
35137.8 2.757 2.731
35137.1 2.758 2.732
35136.2 2.784 2.758
35130.6 2.785 2.759
35114.2 2.786 2.760
35083.7 2.804 2.777
35077.9 2.805 2.778
35075.4 2.806 2.779
35075.2 2.807 2.780
35072.2 2.808 2.781
35071.5 2.809 2.782
35070.8 2.810 2.783
35069.4 2.810 2.783
35052.2 2.811 2.784
35049.5 2.812 2.785
35049.1 2.813 2.786
35031.8 2.821 2.794
35024.6 2.822 2.795
35024.4 2.823 2.796
35021.2 2.824 2.797
35020.7 2.825 2.798
35020.3 2.826 2.799
34997.3 2.827 2.800
34981.1 2.828 2.801
34965.3 2.829 2.802
