12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: C2_2_8
Standardized Time limit: 1800 secs
Local Machine Time Limit: 1817 secs
Base solution: 1995.070
BKS: 1813.7
Optimal: 1
Fri 14 Jan 2022 09:45:13 PM CST
timestamp: 1642167913
Solution value, local machine time, standardized time
1988.7 0.085 0.084
1988.0 0.086 0.085
1980.7 0.086 0.085
1980.1 0.086 0.085
1976.5 0.086 0.085
1968.9 0.089 0.088
1967.1 0.093 0.092
1964.1 0.096 0.095
1962.9 0.096 0.095
1960.2 0.096 0.095
1960.1 0.096 0.095
1947.2 0.121 0.120
1947.0 0.121 0.120
1940.7 0.121 0.120
1938.2 0.121 0.120
1935.2 0.122 0.121
1934.9 0.122 0.121
1934.2 0.122 0.121
1932.9 0.122 0.121
1930.5 0.123 0.122
1926.9 0.123 0.122
1924.0 0.123 0.122
1923.1 0.123 0.122
1921.9 0.123 0.122
1920.5 0.124 0.123
1918.7 0.125 0.124
1912.5 0.131 0.130
1906.1 0.131 0.130
1904.5 0.131 0.130
1902.8 0.131 0.130
1890.7 0.131 0.130
1881.7 0.131 0.130
1881.4 0.131 0.130
1876.1 0.132 0.131
1875.2 0.132 0.131
1871.3 0.132 0.131
1870.4 0.132 0.131
1859.5 0.133 0.132
1859.2 0.134 0.133
1856.7 0.134 0.133
1853.1 0.134 0.133
1843.0 0.137 0.136
1842.1 0.138 0.137
1842.0 0.146 0.145
1840.9 0.146 0.145
1835.1 0.146 0.145
1832.1 0.229 0.227
1831.3 0.295 0.292
1828.9 0.295 0.292
1827.2 0.300 0.297
1826.0 0.411 0.407
1824.7 0.502 0.497
1824.0 0.524 0.519
1823.4 0.524 0.519
1822.7 0.525 0.520
1819.1 0.529 0.524
1816.9 0.529 0.524
1815.4 113.414 112.337
1813.7 113.469 112.391
Primal Integral: 0.0118258250
