12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: RC103
Standardized Time limit: 1800 secs
Local Machine Time Limit: 1817 secs
Base solution: 1383.800
BKS: 1258.0
Optimal: 1
Fri 14 Jan 2022 09:44:33 PM CST
timestamp: 1642167873
Solution value, local machine time, standardized time
1382.9 0.009 0.009
1381.6 0.009 0.009
1381.5 0.009 0.009
1381.3 0.011 0.011
1381.2 0.012 0.012
1380.7 0.015 0.015
1380.6 0.016 0.016
1380.3 0.018 0.018
1380.2 0.019 0.019
1376.5 0.027 0.027
1376.2 0.028 0.028
1374.4 0.028 0.028
1374.0 0.028 0.028
1373.7 0.028 0.028
1372.3 0.029 0.029
1372.2 0.029 0.029
1371.8 0.029 0.029
1367.9 0.029 0.029
1365.9 0.029 0.029
1358.8 0.029 0.029
1358.6 0.029 0.029
1355.8 0.030 0.030
1355.6 0.030 0.030
1352.7 0.030 0.030
1352.0 0.030 0.030
1349.2 0.030 0.030
1347.0 0.030 0.030
1346.9 0.030 0.030
1346.0 0.173 0.171
1344.8 0.173 0.171
1340.1 0.173 0.171
1338.8 0.176 0.174
1336.0 0.183 0.181
1333.6 0.183 0.181
1333.4 0.190 0.188
1328.4 0.213 0.211
1327.7 0.213 0.211
1324.1 0.215 0.213
1323.1 0.229 0.227
1321.8 0.229 0.227
1321.7 0.232 0.230
1316.8 0.232 0.230
1316.3 0.233 0.231
1314.5 0.236 0.234
1311.8 0.267 0.264
1311.3 0.268 0.265
1310.7 0.283 0.280
1310.0 0.283 0.280
1309.9 0.367 0.364
1308.0 0.367 0.364
1305.9 0.626 0.620
1304.0 0.633 0.627
1301.2 0.633 0.627
1297.1 0.633 0.627
1295.4 0.633 0.627
1293.5 0.637 0.631
1292.8 0.637 0.631
1291.8 0.645 0.639
1287.0 1.140 1.129
1286.5 1.140 1.129
1285.6 1.356 1.343
1285.5 1.356 1.343
1285.0 4.094 4.055
1282.7 4.095 4.056
1282.2 4.097 4.058
1277.2 4.113 4.074
1275.3 4.144 4.105
1273.8 4.144 4.105
1273.2 4.308 4.267
1272.6 4.377 4.335
1271.5 4.442 4.400
1270.9 18.996 18.816
1267.3 19.077 18.896
1262.1 19.112 18.930
1260.6 19.112 18.930
1260.5 19.380 19.196
1259.7 19.381 19.197
1258.0 19.825 19.637
Primal Integral: 0.0150813770
