12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: R103
Standardized Time limit: 1800 secs
Local Machine Time Limit: 1817 secs
Base solution: 1329.570
BKS: 1208.7
Optimal: 1
Sun 09 Jan 2022 10:56:50 PM CST
timestamp: 1641740210
Solution value, local machine time, standardized time
1329.1 0.010 0.010
1324.7 0.010 0.010
1324.1 0.011 0.011
1321.8 0.011 0.011
1314.8 0.011 0.011
1312.8 0.011 0.011
1310.9 0.011 0.011
1308.4 0.011 0.011
1307.3 0.011 0.011
1305.9 0.011 0.011
1301.4 0.011 0.011
1300.8 0.011 0.011
1299.4 0.012 0.012
1299.2 0.012 0.012
1294.9 0.012 0.012
1293.4 0.012 0.012
1293.1 0.012 0.012
1292.3 0.014 0.014
1290.0 0.020 0.020
1284.0 0.020 0.020
1280.8 0.020 0.020
1276.9 0.020 0.020
1273.3 0.020 0.020
1272.8 0.020 0.020
1270.3 0.020 0.020
1269.6 0.020 0.020
1266.2 0.020 0.020
1261.0 0.020 0.020
1260.2 0.021 0.021
1254.7 0.021 0.021
1252.2 0.021 0.021
1251.2 0.021 0.021
1249.2 0.021 0.021
1246.7 0.025 0.025
1244.0 0.163 0.161
1243.4 0.213 0.211
1241.7 0.262 0.260
1239.6 0.269 0.266
1239.4 0.341 0.338
1239.1 0.341 0.338
1239.0 0.388 0.384
1235.7 0.389 0.385
1235.5 0.449 0.445
1235.3 0.459 0.455
1232.9 0.459 0.455
1232.6 0.496 0.491
1231.8 0.524 0.519
1230.7 0.531 0.526
1229.2 0.577 0.572
1229.1 0.598 0.592
1220.3 0.702 0.695
1219.6 1.828 1.811
1219.1 1.865 1.847
1218.8 1.866 1.848
1218.5 1.867 1.849
1217.7 1.893 1.875
1217.2 1.917 1.899
1209.8 6.662 6.599
1208.7 7.080 7.013
Primal Integral: 0.0034993657
