12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: C1_6_8
Standardized Time limit: 3600 secs
Local Machine Time Limit: 3635 secs
Base solution: 15390.320
BKS: 13991.2
Optimal: 0
Mon 10 Jan 2022 12:58:57 AM CST
timestamp: 1641747537
Solution value, local machine time, standardized time
15386.8 2.353 2.331
15381.9 2.354 2.332
15331.0 2.355 2.333
15328.8 2.356 2.334
15275.9 2.357 2.335
15274.7 2.357 2.335
15272.8 2.358 2.336
15271.4 2.359 2.337
15270.5 2.359 2.337
15269.9 2.360 2.338
15260.0 2.361 2.339
15258.3 2.362 2.340
15255.5 2.362 2.340
15254.2 2.363 2.341
15254.0 2.364 2.342
15252.7 2.365 2.343
15248.3 2.365 2.343
15247.1 2.366 2.344
15242.9 2.367 2.345
15242.2 2.379 2.356
15238.9 2.380 2.357
15227.5 2.381 2.358
15227.0 2.381 2.358
15226.8 2.382 2.359
15226.7 2.383 2.360
15152.5 2.383 2.360
15151.1 2.384 2.361
15151.0 2.385 2.362
15149.1 2.385 2.362
15147.4 2.386 2.363
15147.0 2.387 2.364
15145.6 2.387 2.364
15145.3 2.388 2.365
15145.2 2.389 2.366
15144.0 2.389 2.366
15143.8 2.390 2.367
15142.0 2.391 2.368
15138.8 2.404 2.381
15105.0 2.405 2.382
15103.9 2.405 2.382
15102.9 2.406 2.383
15101.7 2.407 2.384
15099.3 2.407 2.384
15098.4 2.408 2.385
15098.1 2.409 2.386
15097.7 2.410 2.387
15097.5 2.410 2.387
15096.4 2.411 2.388
15096.3 2.412 2.389
15093.7 2.413 2.390
15090.6 2.414 2.391
15089.1 2.416 2.393
15085.0 2.417 2.394
15083.9 2.418 2.395
15075.4 2.422 2.399
15075.1 2.425 2.402
15073.4 2.429 2.406
15073.2 2.443 2.420
15073.1 2.460 2.437
14989.2 2.466 2.443
14986.6 2.468 2.445
14986.4 2.484 2.460
14984.8 2.487 2.463
14903.7 2.490 2.466
14903.3 2.491 2.467
14902.9 2.492 2.468
