12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: C2_10_3
Standardized Time limit: 7200 secs
Local Machine Time Limit: 7269 secs
Base solution: 17640.150
BKS: 16036.5
Optimal: 0
Mon 10 Jan 2022 05:32:38 AM CST
timestamp: 1641763958
Solution value, local machine time, standardized time
17634.2 60.079 59.508
17633.2 60.080 59.509
17625.3 60.082 59.511
17623.5 60.083 59.512
17619.8 60.084 59.513
17596.6 60.975 60.396
17535.5 61.088 60.508
17488.3 61.089 60.509
17486.4 61.090 60.510
17486.3 61.091 60.511
17485.3 61.092 60.512
17468.5 61.093 60.513
17463.9 61.094 60.514
17463.4 61.094 60.514
17450.5 61.095 60.515
17447.8 61.096 60.516
17445.1 61.097 60.517
17439.0 61.098 60.518
17437.6 61.099 60.519
17422.5 61.453 60.869
17418.3 61.454 60.870
17414.6 61.456 60.872
17410.4 61.456 60.872
17408.6 61.457 60.873
17408.5 61.458 60.874
17408.1 61.459 60.875
17408.0 61.460 60.876
17404.3 61.461 60.877
17398.1 61.462 60.878
17381.9 61.483 60.899
17380.2 61.484 60.900
17374.9 61.485 60.901
17367.9 61.486 60.902
17361.1 61.487 60.903
17359.6 61.488 60.904
17356.1 61.489 60.905
17354.7 61.490 60.906
17353.8 62.405 61.812
17348.2 62.406 61.813
17345.7 62.408 61.815
17324.4 62.409 61.816
17323.4 62.410 61.817
17323.0 62.411 61.818
17322.8 62.412 61.819
17155.1 62.490 61.896
17154.2 62.491 61.897
17153.5 62.492 61.898
17153.1 62.493 61.899
17151.6 62.494 61.900
17142.9 62.496 61.902
17141.0 62.497 61.903
17139.8 62.498 61.904
17126.5 62.499 61.905
17126.1 62.500 61.906
17124.7 62.501 61.907
17120.9 62.502 61.908
17119.6 62.503 61.909
17118.7 62.504 61.910
17118.5 62.505 61.911
17113.3 62.506 61.912
17108.6 62.507 61.913
17108.2 62.509 61.915
17107.9 62.510 61.916
17104.2 62.511 61.917
17090.6 62.512 61.918
17071.9 62.513 61.919
17071.0 62.514 61.920
17065.8 62.515 61.921
17060.1 62.516 61.922
17057.9 62.798 62.201
17057.7 62.823 62.226
17049.4 62.824 62.227
17016.7 62.825 62.228
17003.8 62.827 62.230
17001.3 62.828 62.231
16985.3 62.829 62.232
16981.5 62.830 62.233
16966.5 62.831 62.234
16965.5 62.832 62.235
16962.5 62.833 62.236
16959.4 62.834 62.237
16959.2 62.835 62.238
16955.4 62.836 62.239
16953.3 62.837 62.240
16927.0 62.838 62.241
16910.2 62.839 62.242
16908.8 62.840 62.243
16903.8 62.841 62.244
16899.7 62.842 62.245
16895.9 62.843 62.246
16895.8 62.844 62.247
16895.6 62.845 62.248
16889.2 62.846 62.249
16887.9 62.848 62.251
16887.8 62.849 62.252
16887.3 62.850 62.253
16886.9 62.851 62.254
16885.2 62.852 62.255
16882.7 62.853 62.256
16882.0 63.444 62.841
16881.5 63.446 62.843
16881.1 63.447 62.844
16867.6 63.453 62.850
16860.3 63.454 62.851
16856.7 63.455 62.852
16852.8 63.456 62.853
16849.6 63.457 62.854
16847.5 63.458 62.855
16846.4 63.459 62.856
16845.7 63.460 62.857
16843.8 63.461 62.858
16843.7 63.462 62.859
16843.1 63.463 62.860
16840.7 63.464 62.861
16828.5 63.465 62.862
16828.3 63.466 62.863
16827.8 63.467 62.864
16827.6 63.468 62.865
16825.7 63.469 62.866
16823.8 63.470 62.867
16823.3 63.471 62.868
16822.1 64.349 63.738
16821.3 64.351 63.740
16820.9 64.362 63.751
16819.4 64.901 64.284
16819.1 64.903 64.286
16817.1 64.904 64.287
16815.3 64.905 64.288
16811.0 64.906 64.289
16810.8 64.907 64.290
16810.7 64.908 64.291
16808.5 64.910 64.293
16803.5 64.911 64.294
16767.7 65.661 65.037
16765.9 65.662 65.038
16765.3 65.663 65.039
16758.1 65.664 65.040
16757.8 65.665 65.041
16752.7 65.666 65.042
16752.6 65.667 65.043
16752.3 65.669 65.045
16751.2 65.670 65.046
16747.7 65.674 65.050
16744.7 65.780 65.155
16743.6 65.781 65.156
16737.3 65.782 65.157
16735.6 65.783 65.158
16735.5 66.482 65.850
16734.9 66.484 65.852
16731.4 66.485 65.853
16728.9 66.486 65.854
16728.5 66.487 65.855
16717.3 66.488 65.856
16713.5 66.490 65.858
16700.8 66.491 65.859
16699.5 66.492 65.860
16691.4 66.493 65.861
16684.9 66.771 66.137
16684.1 66.814 66.179
16682.1 66.815 66.180
16681.8 66.816 66.181
16681.0 66.817 66.182
16677.0 66.818 66.183
16674.3 66.819 66.184
16674.2 66.820 66.185
16670.6 66.821 66.186
16660.6 66.822 66.187
16654.6 67.063 66.426
16651.2 67.070 66.433
16649.8 67.928 67.283
16642.0 68.584 67.932
16639.2 69.051 68.395
16625.4 69.062 68.406
16624.6 69.675 69.013
16619.9 69.684 69.022
16617.3 69.686 69.024
16612.6 69.687 69.025
16611.3 69.688 69.026
16598.9 69.690 69.028
16586.6 69.691 69.029
16584.3 69.692 69.030
16583.4 69.760 69.097
16580.2 69.769 69.106
16577.8 69.875 69.211
16577.3 69.884 69.220
16569.9 69.885 69.221
16569.7 69.886 69.222
16567.0 70.481 69.811
16566.9 70.482 69.812
16566.6 70.483 69.813
16566.5 71.243 70.566
16566.3 71.244 70.567
16564.0 71.282 70.605
16563.2 71.291 70.614
16562.7 71.293 70.616
16562.5 71.306 70.629
16561.7 71.540 70.860
16559.1 71.557 70.877
16558.6 71.558 70.878
16547.8 71.562 70.882
16545.2 71.980 71.296
