12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: R2_2_9
Standardized Time limit: 1800 secs
Local Machine Time Limit: 1817 secs
Base solution: 3127.630
BKS: 2843.3
Optimal: 1
Sun 09 Jan 2022 11:04:14 PM CST
timestamp: 1641740654
Solution value, local machine time, standardized time
3110.7 0.208 0.206
3108.8 0.209 0.207
3108.1 0.209 0.207
3099.7 0.210 0.208
3095.6 0.210 0.208
3095.0 0.212 0.210
3094.8 0.213 0.211
3091.1 0.234 0.232
3087.5 0.236 0.234
3083.7 0.239 0.237
3078.5 0.240 0.238
3064.1 4.578 4.535
3052.4 4.580 4.536
3051.3 4.615 4.571
3050.8 4.616 4.572
3049.6 4.616 4.572
3038.3 4.620 4.576
3029.7 4.620 4.576
3029.4 4.620 4.576
3028.2 4.676 4.632
3027.4 5.655 5.601
3027.0 5.656 5.602
3024.1 5.821 5.766
3023.0 5.838 5.783
3021.9 5.838 5.783
3019.8 5.838 5.783
3019.2 5.865 5.809
3014.9 6.226 6.167
3013.8 6.252 6.193
3002.3 6.356 6.296
3001.3 6.359 6.299
2985.9 6.446 6.385
2985.5 6.446 6.385
2972.8 6.446 6.385
2969.7 6.476 6.414
2967.2 6.779 6.715
2966.1 6.779 6.715
2966.0 6.996 6.930
2965.9 7.015 6.948
2964.0 7.108 7.040
2958.6 7.146 7.078
2956.2 7.247 7.178
2955.2 7.247 7.178
2954.9 7.250 7.181
2953.9 7.304 7.235
2952.4 7.305 7.236
2951.3 7.305 7.236
2951.0 7.434 7.363
2944.8 7.660 7.587
2938.8 7.660 7.587
2938.7 7.694 7.621
2934.3 7.753 7.679
2933.7 7.753 7.679
2933.5 8.249 8.171
2933.4 8.312 8.233
2932.7 8.313 8.234
2932.1 8.313 8.234
2928.5 8.355 8.276
2927.6 8.426 8.346
2927.4 8.455 8.375
2925.3 8.456 8.376
2923.6 8.456 8.376
2923.3 8.456 8.376
2923.1 8.456 8.376
2917.6 8.544 8.463
2914.4 8.545 8.464
2912.4 8.545 8.464
2912.2 8.695 8.612
2909.0 8.776 8.693
2897.3 8.798 8.714
2893.8 8.834 8.750
2892.1 8.879 8.795
2889.6 8.880 8.796
2888.4 8.880 8.796
2887.2 8.881 8.797
2887.0 8.976 8.891
2883.5 32.799 32.487
2883.4 45.172 44.743
2883.2 45.172 44.743
2881.1 45.182 44.753
2880.0 67.180 66.542
2879.0 67.223 66.584
2877.1 70.194 69.527
2876.7 109.774 108.731
2874.6 109.777 108.734
2873.6 594.768 589.118
2870.0 594.779 589.129
2869.0 594.898 589.246
2868.5 604.592 598.848
Primal Integral: 0.9963642731
