C2_10_16

VEHICLE
NUMBER     CAPACITY
250	700

CUSTOMER
CUST NO.	XCOORD.	YCOORD.	DEMAND	READY TIME	DUE DATE	SERVICE TIME

0		250		250		0		0		3914		0		
1		319		271		40		1698		1858		90		
2		462		286		40		344		504		90		
3		464		492		30		1576		1736		90		
4		446		46		50		1376		1536		90		
5		302		395		20		292		452		90		
6		316		472		30		760		920		90		
7		40		251		10		1282		1442		90		
8		163		176		20		2106		2266		90		
9		495		55		20		1492		1652		90		
10		201		160		10		2648		2808		90		
11		251		117		10		1462		1622		90		
12		166		19		10		1221		1381		90		
13		98		263		20		1265		1425		90		
14		152		475		50		1799		1959		90		
15		230		79		30		1570		1730		90		
16		480		487		40		683		843		90		
17		448		185		50		1191		1351		90		
18		336		199		40		2344		2504		90		
19		457		414		30		2015		2175		90		
20		468		306		50		1673		1833		90		
21		310		22		50		1477		1637		90		
22		282		190		10		1230		1390		90		
23		431		70		20		3059		3219		90		
24		180		352		50		2521		2681		90		
25		304		36		20		537		697		90		
26		241		69		10		1744		1904		90		
27		285		162		10		1816		1976		90		
28		217		467		30		1366		1526		90		
29		64		196		40		608		768		90		
30		24		13		10		2009		2169		90		
31		245		153		50		2966		3126		90		
32		285		83		10		433		593		90		
33		76		219		30		1576		1736		90		
34		76		182		50		2533		2693		90		
35		365		432		50		1292		1452		90		
36		249		48		10		3100		3260		90		
37		191		83		40		1549		1709		90		
38		474		488		10		1402		1562		90		
39		143		303		30		3136		3296		90		
40		58		415		10		2136		2296		90		
41		440		180		10		3200		3360		90		
42		113		271		20		1201		1361		90		
43		366		102		40		1386		1546		90		
44		438		98		20		2241		2401		90		
45		370		489		30		3263		3423		90		
46		321		83		40		2483		2643		90		
47		143		207		40		726		886		90		
48		373		67		50		687		847		90		
49		276		77		20		2355		2515		90		
50		55		111		40		983		1143		90		
51		160		153		50		1946		2106		90		
52		80		390		50		2524		2684		90		
53		336		450		30		550		710		90		
54		158		61		20		2129		2289		90		
55		148		66		10		830		990		90		
56		455		363		40		1828		1988		90		
57		457		27		50		394		554		90		
58		355		209		20		1472		1632		90		
59		329		175		50		2038		2198		90		
60		225		39		50		2548		2708		90		
61		320		414		50		2018		2178		90		
62		478		378		10		1489		1649		90		
63		354		162		30		3152		3312		90		
64		280		350		30		1156		1316		90		
65		269		14		30		500		660		90		
66		320		33		30		2050		2210		90		
67		302		392		50		2782		2942		90		
68		88		64		30		1712		1872		90		
69		215		182		40		1499		1659		90		
70		196		343		10		1238		1398		90		
71		311		435		10		412		572		90		
72		296		183		50		341		501		90		
73		227		318		30		702		862		90		
74		394		199		30		3207		3367		90		
75		108		16		10		2038		2198		90		
76		381		222		40		2252		2412		90		
77		377		187		20		2463		2623		90		
78		161		482		30		2741		2901		90		
79		467		485		30		3335		3495		90		
80		152		301		10		3093		3253		90		
81		85		96		40		3216		3376		90		
82		101		107		40		2422		2582		90		
83		382		15		20		3391		3551		90		
84		256		449		50		1711		1871		90		
85		63		400		50		3137		3297		90		
86		64		205		10		2978		3138		90		
87		455		399		20		1177		1337		90		
88		112		22		40		1810		1970		90		
89		11		99		50		1790		1950		90		
90		297		247		50		455		615		90		
91		287		129		30		2377		2537		90		
92		495		111		50		3071		3231		90		
93		105		21		20		2293		2453		90		
94		356		190		10		1671		1831		90		
95		462		467		30		1214		1374		90		
96		184		272		10		3487		3647		90		
97		438		67		20		852		1012		90		
98		383		168		40		1242		1402		90		
99		266		39		40		2584		2744		90		
100		196		85		40		2418		2578		90		
101		196		465		10		285		445		90		
102		285		361		10		3205		3365		90		
103		12		117		20		1797		1957		90		
104		316		65		20		2006		2166		90		
105		356		216		30		1389		1549		90		
106		457		482		10		675		835		90		
107		64		216		40		2466		2626		90		
108		313		166		30		1067		1227		90		
109		67		215		30		1282		1442		90		
110		446		383		10		2401		2561		90		
111		70		407		20		399		559		90		
112		108		5		50		2819		2979		90		
113		391		208		30		248		408		90		
114		441		54		50		3012		3172		90		
115		97		74		10		3042		3202		90		
116		307		392		20		1341		1501		90		
117		296		2		20		3293		3453		90		
118		323		199		50		231		391		90		
119		453		186		10		2102		2262		90		
120		281		20		50		1563		1723		90		
121		482		495		30		2416		2576		90		
122		439		59		30		2926		3086		90		
123		414		65		40		3072		3232		90		
124		393		161		20		2197		2357		90		
125		103		79		50		1066		1226		90		
126		337		411		50		1794		1954		90		
127		287		152		50		619		779		90		
128		217		95		20		439		599		90		
129		115		33		10		2382		2542		90		
130		105		46		40		1425		1585		90		
131		83		386		10		2006		2166		90		
132		304		264		20		377		537		90		
133		221		51		20		3457		3617		90		
134		367		498		20		2757		2917		90		
135		157		145		10		1540		1700		90		
136		300		399		40		1145		1305		90		
137		299		273		10		2448		2608		90		
138		320		101		20		3485		3645		90		
139		384		104		20		3248		3408		90		
140		376		89		30		346		506		90		
141		136		188		10		2264		2424		90		
142		482		467		30		2881		3041		90		
143		339		217		30		746		906		90		
144		345		450		50		373		533		90		
145		267		339		20		1640		1800		90		
146		303		17		30		604		764		90		
147		102		106		40		1160		1320		90		
148		282		177		10		2274		2434		90		
149		332		36		50		2523		2683		90		
150		308		4		30		2816		2976		90		
151		81		184		10		613		773		90		
152		200		337		20		3309		3469		90		
153		367		196		10		3382		3542		90		
154		218		42		50		3013		3173		90		
155		165		497		30		1215		1375		90		
156		450		50		20		2969		3129		90		
157		90		24		30		1197		1357		90		
158		457		368		50		2011		2171		90		
159		448		317		30		1396		1556		90		
160		367		152		20		2078		2238		90		
161		397		161		40		2401		2561		90		
162		381		224		50		1573		1733		90		
163		193		74		50		1794		1954		90		
164		4		3		40		2592		2752		90		
165		200		77		50		3303		3463		90		
166		226		466		20		840		1000		90		
167		356		438		20		798		958		90		
168		299		376		30		1855		2015		90		
169		195		157		40		220		380		90		
170		69		219		10		859		1019		90		
171		223		32		30		566		726		90		
172		40		11		20		1370		1530		90		
