C1_8_12

VEHICLE
NUMBER     CAPACITY
200	200

CUSTOMER
CUST NO.	XCOORD.	YCOORD.	DEMAND	READY TIME	DUE DATE	SERVICE TIME

0		200		200		0		0		1676		0		
1		58		328		40		781		858		90		
2		15		118		20		977		1006		90		
3		379		95		10		1236		1270		90		
4		247		227		40		643		677		90		
5		264		382		40		1172		1263		90		
6		387		282		30		887		930		90		
7		306		321		40		694		760		90		
8		145		369		40		1218		1252		90		
9		110		37		40		968		1010		90		
10		364		97		10		435		472		90		
11		63		166		40		799		845		90		
12		37		69		50		922		1006		90		
13		42		335		40		380		424		90		
14		341		93		20		1244		1297		90		
15		321		15		20		714		774		90		
16		287		202		50		1160		1195		90		
17		314		399		40		813		875		90		
18		394		156		50		328		388		90		
19		279		158		40		239		306		90		
20		392		52		30		832		883		90		
21		260		286		10		516		544		90		
22		31		249		50		1015		1047		90		
23		256		386		50		608		638		90		
24		186		201		20		392		434		90		
25		133		139		50		155		215		90		
26		131		324		30		180		248		90		
27		24		253		30		906		987		90		
28		215		83		40		1338		1369		90		
29		41		93		40		358		406		90		
30		332		261		50		286		354		90		
31		180		141		30		770		827		90		
32		297		299		40		796		860		90		
33		178		278		10		1437		1466		90		
34		132		270		50		1381		1437		90		
35		257		359		10		834		859		90		
36		39		313		40		903		949		90		
37		189		335		10		305		381		90		
38		285		233		30		1147		1195		90		
39		187		251		20		455		505		90		
40		183		22		20		629		691		90		
41		107		235		20		1370		1425		90		
42		162		231		30		1317		1406		90		
43		370		247		50		1070		1139		90		
44		107		207		40		1307		1388		90		
45		118		41		50		1308		1367		90		
46		227		102		30		217		252		90		
47		327		20		20		944		1005		90		
48		43		23		50		1104		1173		90		
49		304		191		10		517		541		90		
50		152		201		40		876		914		90		
51		273		370		50		690		742		90		
52		78		106		40		347		389		90		
53		175		82		40		408		497		90		
54		234		305		20		189		257		90		
55		269		215		40		336		418		90		
56		273		339		30		689		762		90		
57		181		154		10		289		378		90		
58		303		17		30		1201		1291		90		
59		203		272		50		522		563		90		
60		391		273		10		1137		1218		90		
61		197		63		50		633		707		90		
62		263		338		30		749		835		90		
63		152		236		10		206		255		90		
64		40		53		10		479		506		90		
65		305		159		20		1142		1166		90		
66		166		305		20		350		383		90		
67		272		361		40		1200		1225		90		
68		155		161		30		323		359		90		
69		217		42		40		837		872		90		
70		240		393		40		1108		1162		90		
71		51		206		40		798		842		90		
72		284		23		20		887		952		90		
73		60		50		10		610		662		90		
74		283		168		10		550		618		90		
75		32		318		10		683		764		90		
76		165		353		10		250		307		90		
77		243		62		50		248		302		90		
78		238		348		30		1167		1236		90		
79		253		249		30		245		274		90		
80		297		379		10		616		705		90		
81		275		335		50		806		881		90		
82		66		111		30		917		1008		90		
83		10		106		20		701		752		90		
84		266		335		30		600		644		90		
85		245		351		50		715		807		90		
86		307		17		20		230		278		90		
87		274		334		10		636		664		90		
88		179		70		50		1277		1312		90		
89		38		237		20		422		508		90		
90		284		162		10		1117		1146		90		
91		283		201		30		721		783		90		
92		272		370		10		894		928		90		
93		113		30		50		1311		1370		90		
94		280		19		30		732		803		90		
95		306		327		30		445		501		90		
96		30		327		20		968		1027		90		
97		162		238		10		712		781		90		
98		120		37		40		770		799		90		
99		234		399		40		915		953		90		
100		273		164		30		330		366		90		
101		214		73		20		581		672		90		
102		165		149		20		325		405		90		
103		280		162		40		445		531		90		
104		253		253		10		803		878		90		
105		269		204		40		965		1054		90		
106		263		254		50		1348		1422		90		
107		165		77		50		590		653		90		
108		138		139		10		413		491		90		
109		39		24		30		714		764		90		
110		336		15		30		1127		1188		90		
111		295		371		20		953		1003		90		
112		301		24		20		797		877		90		
113		121		41		40		1305		1364		90		
114		224		52		40		423		453		90		
115		272		19		40		220		283		90		
116		105		25		40		520		569		90		
117		239		398		20		519		604		90		
118		8		125		20		602		693		90		
119		191		264		10		827		903		90		
120		378		278		20		1351		1381		90		
121		152		157		50		485		571		90		
122		181		248		20		650		731		90		
123		326		22		40		366		449		90		
124		283		166		30		795		828		90		
125		156		298		30		618		657		90		
126		32		244		20		1092		1165		90		
127		46		99		10		800		839		90		
128		99		207		10		1342		1408		90		
129		232		351		20		1025		1065		90		
130		159		227		40		476		512		90		
131		285		205		50		1301		1325		90		
132		286		19		30		1329		1369		90		
133		252		365		40		1071		1113		90		
134		262		349		30		911		972		90		
135		275		203		50		1095		1180		90		
136		50		203		50		1157		1219		90		
137		397		63		40		1054		1102		90		
138		67		100		40		596		674		90		
139		190		69		50		1263		1341		90		
140		270		340		40		1047		1087		90		
141		195		339		40		724		804		90		
142		171		281		20		388		442		90		
143		143		200		50		741		792		90		
144		12		254		40		1295		1368		90		
145		382		47		20		724		750		90		
146		145		242		50		125		167		90		
147		74		165		20		1366		1405		90		
148		245		240		10		738		826		90		
149		67		333		20		999		1032		90		
150		132		324		50		580		632		90		
151		293		195		50		598		687		90		
152		171		85		40		242		310		90		
153		104		211		40		1365		1447		90		
154		161		298		10		1360		1386		90		
155		264		356		50		1214		1273		90		
156		398		45		50		811		887		90		
157		310		322		30		1171		1196		90		
158		184		340		30		800		869		90		
159		180		155		20		1168		1205		90		
160		380		248		20		324		414		90		
161		191		191		30		878		967		90		
162		359		90		10		1074		1158		90		
163		228		381		20		983		1072		90		
164		172		221		20		1265		1304		90		
165		164		343		40		1254		1306		90		
166		290		291		40		1340		1412		90		
167		266		354		10		484		560		90		
168		36		96		40		534		569		90		
169		158		149		20		732		799		90		
170		121		33		40		977		1045		90		
171		184		140		10		1300		1333		90		
172		245		342		20		245		320		90		
173		180		79		10		1246		1287		90		
174		243		303		20		1206		1295		90		
175		334		26		10		316		358		90		
176		255		392		40		347		397		90		
177		253		342		50		202		247		90		
178		383		292		10		1219		1255		90		
179		252		60		10		1202		1280		90		
180		295		316		30		1186		1270		90		
181		226		88		10		681		734		90		
182		304		150		10		324		363		90		
183		270		327		20		1245		1269		90		
184		173		296		30		286		321		90		
185		304		380		30		990		1019		90		
186		303		396		30		504		573		90		
187		175		10		20		890		957		90		
188		113		39		10		588		622		90		
189		269		286		50		553		633		90		
190		306		376		10		940		994		90		
191		31		29		10		362		417		90		
192		169		233		40		1339		1365		90		
193		172		361		20		1235		1284		90		
194		266		392		20		1222		1312		90		
195		181		195		30		827		865		90		
196		33		31		40		328		360		90		
197		217		78		40		325		390		90		
198		241		71		30		536		564		90		
199		260		356		20		486		537		90		
200		373		95		40		535		606		90		
201		245		354		20		1101		1141		90		
202		36		86		50		268		295		90		
203		101		224		40		961		1022		90		
204		394		279		10		415		493		90		
205		253		58		50		448		533		90		
206		387		165		30		336		365		90		
207		230		357		10		218		256		90		
208		231		340		20		733		758		90		
209		17		107		50		762		809		90		
210		7		116		40		1267		1340		90		
211		306		390		40		788		865		90		
212		122		36		50		845		904		90		
213		135		265		40		867		957		90		
214		326		263		50		991		1048		90		
215		53		56		40		1208		1278		90		
216		169		308		10		1172		1233		90		
217		305		166		30		468		540		90		
218		312		309		20		206		234		90		
219		193		257		50		541		575		90		
220		127		143		40		183		268		90		
221		262		213		10		656		709		90		
222		157		192		30		738		819		90		
223		167		348		30		623		684		90		
224		39		84		40		1180		1254		90		
225		57		55		20		1097		1151		90		
226		192		260		30		591		665		90		
227		159		237		40		443		506		90		
228		307		323		50		442		492		90		
229		17		110		10		256		330		90		
230		43		86		40		1059		1141		90		
231		198		252		10		1316		1392		90		
232		56		59		20		642		692		90		
233		157		233		50		994		1071		90		
234		257		383		40		955		1034		90		
235		209		41		30		787		872		90		
236		325		23		50		605		685		90		
237		169		162		10		263		348		90		
