12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: RC1_2_8
Standardized Time limit: 1800 secs
Local Machine Time Limit: 1817 secs
Base solution: 3366.000
BKS: 3060.0
Optimal: 1
Sun 06 Feb 2022 05:09:22 PM CST
timestamp: 1644138562
Solution value, local machine time, standardized time
3364.5 0.109 0.108
3357.7 0.111 0.110
3356.8 0.120 0.119
3356.2 0.122 0.121
3355.9 0.128 0.127
3354.6 0.129 0.128
3354.0 0.145 0.144
3352.6 0.148 0.147
3348.8 0.149 0.148
3348.6 0.151 0.150
3348.3 0.158 0.156
3330.5 0.160 0.158
3330.0 0.171 0.169
3325.4 0.195 0.193
3291.0 0.196 0.194
3288.4 0.204 0.202
3286.3 0.219 0.217
3283.1 0.236 0.234
3274.6 0.238 0.236
3274.1 0.255 0.253
3273.8 0.257 0.255
3272.3 0.281 0.278
3264.9 0.285 0.282
3263.4 0.286 0.283
3262.6 0.292 0.289
3261.7 0.293 0.290
3261.1 0.295 0.292
3259.9 0.298 0.295
3258.1 0.304 0.301
3233.4 0.305 0.302
3230.3 0.352 0.349
3229.9 0.364 0.361
3228.2 0.365 0.362
3228.1 0.391 0.387
3227.6 0.429 0.425
3223.5 0.432 0.428
3219.0 0.433 0.429
3199.8 0.458 0.454
3192.9 0.459 0.455
3192.4 0.460 0.456
3188.2 0.462 0.458
3175.8 0.463 0.459
3171.2 0.464 0.460
3171.1 0.466 0.462
3170.3 0.516 0.511
3169.6 0.649 0.643
3166.3 0.650 0.644
3166.0 0.654 0.648
3165.5 0.669 0.663
3165.3 0.691 0.684
3163.6 0.721 0.714
3163.3 0.726 0.719
3163.1 0.932 0.923
3162.5 0.932 0.923
3160.2 0.944 0.935
3160.1 0.971 0.962
3159.5 0.979 0.970
3158.9 0.981 0.972
3158.8 0.987 0.978
3154.5 0.988 0.979
3152.1 1.006 0.996
3150.9 1.018 1.008
3146.0 1.040 1.030
3144.8 1.042 1.032
3144.5 1.244 1.232
3143.7 1.332 1.319
3143.3 1.478 1.464
3143.0 1.503 1.489
3142.5 1.509 1.495
3141.2 1.522 1.508
3141.1 1.523 1.509
3124.4 1.528 1.513
3124.0 1.666 1.650
3123.6 1.667 1.651
3123.5 1.709 1.693
3119.7 1.828 1.811
3114.5 1.829 1.812
3114.1 1.889 1.871
3112.5 1.906 1.888
3112.3 1.971 1.952
3110.3 26.660 26.407
3108.9 38.250 37.887
3107.9 38.252 37.889
3104.9 38.334 37.970
3103.8 56.700 56.161
3101.7 56.700 56.161
3100.8 56.885 56.345
3100.1 57.732 57.184
3099.9 57.830 57.281
3098.8 58.164 57.611
3096.4 58.166 57.613
3093.7 58.248 57.695
3092.4 58.436 57.881
3091.3 65.198 64.579
3085.4 65.227 64.607
3085.3 65.229 64.609
3083.8 69.310 68.652
3082.5 103.322 102.340
Primal Integral: 0.7679575000
