12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 5694999987690650823
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: R2_10_7
Standardized Time limit: 7200 secs
Local Machine Time Limit: 7269 secs
Base solution: 25568.180
BKS: 23243.8
Optimal: 0
Fri 11 Feb 2022 09:54:33 AM PST
timestamp: 1644602073
Solution value, local machine time, standardized time
25565.6 1.465 1.451
25560.3 1.477 1.463
25558.7 1.495 1.481
25541.8 1.519 1.505
25541.4 1.520 1.506
25505.7 1.526 1.512
25477.4 1.540 1.525
25436.5 1.542 1.527
25434.7 1.547 1.532
25432.6 1.566 1.551
25420.7 1.570 1.555
25405.6 1.574 1.559
25384.8 1.575 1.560
25383.7 1.577 1.562
25379.0 1.595 1.580
25252.3 1.597 1.582
25250.8 1.601 1.586
25246.4 1.602 1.587
25246.3 1.604 1.589
25244.9 1.621 1.606
25238.6 1.627 1.612
25228.4 1.628 1.613
25223.1 1.638 1.622
25209.0 1.648 1.632
25206.9 1.649 1.633
25206.7 1.655 1.639
25202.5 1.659 1.643
25200.9 1.660 1.644
25199.2 1.678 1.662
25184.1 1.689 1.673
25168.7 1.690 1.674
25131.4 1.692 1.676
25088.6 1.692 1.676
25074.5 1.694 1.678
25065.9 1.701 1.685
25058.5 1.726 1.710
25058.0 1.733 1.717
25054.2 1.750 1.733
25044.9 1.751 1.734
25044.8 1.753 1.736
25040.3 1.757 1.740
25035.8 1.762 1.745
25034.2 1.767 1.750
25032.6 1.795 1.778
25028.8 1.798 1.781
25012.8 1.799 1.782
25012.4 1.819 1.802
25006.1 1.821 1.804
24999.4 1.897 1.879
24999.2 1.916 1.898
24980.8 1.945 1.927
24978.4 1.947 1.929
24977.4 1.998 1.979
24966.3 2.016 1.997
24964.7 2.019 2.000
24964.1 2.025 2.006
24958.2 2.046 2.027
24957.7 2.071 2.051
24956.9 2.085 2.065
24932.6 2.112 2.092
24916.7 2.124 2.104
24916.2 2.144 2.124
24908.8 2.212 2.191
24908.0 2.242 2.221
24907.9 2.247 2.226
24905.3 2.305 2.283
24904.7 2.443 2.420
24902.3 2.449 2.426
24901.6 2.451 2.428
24870.8 2.466 2.443
24854.4 2.473 2.450
24838.3 2.476 2.452
24771.5 2.512 2.488
24771.3 2.519 2.495
24770.8 2.592 2.567
24770.2 2.595 2.570
24765.1 2.602 2.577
24764.1 2.613 2.588
24762.2 2.624 2.599
24760.4 2.637 2.612
