12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: C2_6_6
Standardized Time limit: 3600 secs
Local Machine Time Limit: 3635 secs
Base solution: 8194.780
BKS: 7449.8
Optimal: 0
Sat 12 Feb 2022 04:45:11 AM CST
timestamp: 1644612311
Solution value, local machine time, standardized time
8184.9 0.956 0.947
8184.8 0.995 0.986
8145.0 1.042 1.032
8144.3 1.056 1.046
8139.3 1.057 1.047
8138.7 1.161 1.150
8131.2 1.234 1.222
8127.5 1.280 1.268
8122.7 1.290 1.278
8031.7 1.323 1.310
7999.4 1.323 1.310
7988.3 1.325 1.312
7984.8 1.330 1.317
7981.5 1.332 1.319
7976.8 1.425 1.411
7959.7 1.434 1.420
7841.4 1.470 1.456
7831.8 1.509 1.495
7830.8 1.540 1.525
7826.1 1.941 1.923
7824.1 2.057 2.037
7822.0 2.099 2.079
7821.6 2.241 2.220
7820.7 2.300 2.278
7816.0 2.302 2.280
7813.1 2.447 2.424
7812.2 2.502 2.478
7812.1 3.125 3.095
7749.2 6.311 6.251
7744.3 6.336 6.276
7742.5 6.360 6.300
7740.9 6.375 6.314
7732.7 6.389 6.328
7728.4 6.508 6.446
7727.7 6.558 6.496
7727.1 6.594 6.531
7725.9 6.595 6.532
7724.5 6.660 6.597
7715.5 7.259 7.190
7713.9 7.261 7.192
7712.2 7.459 7.388
7711.1 7.460 7.389
7710.3 7.708 7.635
7710.0 7.717 7.644
7709.3 7.720 7.647
7703.1 7.761 7.687
7696.9 7.762 7.688
7693.8 7.837 7.763
7686.1 8.053 7.976
7678.5 9.987 9.892
7676.7 10.275 10.177
7675.3 10.500 10.400
7671.9 11.240 11.133
7664.7 41.661 41.265
7661.4 41.835 41.438
7661.1 41.845 41.447
7658.8 41.881 41.483
7657.8 41.891 41.493
7654.7 41.895 41.497
7654.6 42.558 42.154
7652.8 42.561 42.157
7651.6 42.566 42.162
7650.5 42.877 42.470
7648.8 42.878 42.471
7647.8 42.913 42.505
7647.0 42.917 42.509
7640.9 42.921 42.513
7634.5 42.923 42.515
7632.8 42.949 42.541
7627.9 42.956 42.548
7626.1 43.218 42.807
7623.8 43.231 42.820
7621.4 43.297 42.886
7618.6 43.299 42.888
7616.8 43.490 43.077
7616.2 43.502 43.089
7614.4 43.563 43.149
7611.9 44.124 43.705
7610.5 44.342 43.921
7608.4 44.532 44.109
7607.8 44.550 44.127
7599.7 51.562 51.072
7596.3 51.575 51.085
7593.5 51.590 51.100
7593.0 51.620 51.130
7591.6 51.623 51.133
7573.1 51.670 51.179
7571.6 51.694 51.203
7570.1 52.165 51.669
7566.7 52.237 51.741
7565.7 52.262 51.766
7565.5 52.383 51.885
7564.8 52.431 51.933
7560.5 52.982 52.479
7560.0 53.035 52.531
7559.9 53.058 52.554
7559.8 53.068 52.564
7558.4 53.245 52.739
7556.2 53.299 52.793
7555.1 53.321 52.814
7554.4 59.798 59.230
7554.1 59.936 59.367
7553.9 59.974 59.404
7552.8 60.215 59.643
7550.9 62.797 62.200
7550.1 62.807 62.210
7546.6 62.840 62.243
7546.3 62.891 62.294
7545.8 62.987 62.389
7545.0 63.012 62.413
7539.5 63.558 62.954
7536.3 63.868 63.261
7535.0 63.888 63.281
7524.4 73.945 73.243
7521.2 73.985 73.282
7520.0 75.467 74.750
7518.6 75.571 74.853
7518.3 75.656 74.937
7517.1 75.815 75.095
7515.0 75.908 75.187
7514.7 75.926 75.205
7514.3 75.928 75.207
7514.1 76.309 75.584
7513.0 76.364 75.639
7512.9 76.731 76.002
7502.6 112.001 110.937
7499.0 112.005 110.941
7498.3 112.600 111.530
7498.2 114.424 113.337
7491.4 125.801 124.606
7486.1 125.803 124.608
7480.0 126.450 125.249
7475.3 126.460 125.259
7470.7 132.893 131.631
7467.2 132.916 131.653
7466.7 132.917 131.654
7466.2 146.509 145.117
7463.5 167.494 165.903
7463.4 194.765 192.915
7463.3 200.059 198.158
7462.0 200.123 198.222
Primal Integral: 0.2244364609
