R2_6_17

VEHICLE
NUMBER     CAPACITY
150	1000

CUSTOMER
CUST NO.	XCOORD.	YCOORD.	DEMAND	READY TIME	DUE DATE	SERVICE TIME

0		150		150		0		0		4823		0		
1		72		168		0		4497		4519		10		
2		67		227		30		3559		3655		10		
3		185		20		40		3389		3414		10		
4		146		20		40		4462		4678		10		
5		35		276		20		1153		1175		10		
6		121		115		20		902		1041		10		
7		139		227		40		2590		2747		10		
8		229		201		0		1733		1902		10		
9		135		173		10		2262		2361		10		
10		169		124		0		3394		3537		10		
11		151		10		0		2775		2917		10		
12		192		62		40		3619		3647		10		
13		100		163		20		2773		2965		10		
14		160		234		0		1150		1275		10		
15		160		3		20		2482		2668		10		
16		196		19		40		3339		3502		10		
17		13		229		0		3420		3511		10		
18		61		276		10		1926		1951		10		
19		49		73		20		4548		4652		10		
20		207		50		40		4283		4320		10		
21		138		147		0		107		324		10		
22		270		92		20		642		703		10		
23		177		101		0		3044		3180		10		
24		164		162		30		2293		2331		10		
25		207		196		30		2736		2805		10		
26		59		274		40		3582		3800		10		
27		278		200		0		2587		2797		10		
28		203		89		30		3436		3555		10		
29		46		226		30		794		870		10		
30		179		13		30		2592		2798		10		
31		57		118		30		1789		1946		10		
32		291		187		10		4028		4061		10		
33		222		119		40		1601		1661		10		
34		256		198		30		4432		4567		10		
35		283		277		0		4403		4554		10		
36		40		190		10		1862		2039		10		
37		85		193		10		1526		1729		10		
38		263		206		0		128		300		10		
39		35		98		30		2420		2539		10		
40		213		289		0		2582		2720		10		
41		45		21		10		1996		2213		10		
42		81		292		10		2365		2570		10		
43		164		153		0		3253		3353		10		
44		248		278		20		2651		2762		10		
45		190		68		20		3416		3477		10		
46		107		207		20		1431		1584		10		
47		269		110		30		1158		1364		10		
48		205		240		40		810		866		10		
49		293		24		10		1120		1231		10		
50		189		168		20		1115		1293		10		
51		104		47		30		421		475		10		
52		298		107		40		4023		4166		10		
53		61		145		40		3063		3229		10		
54		36		169		10		2251		2309		10		
55		63		18		30		1565		1660		10		
56		248		169		30		3206		3293		10		
57		52		101		40		333		519		10		
58		66		286		20		4556		4583		10		
59		76		240		30		3097		3304		10		
60		91		43		0		1319		1357		10		
