R1_4_20

VEHICLE
NUMBER     CAPACITY
100	200

CUSTOMER
CUST NO.	XCOORD.	YCOORD.	DEMAND	READY TIME	DUE DATE	SERVICE TIME

0		100		100		0		0		804		0		
1		95		179		40		501		511		10		
2		74		85		20		37		47		10		
3		21		32		20		523		533		10		
4		190		3		30		318		328		10		
5		88		59		40		580		590		10		
6		166		120		0		500		510		10		
7		77		139		0		66		76		10		
8		145		59		30		548		558		10		
9		148		112		0		419		429		10		
10		130		182		20		566		576		10		
11		0		87		40		173		183		10		
12		49		161		0		110		120		10		
13		81		66		10		556		566		10		
14		117		0		0		434		444		10		
15		157		81		30		336		346		10		
16		58		147		20		172		182		10		
17		45		60		20		244		254		10		
18		10		22		10		421		431		10		
19		70		116		20		481		491		10		
20		66		111		10		726		736		10		
21		34		19		0		232		242		10		
22		0		118		0		330		340		10		
23		92		187		20		339		349		10		
24		195		164		0		241		251		10		
25		143		22		10		511		521		10		
26		102		2		0		367		377		10		
27		198		85		40		615		625		10		
28		117		73		10		92		102		10		
29		9		93		0		521		531		10		
30		166		170		30		174		184		10		
31		175		7		40		220		230		10		
32		54		56		40		550		560		10		
33		123		0		20		350		360		10		
34		172		151		40		525		535		10		
35		163		112		20		196		206		10		
36		157		193		30		608		618		10		
37		93		84		30		330		340		10		
38		163		25		30		434		444		10		
39		90		0		30		319		329		10		
40		136		98		40		376		386		10		
41		136		163		40		401		411		10		
42		179		169		10		346		356		10		
43		87		161		0		443		453		10		
44		199		67		30		218		228		10		
45		80		89		10		431		441		10		
46		140		187		30		186		196		10		
47		164		41		40		182		192		10		
48		55		89		20		167		177		10		
49		192		135		10		300		310		10		
50		1		99		0		609		619		10		
51		83		78		10		200		210		10		
52		140		89		0		199		209		10		
53		95		110		20		570		580		10		
54		144		60		30		245		255		10		
55		113		6		10		532		542		10		
56		14		197		0		275		285		10		
57		74		60		0		232		242		10		
58		158		51		40		158		168		10		
59		51		150		30		200		210		10		
60		112		118		10		632		642		10		
61		122		48		40		675		685		10		
62		104		99		30		56		66		10		
63		176		131		30		234		244		10		
64		139		51		20		106		116		10		
65		79		58		10		277		287		10		
66		143		35		30		116		126		10		
67		121		168		30		392		402		10		
68		117		38		20		461		471		10		
69		3		103		0		257		267		10		
70		76		143		30		407		417		10		
71		120		84		20		746		756		10		
72		150		156		10		143		153		10		
73		75		14		20		204		214		10		
74		76		30		0		218		228		10		
75		52		119		40		278		288		10		
76		39		159		20		154		164		10		
77		93		60		40		576		586		10		
78		147		178		10		603		613		10		
79		173		160		0		572		582		10		
80		119		137		10		122		132		10		
81		16		108		30		469		479		10		
82		95		176		30		622		632		10		
83		84		36		30		319		329		10		
84		99		30		10		286		296		10		
85		140		148		20		310		320		10		
86		103		78		30		41		51		10		
87		78		56		40		511		521		10		
88		140		141		0		299		309		10		
89		25		197		40		467		477		10		
90		158		19		30		598		608		10		
91		64		48		20		97		107		10		
92		121		171		40		293		303		10		
93		7		145		30		432		442		10		
94		179		7		20		345		355		10		
95		93		32		10		687		697		10		
96		93		81		20		552		562		10		
97		98		25		30		398		408		10		
98		191		126		40		407		417		10		
99		17		56		40		589		599		10		
100		95		117		10		226		236		10		
101		105		5		0		448		458		10		
102		76		151		20		150		160		10		
103		39		138		0		345		355		10		
104		66		89		30		404		414		10		
105		185		101		20		488		498		10		
106		161		168		0		342		352		10		
107		76		15		20		578		588		10		
108		149		58		40		566		576		10		
109		78		36		30		149		159		10		
110		61		142		30		238		248		10		
111		66		128		30		110		120		10		
112		80		92		10		322		332		10		
113		36		186		0		185		195		10		
114		52		101		30		621		631		10		
115		121		178		0		274		284		10		
116		172		115		20		339		349		10		
117		194		67		0		440		450		10		
118		88		169		20		267		277		10		
119		153		71		10		538		548		10		
120		15		122		10		357		367		10		
121		52		61		30		572		582		10		
122		140		25		30		436		446		10		
123		193		132		0		192		202		10		
124		39		27		30		237		247		10		
125		167		148		10		382		392		10		
126		184		10		10		227		237		10		
127		22		35		20		317		327		10		
128		149		140		0		272		282		10		
129		70		77		40		533		543		10		
130		82		19		30		633		643		10		
131		8		3		40		426		436		10		
132		86		38		0		249		259		10		
133		54		19		30		382		392		10		
134		38		145		0		413		423		10		
135		184		120		10		163		173		10		
136		163		14		0		304		314		10		
137		101		192		20		244		254		10		
138		9		6		30		509		519		10		
139		47		46		40		560		570		10		
140		192		3		10		213		223		10		
141		185		142		40		266		276		10		
142		46		52		10		253		263		10		
143		196		162		20		589		599		10		
144		152		189		20		470		480		10		
145		130		186		0		302		312		10		
146		175		4		40		375		385		10		
147		6		177		30		608		618		10		
148		113		41		20		698		708		10		
149		174		135		40		190		200		10		
150		44		32		30		629		639		10		
151		157		119		30		294		304		10		
152		107		185		10		533		543		10		
153		39		60		40		324		334		10		
154		61		51		30		167		177		10		
155		33		31		20		569		579		10		
156		35		181		10		504		514		10		
157		147		102		30		518		528		10		
