12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: C2_2_7
Standardized Time limit: 1800 secs
Local Machine Time Limit: 1817 secs
Base solution: 2026.420
BKS: 1842.2
Optimal: 1
Fri 14 Jan 2022 05:19:39 PM CST
timestamp: 1642151979
Solution value, local machine time, standardized time
2016.9 0.048 0.048
2015.8 0.048 0.048
2008.6 0.048 0.048
2000.4 0.049 0.049
1998.8 0.049 0.049
1997.9 0.049 0.049
1995.2 0.049 0.049
1993.4 0.049 0.049
1992.9 0.049 0.049
1992.5 0.049 0.049
1992.1 0.050 0.050
1987.2 0.050 0.050
1982.2 0.050 0.050
1981.3 0.050 0.050
1975.0 0.050 0.050
1974.1 0.050 0.050
1967.9 0.052 0.052
1962.3 0.061 0.060
1951.6 0.062 0.061
1950.0 0.062 0.061
1949.4 0.067 0.066
1948.7 0.067 0.066
1947.5 0.068 0.067
1946.1 0.073 0.072
1945.9 0.085 0.084
1942.0 0.088 0.087
1941.8 0.088 0.087
1932.2 0.088 0.087
1931.3 0.089 0.088
1931.2 0.098 0.097
1931.0 0.099 0.098
1925.4 0.099 0.098
1923.5 0.099 0.098
1909.4 0.099 0.098
1908.5 0.099 0.098
1904.2 0.101 0.100
1903.9 0.101 0.100
1887.9 0.101 0.100
1886.0 0.102 0.101
1885.6 0.102 0.101
1877.5 0.102 0.101
1875.1 0.102 0.101
1873.9 0.102 0.101
1872.7 0.102 0.101
1872.2 0.103 0.102
1871.0 0.103 0.102
1868.6 0.122 0.121
1867.9 0.122 0.121
1865.3 0.123 0.122
1858.0 0.123 0.122
1855.7 0.127 0.126
1854.8 0.127 0.126
1854.1 0.128 0.127
1843.8 0.149 0.148
1842.2 0.155 0.154
Primal Integral: 0.0004637137
