12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: RC2_2_9
Standardized Time limit: 1800 secs
Local Machine Time Limit: 1817 secs
Base solution: 2295.260
BKS: 2086.6
Optimal: 1
Fri 14 Jan 2022 05:28:48 PM CST
timestamp: 1642152528
Solution value, local machine time, standardized time
2293.7 0.045 0.045
2292.1 0.070 0.069
2292.0 0.070 0.069
2290.7 0.070 0.069
2289.8 0.070 0.069
2289.1 0.070 0.069
2287.8 0.070 0.069
2287.0 0.070 0.069
2285.2 0.071 0.070
2284.6 0.071 0.070
2258.4 0.071 0.070
2255.8 0.082 0.081
2255.0 0.082 0.081
2254.6 0.116 0.115
2251.2 0.125 0.124
2250.8 0.126 0.125
2247.9 0.126 0.125
2240.1 0.126 0.125
2239.9 0.127 0.126
2236.5 0.127 0.126
2233.4 0.127 0.126
2233.2 0.127 0.126
2223.6 0.128 0.127
2222.8 0.128 0.127
2221.7 0.129 0.128
2214.3 0.129 0.128
2214.2 0.129 0.128
2213.9 0.129 0.128
2213.2 0.129 0.128
2212.8 0.129 0.128
2212.7 0.129 0.128
2212.3 0.130 0.129
2207.7 0.130 0.129
2205.8 0.130 0.129
2201.3 0.131 0.130
2196.4 0.152 0.151
2190.3 0.154 0.153
2185.4 0.154 0.153
2185.0 0.154 0.153
2184.6 0.154 0.153
2184.4 0.155 0.154
2183.4 0.155 0.154
2183.1 0.211 0.209
2182.8 0.241 0.239
2180.0 0.242 0.240
2179.2 0.264 0.261
2177.1 0.265 0.262
2176.2 0.265 0.262
2176.0 0.265 0.262
2173.9 0.266 0.263
2173.3 0.448 0.444
2172.2 0.492 0.487
2172.1 0.532 0.527
2171.2 0.557 0.552
2170.1 1.054 1.044
2169.4 1.054 1.044
2162.7 2.383 2.360
2161.7 2.383 2.360
2160.8 2.383 2.360
2159.9 2.383 2.360
2158.1 2.383 2.360
2151.5 2.384 2.361
2149.1 2.384 2.361
2148.6 2.384 2.361
2144.9 2.384 2.361
2141.7 2.384 2.361
2140.5 2.385 2.362
2136.7 2.388 2.365
2135.6 2.388 2.365
2133.9 2.388 2.365
2130.6 2.389 2.366
2128.4 2.389 2.366
2119.6 2.389 2.366
2118.8 2.468 2.445
2117.9 2.538 2.514
2117.2 2.629 2.604
2115.2 3.700 3.665
2112.3 3.832 3.796
2112.0 4.074 4.035
2110.9 4.074 4.035
2110.8 4.074 4.035
2110.3 4.074 4.035
2109.3 4.074 4.035
2104.9 4.082 4.043
2104.6 7.877 7.802
2103.8 7.884 7.809
2102.1 7.884 7.809
2101.0 7.884 7.809
2098.4 8.010 7.934
2097.9 8.177 8.099
2097.6 8.299 8.220
2096.9 48.695 48.232
2096.7 49.268 48.800
2095.9 49.290 48.822
2092.5 51.778 51.286
2091.5 51.814 51.322
2091.1 51.814 51.322
Primal Integral: 0.2310065710
