12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: RC1_2_9
Standardized Time limit: 1800 secs
Local Machine Time Limit: 1817 secs
Base solution: 3380.630
BKS: 3073.3
Optimal: 0
Fri 14 Jan 2022 05:23:18 PM CST
timestamp: 1642152198
Solution value, local machine time, standardized time
3370.6 0.039 0.039
3362.7 0.039 0.039
3357.0 0.039 0.039
3355.8 0.039 0.039
3345.5 0.039 0.039
3343.2 0.040 0.040
3331.5 0.040 0.040
3329.7 0.040 0.040
3327.4 0.040 0.040
3327.2 0.040 0.040
3326.5 0.040 0.040
3325.1 0.043 0.043
3324.7 0.044 0.044
3323.2 0.044 0.044
3314.5 0.045 0.045
3313.6 0.045 0.045
3313.5 0.045 0.045
3302.4 0.045 0.045
3302.2 0.049 0.049
3301.2 0.049 0.049
3300.8 0.049 0.049
3298.9 0.057 0.056
3297.7 0.058 0.057
3294.4 0.059 0.058
3292.1 0.059 0.058
3291.6 0.059 0.058
3291.2 0.059 0.058
3288.2 0.060 0.059
3287.7 0.060 0.059
3281.5 0.060 0.059
3277.4 0.060 0.059
3277.2 0.060 0.059
3275.2 0.061 0.060
3273.8 0.061 0.060
3269.4 0.061 0.060
3268.7 0.061 0.060
3266.4 0.061 0.060
3261.7 0.078 0.077
3261.2 0.078 0.077
3261.0 0.078 0.077
3260.6 0.078 0.077
3256.3 0.078 0.077
3255.8 0.078 0.077
3254.3 0.085 0.084
3253.4 0.086 0.085
3252.2 0.086 0.085
3251.8 0.086 0.085
3247.2 0.086 0.085
3246.3 0.098 0.097
3245.9 0.098 0.097
3237.6 0.099 0.098
3233.6 0.099 0.098
3233.0 0.100 0.099
3232.8 0.100 0.099
3221.1 0.101 0.100
3221.0 0.101 0.100
3212.7 0.108 0.107
3211.6 0.109 0.108
3209.7 0.136 0.135
3207.5 0.140 0.139
3206.8 0.140 0.139
3206.6 0.141 0.140
3205.9 0.155 0.154
3205.2 0.155 0.154
3205.0 0.155 0.154
3203.3 0.155 0.154
3202.2 0.169 0.167
3200.2 0.172 0.170
3199.8 0.172 0.170
3196.8 0.194 0.192
3193.0 0.339 0.336
3192.7 0.339 0.336
3188.3 0.339 0.336
3187.5 0.339 0.336
3185.1 0.346 0.343
3179.6 0.346 0.343
3179.3 0.347 0.344
3178.9 0.524 0.519
3169.6 0.525 0.520
3165.8 0.525 0.520
3165.5 0.527 0.522
3164.6 0.529 0.524
3163.5 0.529 0.524
3162.9 0.531 0.526
3162.2 0.567 0.562
3160.3 0.568 0.563
3160.2 0.673 0.667
3155.4 0.674 0.668
3155.0 0.738 0.731
3154.1 0.742 0.735
3153.2 0.744 0.737
3153.1 0.750 0.743
3152.3 0.751 0.744
3148.3 0.763 0.756
3148.2 0.791 0.783
3148.0 0.840 0.832
3147.8 0.850 0.842
3146.7 0.865 0.857
3145.0 1.075 1.065
3144.9 1.075 1.065
3144.4 1.096 1.086
3144.1 1.108 1.097
3143.0 1.181 1.170
3142.6 1.181 1.170
3142.4 1.181 1.170
3141.3 1.197 1.186
3141.2 1.197 1.186
3140.9 1.198 1.187
3140.3 1.198 1.187
3138.8 1.198 1.187
3136.5 1.777 1.760
3133.3 1.783 1.766
3130.4 1.802 1.785
3129.2 1.802 1.785
3127.8 1.802 1.785
3127.2 1.805 1.788
3123.5 1.806 1.789
3121.2 1.806 1.789
3120.6 2.066 2.046
3118.1 2.066 2.046
3117.4 2.066 2.046
3116.5 2.227 2.206
3116.0 2.287 2.265
3113.9 19.993 19.803
3113.3 20.001 19.811
3112.8 20.157 19.966
3112.6 20.157 19.966
3112.1 20.157 19.966
3111.9 20.158 19.966
3111.4 20.158 19.966
3110.9 20.163 19.971
3110.4 20.163 19.971
3110.2 20.581 20.385
3109.0 20.674 20.478
3108.5 20.675 20.479
3108.3 20.675 20.479
3107.2 20.888 20.690
3106.7 21.000 20.800
3101.6 22.234 22.023
3100.0 22.234 22.023
3099.7 22.517 22.303
3099.4 22.686 22.470
3099.3 23.284 23.063
3099.1 26.934 26.678
3099.0 26.934 26.678
3097.4 27.153 26.895
3097.1 29.568 29.287
3096.1 30.263 29.976
3095.2 30.544 30.254
3093.7 31.001 30.706
3093.1 31.001 30.706
3092.8 31.420 31.122
3088.5 33.161 32.846
3085.5 33.982 33.659
3085.2 34.062 33.738
3085.0 98.573 97.637
3084.6 99.139 98.197
3084.4 99.315 98.372
3083.8 108.778 107.745
3083.3 108.806 107.772
3081.8 109.432 108.392
3081.5 109.511 108.471
3080.9 109.527 108.486
3080.8 109.527 108.486
3080.0 109.527 108.486
3079.4 109.554 108.513
3079.0 109.555 108.514
3078.1 109.555 108.514
3076.3 109.565 108.524
3075.7 110.143 109.097
3074.8 110.158 109.111
Primal Integral: 0.0850337327
