12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: RC1_2_2
Standardized Time limit: 1800 secs
Local Machine Time Limit: 1817 secs
Base solution: 3543.760
BKS: 3221.6
Optimal: 1
Fri 14 Jan 2022 05:21:35 PM CST
timestamp: 1642152095
Solution value, local machine time, standardized time
3539.7 0.048 0.048
3539.0 0.048 0.048
3536.9 0.048 0.048
3536.5 0.048 0.048
3532.1 0.049 0.049
3527.7 0.051 0.051
3525.5 0.052 0.052
3524.9 0.052 0.052
3524.8 0.052 0.052
3524.7 0.052 0.052
3521.0 0.052 0.052
3520.0 0.052 0.052
3516.0 0.053 0.052
3515.4 0.053 0.052
3514.4 0.053 0.052
3514.3 0.053 0.052
3513.6 0.053 0.052
3512.5 0.054 0.053
3507.2 0.054 0.053
3505.4 0.064 0.063
3505.3 0.066 0.065
3503.5 0.066 0.065
3499.8 0.069 0.068
3499.3 0.069 0.068
3488.9 0.069 0.068
3486.8 0.069 0.068
3486.2 0.070 0.069
3485.7 0.070 0.069
3481.1 0.070 0.069
3480.4 0.070 0.069
3472.9 0.070 0.069
3471.7 0.070 0.069
3469.6 0.070 0.069
3469.5 0.071 0.070
3464.4 0.071 0.070
3462.3 0.071 0.070
3462.1 0.071 0.070
3461.9 0.071 0.070
3460.9 0.071 0.070
3460.8 0.072 0.071
3453.0 0.072 0.071
3432.1 0.074 0.073
3424.1 0.075 0.074
3424.0 0.075 0.074
3422.8 0.076 0.075
3422.5 0.077 0.076
3420.6 0.077 0.076
3419.9 0.079 0.078
3403.2 0.079 0.078
3400.3 0.079 0.078
3398.1 0.079 0.078
3397.3 0.080 0.079
3387.8 0.081 0.080
3387.4 0.081 0.080
3385.2 0.089 0.088
3383.8 0.104 0.103
3383.7 0.104 0.103
3383.5 0.104 0.103
3380.6 0.104 0.103
3380.4 0.105 0.104
3371.8 0.105 0.104
3370.1 0.114 0.113
3369.4 0.137 0.136
3368.8 0.137 0.136
3368.5 0.137 0.136
3364.1 0.144 0.143
3363.5 0.147 0.146
3361.6 0.150 0.149
3361.0 0.151 0.150
3355.7 0.151 0.150
3354.6 0.151 0.150
3354.1 0.151 0.150
3350.9 0.151 0.150
3350.7 0.153 0.152
3349.8 0.153 0.152
3347.9 0.164 0.162
3346.0 0.185 0.183
3343.8 0.185 0.183
3343.0 0.185 0.183
3338.7 0.196 0.194
3337.2 0.196 0.194
3335.2 0.196 0.194
3334.7 0.197 0.195
3333.8 0.197 0.195
3333.5 0.197 0.195
3330.9 0.197 0.195
3330.4 0.197 0.195
3330.1 0.197 0.195
3329.3 0.198 0.196
3327.8 0.203 0.201
3324.4 0.204 0.202
3322.5 0.204 0.202
3315.8 0.204 0.202
3315.1 0.204 0.202
3314.9 0.205 0.203
3312.8 0.303 0.300
3311.8 0.312 0.309
3311.3 0.312 0.309
3311.2 0.362 0.359
3310.2 0.363 0.360
3307.0 0.363 0.360
3306.4 0.363 0.360
3305.4 0.364 0.361
3304.6 0.364 0.361
3302.9 0.371 0.367
3301.8 2.210 2.189
3299.8 2.246 2.225
3293.7 2.322 2.300
3292.6 2.323 2.301
3292.5 2.332 2.310
3291.3 2.482 2.458
3290.0 3.844 3.807
3287.8 3.883 3.846
3281.1 3.893 3.856
3279.0 3.914 3.877
3278.8 3.914 3.877
3278.0 3.914 3.877
3277.2 3.914 3.877
3277.0 3.937 3.900
3276.4 3.983 3.945
3274.6 4.026 3.988
3273.6 4.085 4.046
3272.2 4.085 4.046
3272.0 4.085 4.046
3271.7 4.086 4.047
3270.5 4.086 4.047
3270.3 4.113 4.074
3270.2 4.120 4.081
3270.1 4.155 4.116
3268.1 4.155 4.116
3266.5 4.156 4.117
3264.7 4.156 4.117
3260.3 4.188 4.148
3257.8 4.188 4.148
3256.9 4.188 4.148
3256.8 4.270 4.229
3256.0 4.363 4.322
3255.9 4.369 4.327
3253.9 9.380 9.291
3252.5 9.381 9.292
3252.4 9.381 9.292
3250.5 9.381 9.292
3249.7 9.392 9.303
3249.3 9.392 9.303
3245.2 9.392 9.303
3244.1 9.399 9.310
3241.7 9.399 9.310
3241.4 9.654 9.562
3238.8 19.821 19.633
3238.4 19.824 19.636
3237.4 20.013 19.823
3236.5 20.037 19.847
3235.6 20.037 19.847
3235.4 20.215 20.023
3234.2 20.254 20.062
3233.0 20.356 20.163
3229.6 20.431 20.237
3227.8 20.496 20.301
3227.6 21.306 21.104
3222.3 21.345 21.142
3221.8 21.346 21.143
3221.6 21.346 21.143
Primal Integral: 0.0126359776
