12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: C1_4_8
Standardized Time limit: 3600 secs
Local Machine Time Limit: 3635 secs
Base solution: 7791.300
BKS: 7083.0
Optimal: 1
Fri 14 Jan 2022 05:30:22 PM CST
timestamp: 1642152622
Solution value, local machine time, standardized time
7789.9 0.078 0.077
7787.5 0.079 0.078
7784.5 0.079 0.078
7783.5 0.083 0.082
7782.9 0.088 0.087
7780.2 0.092 0.091
7780.1 0.092 0.091
7778.6 0.096 0.095
7769.5 0.098 0.097
7768.4 0.098 0.097
7768.3 0.100 0.099
7767.4 0.101 0.100
7764.9 0.109 0.108
7764.2 0.110 0.109
7762.6 0.111 0.110
7760.3 0.112 0.111
7752.3 0.114 0.113
7750.4 0.115 0.114
7737.3 0.117 0.116
7725.1 0.117 0.116
7689.2 0.130 0.129
7683.1 0.130 0.129
7637.4 0.131 0.130
7637.3 0.132 0.131
7618.4 0.133 0.132
7616.4 0.134 0.133
7610.6 0.134 0.133
7610.0 0.135 0.134
7570.5 0.138 0.137
7500.5 0.139 0.138
7499.7 0.139 0.138
7499.5 0.145 0.144
7499.4 0.148 0.147
7497.0 0.166 0.164
7496.1 0.166 0.164
7494.4 0.167 0.165
7493.4 0.167 0.165
7488.9 0.168 0.166
7488.8 0.181 0.179
7474.0 0.186 0.184
7472.1 0.186 0.184
7470.9 0.187 0.185
7464.3 0.187 0.185
7462.9 0.188 0.186
7460.5 0.188 0.186
7454.3 0.189 0.187
7453.6 0.189 0.187
7441.2 0.193 0.191
7423.8 0.193 0.191
7414.0 0.194 0.192
7413.7 0.194 0.192
7412.2 0.195 0.193
7406.1 0.195 0.193
7356.9 0.196 0.194
7350.3 0.196 0.194
7345.7 0.197 0.195
7345.5 0.197 0.195
7344.4 0.197 0.195
7344.1 0.198 0.196
7343.2 0.199 0.197
7342.5 0.200 0.198
7341.7 0.213 0.211
7341.3 0.213 0.211
7340.7 0.214 0.212
7339.6 0.214 0.212
7338.9 0.215 0.213
7285.3 0.228 0.226
7284.6 0.228 0.226
7279.9 0.231 0.229
7279.0 0.231 0.229
7277.4 0.232 0.230
7277.1 0.234 0.232
7275.9 0.235 0.233
7275.0 0.235 0.233
7212.3 0.236 0.234
7211.5 0.236 0.234
7189.7 0.242 0.240
7189.5 0.243 0.241
7189.3 0.243 0.241
7189.0 0.244 0.242
7143.4 0.244 0.242
7142.8 0.245 0.243
7141.9 0.280 0.277
7141.1 0.281 0.278
7125.3 0.325 0.322
7125.2 0.325 0.322
7123.2 0.326 0.323
7122.6 0.329 0.326
7121.9 0.329 0.326
7121.6 0.343 0.340
7121.1 0.362 0.359
7121.0 0.363 0.360
7117.1 0.410 0.406
7114.2 0.422 0.418
7112.1 0.442 0.438
7111.4 0.442 0.438
7111.3 1.616 1.601
7111.2 2.654 2.629
7111.1 2.770 2.744
7110.2 2.784 2.758
7108.7 2.830 2.803
7108.1 2.830 2.803
7107.9 2.831 2.804
7107.8 28.653 28.381
7107.6 36.103 35.760
7107.0 36.104 35.761
7104.1 48.128 47.671
7103.8 48.129 47.672
7092.9 48.179 47.721
7084.9 49.279 48.811
7083.4 50.768 50.286
7083.0 50.768 50.286
Primal Integral: 0.0051939793
