12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: RC2_2_5
Standardized Time limit: 1800 secs
Local Machine Time Limit: 1817 secs
Base solution: 2740.540
BKS: 2491.4
Optimal: 1
Fri 14 Jan 2022 05:28:01 PM CST
timestamp: 1642152481
Solution value, local machine time, standardized time
2737.8 0.031 0.031
2726.7 0.035 0.035
2721.7 0.036 0.036
2721.3 0.036 0.036
2719.9 0.036 0.036
2719.8 0.036 0.036
2719.5 0.036 0.036
2719.1 0.037 0.037
2707.1 0.037 0.037
2697.3 0.044 0.044
2696.0 0.045 0.045
2693.5 0.045 0.045
2692.0 0.046 0.046
2689.6 0.046 0.046
2689.3 0.048 0.048
2687.2 0.056 0.055
2672.5 0.057 0.056
2671.4 0.057 0.056
2669.8 0.057 0.056
2669.6 0.058 0.057
2668.5 0.058 0.057
2665.2 0.058 0.057
2664.2 0.058 0.057
2663.5 0.058 0.057
2662.8 0.058 0.057
2658.2 0.061 0.060
2656.3 0.061 0.060
2655.9 0.061 0.060
2655.6 0.061 0.060
2655.5 0.072 0.071
2653.1 0.072 0.071
2652.9 0.072 0.071
2651.4 0.072 0.071
2650.4 0.072 0.071
2650.0 0.073 0.072
2649.9 0.079 0.078
2649.4 0.079 0.078
2649.3 0.083 0.082
2648.8 0.084 0.083
2647.8 0.084 0.083
2643.4 0.084 0.083
2641.9 0.084 0.083
2641.0 0.085 0.084
2640.8 0.085 0.084
2639.5 0.085 0.084
2639.3 0.085 0.084
2638.8 0.085 0.084
2637.0 0.086 0.085
2636.3 0.086 0.085
2636.1 0.086 0.085
2635.0 0.086 0.085
2634.8 0.086 0.085
2634.2 0.086 0.085
2631.6 0.090 0.089
2631.4 0.090 0.089
2629.5 0.090 0.089
2628.5 0.091 0.090
2628.2 0.095 0.094
2620.3 0.097 0.096
2619.6 0.097 0.096
2618.3 0.097 0.096
2613.4 0.098 0.097
2612.5 0.099 0.098
2612.1 0.106 0.105
2608.8 0.107 0.106
2605.7 0.108 0.107
2598.6 0.117 0.116
2597.9 0.119 0.118
2596.6 0.125 0.124
2595.3 0.125 0.124
2595.1 0.126 0.125
2590.4 0.126 0.125
2590.1 0.133 0.132
2588.9 0.149 0.148
2588.7 0.149 0.148
2582.5 0.151 0.150
2576.1 0.186 0.184
2575.4 0.186 0.184
2574.4 0.186 0.184
2572.7 0.186 0.184
2564.6 0.194 0.192
2555.1 0.194 0.192
2541.3 0.195 0.193
2540.3 0.196 0.194
2539.6 0.197 0.195
2537.4 0.198 0.196
2537.0 0.198 0.196
2535.9 0.203 0.201
2534.8 0.203 0.201
2534.4 0.256 0.254
2532.5 0.454 0.450
2532.2 0.469 0.465
2531.0 0.470 0.466
2528.5 1.129 1.118
2526.1 2.730 2.704
2524.4 3.018 2.989
2521.3 3.018 2.989
2515.2 3.018 2.989
2514.7 3.019 2.990
2514.1 3.021 2.992
2513.6 3.040 3.011
2511.1 3.061 3.032
2511.0 3.743 3.707
2510.3 3.744 3.708
2510.0 4.269 4.228
2509.8 4.343 4.302
2509.2 4.499 4.456
2508.6 4.709 4.664
2504.3 5.840 5.785
2503.8 5.843 5.787
2503.5 5.843 5.787
2501.4 5.933 5.877
2501.2 6.124 6.066
2499.3 6.667 6.604
2498.7 7.036 6.969
2494.8 45.420 44.989
2494.1 45.463 45.031
2491.4 45.830 45.395
Primal Integral: 0.0106219604
