12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: C1_4_1
Standardized Time limit: 3600 secs
Local Machine Time Limit: 3635 secs
Base solution: 7852.680
BKS: 7138.8
Optimal: 1
Fri 14 Jan 2022 05:29:37 PM CST
timestamp: 1642152577
Solution value, local machine time, standardized time
7796.0 0.060 0.059
7795.7 0.060 0.059
7795.3 0.064 0.063
7794.4 0.070 0.069
7794.3 0.076 0.075
7792.9 0.077 0.076
7790.7 0.077 0.076
7786.9 0.078 0.077
7786.6 0.078 0.077
7742.2 0.079 0.078
7736.6 0.081 0.080
7735.5 0.082 0.081
7735.2 0.082 0.081
7734.4 0.084 0.083
7733.7 0.085 0.084
7729.3 0.087 0.086
7728.6 0.089 0.088
7726.6 0.090 0.089
7719.9 0.090 0.089
7719.3 0.091 0.090
7715.0 0.092 0.091
7714.4 0.093 0.092
7709.5 0.095 0.094
7709.0 0.096 0.095
7705.9 0.098 0.097
7703.8 0.098 0.097
7702.2 0.099 0.098
7702.1 0.100 0.099
7673.7 0.102 0.101
7672.8 0.103 0.102
7661.8 0.104 0.103
7657.7 0.109 0.108
7595.5 0.111 0.110
7595.4 0.112 0.111
7589.4 0.113 0.112
7587.9 0.114 0.113
7586.5 0.115 0.114
7586.3 0.116 0.115
7582.5 0.117 0.116
7576.4 0.131 0.130
7571.5 0.131 0.130
7568.8 0.132 0.131
7567.6 0.133 0.132
7549.0 0.133 0.132
7543.7 0.134 0.133
7530.9 0.134 0.133
7530.2 0.135 0.134
7477.0 0.139 0.138
7325.4 0.140 0.139
7319.3 0.140 0.139
7296.6 0.141 0.140
7288.2 0.141 0.140
7287.8 0.142 0.141
7285.9 0.143 0.142
7244.7 0.146 0.145
7201.3 0.147 0.146
7191.5 0.152 0.151
7169.2 0.153 0.152
7164.8 0.215 0.213
7138.8 0.236 0.234
Primal Integral: 0.0003462503
