12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: RC2_2_2
Standardized Time limit: 1800 secs
Local Machine Time Limit: 1817 secs
Base solution: 2729.760
BKS: 2481.6
Optimal: 1
Fri 14 Jan 2022 05:26:52 PM CST
timestamp: 1642152412
Solution value, local machine time, standardized time
2722.9 0.055 0.054
2721.8 0.056 0.055
2672.6 0.057 0.056
2672.2 0.073 0.072
2669.4 0.073 0.072
2663.4 0.073 0.072
2662.7 0.073 0.072
2662.4 0.075 0.074
2656.7 0.082 0.081
2653.1 0.082 0.081
2649.3 0.082 0.081
2647.4 0.083 0.082
2647.3 0.083 0.082
2646.5 0.083 0.082
2645.9 0.084 0.083
2644.1 0.085 0.084
2640.5 0.086 0.085
2639.2 0.096 0.095
2639.0 0.101 0.100
2638.6 0.125 0.124
2636.6 0.125 0.124
2636.5 0.126 0.125
2635.3 0.156 0.155
2627.9 0.156 0.155
2627.4 0.157 0.156
2626.3 0.159 0.157
2625.1 0.173 0.171
2600.4 0.179 0.177
2584.0 0.211 0.209
2583.2 0.211 0.209
2579.5 0.212 0.210
2578.9 0.212 0.210
2578.3 0.213 0.211
2576.3 0.364 0.361
2575.8 0.364 0.361
2575.0 0.364 0.361
2574.3 0.365 0.362
2572.9 0.365 0.362
2572.3 0.370 0.366
2571.2 0.372 0.368
2570.8 0.434 0.430
2568.7 0.434 0.430
2563.5 0.436 0.432
2561.3 0.437 0.433
2560.8 0.438 0.434
2558.6 0.454 0.450
2558.2 0.454 0.450
2554.2 0.460 0.456
2553.5 0.460 0.456
2552.8 0.587 0.581
2548.1 0.587 0.581
2546.6 1.100 1.090
2546.5 1.100 1.090
2544.6 1.100 1.090
2541.9 1.100 1.090
2541.2 1.101 1.091
2539.8 1.101 1.091
2539.5 1.101 1.091
2534.1 1.143 1.132
2530.4 1.171 1.160
2529.6 1.437 1.423
2528.0 1.690 1.674
2527.5 1.818 1.801
2527.4 1.818 1.801
2526.1 2.075 2.055
2525.7 2.342 2.320
2522.5 2.357 2.335
2521.7 2.357 2.335
2521.6 2.365 2.343
2513.4 2.429 2.406
2508.7 2.429 2.406
2506.5 2.429 2.406
2506.3 2.429 2.406
2505.1 2.430 2.407
2503.9 5.456 5.404
2503.6 5.456 5.404
2503.5 5.456 5.404
2503.1 5.462 5.410
2500.8 5.467 5.415
2500.2 5.477 5.425
2498.1 5.478 5.426
2497.8 5.478 5.426
2497.2 5.483 5.431
2496.8 5.507 5.455
2493.2 11.911 11.798
2491.2 11.911 11.798
2490.8 12.649 12.529
2490.6 12.756 12.635
2489.9 12.757 12.636
2489.7 12.835 12.713
2489.6 12.879 12.757
2489.5 13.267 13.141
2489.1 13.738 13.607
2488.9 14.124 13.990
2488.7 15.199 15.055
2488.5 15.200 15.056
2488.3 15.200 15.056
2484.6 38.191 37.828
2483.4 38.191 37.828
2483.1 38.192 37.829
2482.5 38.622 38.255
2482.4 87.852 87.017
2481.6 88.056 87.219
Primal Integral: 0.0124472930
