12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: C2_4_10
Standardized Time limit: 3600 secs
Local Machine Time Limit: 3635 secs
Base solution: 4031.610
BKS: 3665.1
Optimal: 1
Fri 14 Jan 2022 05:31:24 PM CST
timestamp: 1642152684
Solution value, local machine time, standardized time
4027.3 0.513 0.508
4027.1 0.514 0.509
4019.1 0.514 0.509
4016.9 0.515 0.510
4014.2 0.515 0.510
4011.7 0.516 0.511
4006.7 0.516 0.511
4001.2 0.516 0.511
3996.5 0.517 0.512
3991.4 0.523 0.518
3991.3 0.524 0.519
3987.4 0.535 0.530
3985.6 0.536 0.531
3984.7 0.537 0.532
3980.9 0.581 0.575
3980.1 0.583 0.577
3979.8 0.584 0.578
3976.1 0.602 0.596
3974.0 0.603 0.597
3973.8 0.603 0.597
3927.8 0.630 0.624
3922.0 0.630 0.624
3916.7 0.630 0.624
3913.0 0.631 0.625
3912.0 0.631 0.625
3911.7 0.632 0.626
3909.5 0.632 0.626
3908.4 0.633 0.627
3907.3 0.649 0.643
3905.3 0.649 0.643
3905.2 0.655 0.649
3903.7 0.655 0.649
3900.9 0.655 0.649
3898.8 0.655 0.649
3891.6 0.698 0.691
3891.2 0.699 0.692
3889.7 0.699 0.692
3886.5 0.700 0.693
3881.5 0.700 0.693
3877.6 0.701 0.694
3875.6 0.703 0.696
3873.9 0.728 0.721
3873.6 0.730 0.723
3872.2 0.730 0.723
3870.3 0.763 0.756
3869.1 0.764 0.757
3868.2 0.764 0.757
3866.5 0.766 0.759
3865.9 0.766 0.759
3865.5 0.788 0.781
3865.3 0.788 0.781
3864.3 0.793 0.785
3863.3 0.829 0.821
3863.1 0.830 0.822
3860.9 0.838 0.830
3858.3 0.897 0.888
3847.5 1.131 1.120
3847.1 1.132 1.121
3846.8 1.138 1.127
3844.9 1.139 1.128
3840.6 1.139 1.128
3837.2 1.143 1.132
3836.1 1.155 1.144
3831.4 1.200 1.189
3831.0 1.213 1.201
3830.5 1.239 1.227
3829.3 1.239 1.227
3824.7 1.327 1.314
3823.3 1.418 1.405
3822.9 1.829 1.812
3821.3 1.847 1.829
3819.8 1.847 1.829
3819.5 1.848 1.830
3819.2 1.848 1.830
3818.8 1.873 1.855
3815.3 1.874 1.856
3815.2 1.923 1.905
3812.7 2.158 2.137
3811.6 2.158 2.137
3809.4 2.159 2.138
3808.8 2.159 2.138
3808.5 2.159 2.138
3801.6 2.160 2.139
3800.5 2.160 2.139
3800.1 2.161 2.140
3798.9 2.169 2.148
3796.5 2.180 2.159
3794.5 2.187 2.166
3793.0 2.187 2.166
3791.7 2.187 2.166
3790.1 2.205 2.184
3790.0 2.205 2.184
3788.8 2.223 2.202
3788.2 2.224 2.203
3786.0 2.330 2.308
3784.8 2.473 2.450
3784.3 2.558 2.534
3783.3 2.591 2.566
3782.3 2.747 2.721
3781.2 2.748 2.722
3780.8 2.748 2.722
3777.0 2.750 2.724
3775.6 2.751 2.725
3775.1 2.751 2.725
3774.9 2.751 2.725
3774.3 2.752 2.726
3773.5 2.757 2.731
3772.5 9.604 9.513
3771.2 9.609 9.518
3768.9 9.699 9.607
3767.3 9.719 9.627
3765.7 9.743 9.650
3765.6 9.777 9.684
3765.5 9.785 9.692
3765.4 9.882 9.788
3764.5 10.213 10.116
3764.3 10.922 10.818
3763.9 12.550 12.431
3762.7 12.569 12.450
3761.1 12.569 12.450
3760.9 12.578 12.459
3759.9 12.578 12.459
3753.4 13.822 13.691
3752.5 13.822 13.691
3751.4 13.848 13.716
3748.9 14.354 14.218
3748.5 14.359 14.223
3747.7 14.359 14.223
3746.4 14.373 14.236
3742.6 14.384 14.247
3742.5 14.385 14.248
3737.1 24.575 24.342
3736.7 24.576 24.343
3733.3 24.577 24.344
3732.9 25.090 24.852
3731.9 25.104 24.866
3731.6 25.105 24.867
3726.9 25.130 24.891
3726.3 25.130 24.891
3726.0 25.131 24.892
3724.5 25.131 24.892
3723.6 25.133 24.894
3723.3 25.133 24.894
3722.0 25.212 24.972
3720.9 25.420 25.179
3720.0 30.261 29.974
3718.0 30.262 29.975
3715.3 30.262 29.975
3714.6 30.503 30.213
3714.2 30.658 30.367
3709.8 30.812 30.519
3707.2 30.844 30.551
3706.7 57.746 57.197
3705.0 57.752 57.203
3704.5 57.999 57.448
3703.3 58.005 57.454
3702.8 58.230 57.677
3702.5 58.253 57.700
3701.8 58.567 58.011
3701.7 58.623 58.066
3698.4 58.626 58.069
3696.8 58.626 58.069
3696.7 58.799 58.240
3695.2 59.050 58.489
3693.9 59.144 58.582
3690.4 59.619 59.053
3688.1 62.955 62.357
3687.7 67.183 66.545
3687.4 68.812 68.158
3686.3 98.930 97.990
3685.1 102.340 101.368
3685.0 102.456 101.483
3682.2 105.738 104.733
3677.8 109.237 108.199
3677.1 610.250 604.453
3676.8 612.949 607.126
3675.7 612.985 607.162
3672.9 613.198 607.373
3672.8 613.353 607.526
3671.5 627.088 621.131
3669.6 1135.329 1124.543
3669.5 1135.436 1124.649
Primal Integral: 0.1947967600
