12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: RC2_2_3
Standardized Time limit: 1800 secs
Local Machine Time Limit: 1817 secs
Base solution: 2450.470
BKS: 2227.7
Optimal: 1
Fri 14 Jan 2022 05:26:56 PM CST
timestamp: 1642152416
Solution value, local machine time, standardized time
2436.5 0.235 0.233
2428.5 0.237 0.235
2426.9 0.254 0.252
2426.4 0.256 0.254
2425.6 0.256 0.254
2423.3 0.256 0.254
2423.1 0.256 0.254
2422.4 0.256 0.254
2422.2 0.273 0.270
2420.8 0.274 0.271
2420.0 0.274 0.271
2419.9 0.274 0.271
2415.6 0.280 0.277
2415.2 0.280 0.277
2415.0 0.290 0.287
2414.9 0.297 0.294
2414.2 0.298 0.295
2412.0 0.315 0.312
2407.9 0.315 0.312
2407.6 0.316 0.313
2407.5 0.316 0.313
2407.1 0.318 0.315
2406.2 0.319 0.316
2402.0 0.319 0.316
2399.0 0.319 0.316
2398.9 0.319 0.316
2398.3 0.320 0.317
2398.0 0.352 0.349
2397.6 0.353 0.350
2396.0 0.590 0.584
2394.9 0.590 0.584
2391.4 0.590 0.584
2390.9 0.590 0.584
2390.6 0.590 0.584
2386.7 0.625 0.619
2381.7 0.647 0.641
2381.3 0.647 0.641
2380.6 0.647 0.641
2380.2 0.647 0.641
2372.3 0.658 0.652
2372.1 0.695 0.688
2368.7 0.696 0.689
2367.6 0.696 0.689
2366.2 0.696 0.689
2365.3 0.696 0.689
2364.6 0.696 0.689
2363.3 0.701 0.694
2360.5 0.703 0.696
2360.0 0.727 0.720
2359.3 0.727 0.720
2358.7 0.740 0.733
2356.7 0.750 0.743
2350.4 0.750 0.743
2348.4 0.754 0.747
2346.8 0.754 0.747
2346.6 0.757 0.750
2346.5 0.757 0.750
2345.8 0.759 0.752
2345.6 0.759 0.752
2342.3 0.762 0.755
2342.1 0.762 0.755
2341.6 0.762 0.755
2333.5 0.762 0.755
2331.2 0.762 0.755
2330.3 0.762 0.755
2329.7 0.763 0.756
2328.1 0.763 0.756
2324.8 0.763 0.756
2323.6 0.763 0.756
2323.3 0.769 0.762
2322.9 0.769 0.762
2322.7 0.769 0.762
2309.1 0.794 0.786
2306.4 0.795 0.787
2305.4 0.796 0.788
2304.8 0.796 0.788
2304.2 0.831 0.823
2304.0 0.831 0.823
2302.6 0.831 0.823
2302.3 0.831 0.823
2301.6 0.831 0.823
2301.5 0.841 0.833
2301.3 0.851 0.843
2299.8 0.851 0.843
2297.6 1.163 1.152
2288.2 1.163 1.152
2281.0 1.163 1.152
2280.0 1.163 1.152
2279.9 1.163 1.152
2279.0 1.169 1.158
2278.9 1.169 1.158
2277.2 1.175 1.164
2276.8 1.175 1.164
2276.7 1.175 1.164
2275.0 1.203 1.192
2274.7 1.204 1.193
2261.5 1.214 1.202
2261.1 1.219 1.207
2260.9 1.219 1.207
2257.8 1.219 1.207
2257.6 1.219 1.207
2255.4 1.237 1.225
2242.9 1.240 1.228
2238.6 1.240 1.228
2238.1 1.240 1.228
2237.5 1.281 1.269
2237.3 1.350 1.337
2236.8 1.350 1.337
2234.0 1.361 1.348
2233.2 1.362 1.349
2231.7 2.101 2.081
2230.4 2.101 2.081
2229.8 2.105 2.085
2229.3 2.162 2.141
2229.1 80.402 79.638
Primal Integral: 0.0675567080
