12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: C2_4_2
Standardized Time limit: 3600 secs
Local Machine Time Limit: 3635 secs
Base solution: 4305.510
BKS: 3914.1
Optimal: 1
Fri 14 Jan 2022 05:36:53 PM CST
timestamp: 1642153013
Solution value, local machine time, standardized time
4281.4 0.331 0.328
4280.7 0.337 0.334
4271.0 0.338 0.335
4270.4 0.339 0.336
4266.3 0.339 0.336
4266.1 0.340 0.337
4260.5 0.340 0.337
4259.0 0.343 0.340
4258.8 0.343 0.340
4253.2 0.344 0.341
4252.8 0.344 0.341
4250.7 0.345 0.342
4243.1 0.345 0.342
4242.3 0.346 0.343
4238.4 0.346 0.343
4237.9 0.346 0.343
4234.0 0.347 0.344
4233.8 0.347 0.344
4224.9 0.348 0.345
4220.8 0.348 0.345
4220.0 0.349 0.346
4218.3 0.352 0.349
4218.2 0.353 0.350
4216.3 0.355 0.352
4212.3 0.370 0.366
4205.8 0.375 0.371
4201.1 0.375 0.371
4196.2 0.385 0.381
4190.0 0.394 0.390
4188.2 0.395 0.391
4187.4 0.395 0.391
4186.0 0.396 0.392
4185.6 0.396 0.392
4185.5 0.396 0.392
4183.6 0.397 0.393
4176.2 0.397 0.393
4174.2 0.398 0.394
4173.5 0.398 0.394
4172.3 0.399 0.395
4171.7 0.399 0.395
4171.2 0.401 0.397
4153.1 0.403 0.399
4152.5 0.404 0.400
4150.6 0.404 0.400
4140.8 0.405 0.401
4140.2 0.406 0.402
4126.8 0.406 0.402
4123.0 0.407 0.403
4112.0 0.407 0.403
4109.7 0.408 0.404
4107.9 0.408 0.404
4104.9 0.408 0.404
4104.2 0.409 0.405
4100.5 0.432 0.428
4097.6 0.433 0.429
4095.0 0.442 0.438
4094.6 0.452 0.448
4094.2 0.452 0.448
4093.7 0.453 0.449
4093.5 0.479 0.474
4093.1 0.483 0.478
4089.4 0.507 0.502
4089.0 0.507 0.502
4087.4 0.508 0.503
4086.8 0.508 0.503
4086.6 0.509 0.504
4082.2 0.509 0.504
4079.8 0.509 0.504
4078.2 0.510 0.505
4065.8 0.510 0.505
4061.1 0.559 0.554
4027.9 0.559 0.554
4019.9 0.560 0.555
4017.6 0.560 0.555
4014.0 0.561 0.556
4013.2 0.561 0.556
4007.0 0.562 0.557
4003.0 0.562 0.557
4000.0 0.604 0.598
3999.8 0.628 0.622
3999.2 0.676 0.670
3997.6 0.677 0.671
3994.9 0.685 0.678
3993.5 0.685 0.678
3992.4 0.693 0.686
3991.6 0.694 0.687
3988.2 0.694 0.687
3975.7 0.695 0.688
3975.6 0.707 0.700
3975.1 0.950 0.941
3974.3 1.278 1.266
3974.0 1.278 1.266
3973.0 1.279 1.267
3968.6 1.279 1.267
3956.9 1.296 1.284
3954.9 1.296 1.284
3954.1 1.297 1.285
3951.6 1.297 1.285
3948.2 1.297 1.285
3946.4 1.298 1.286
3945.8 1.298 1.286
3942.4 1.300 1.288
3938.0 1.322 1.309
3937.8 5.246 5.196
3935.3 5.250 5.200
3932.8 6.012 5.955
3932.3 6.143 6.085
3931.4 6.143 6.085
3923.1 6.648 6.585
3922.6 6.770 6.706
3920.8 7.195 7.127
3920.4 7.195 7.127
3920.1 7.742 7.668
3920.0 8.617 8.535
3919.4 44.032 43.614
3918.7 44.033 43.615
3918.0 44.072 43.653
3917.8 44.076 43.657
3917.2 44.265 43.844
3916.5 44.278 43.857
3915.9 44.350 43.929
3914.7 44.646 44.222
3914.3 44.902 44.475
3914.2 47.378 46.928
3914.1 47.764 47.310
Primal Integral: 0.0040330066
