12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: RC2_2_10
Standardized Time limit: 1800 secs
Local Machine Time Limit: 1817 secs
Base solution: 2188.120
BKS: 1989.2
Optimal: 0
Fri 14 Jan 2022 05:23:57 PM CST
timestamp: 1642152237
Solution value, local machine time, standardized time
2184.7 0.111 0.110
2181.5 0.111 0.110
2181.4 0.111 0.110
2181.1 0.137 0.136
2180.3 0.171 0.169
2164.6 0.171 0.169
2164.4 0.171 0.169
2159.6 0.171 0.169
2158.9 0.172 0.170
2138.6 0.172 0.170
2138.2 0.186 0.184
2135.6 0.186 0.184
2134.4 0.196 0.194
2132.8 0.202 0.200
2132.6 0.243 0.241
2132.1 0.243 0.241
2126.4 0.244 0.242
2124.6 0.250 0.248
2123.2 0.251 0.249
2122.9 0.251 0.249
2121.7 0.251 0.249
2121.1 0.296 0.293
2114.6 0.297 0.294
2104.3 0.297 0.294
2102.1 0.297 0.294
2101.1 0.297 0.294
2099.5 0.299 0.296
2098.8 0.302 0.299
2098.3 0.302 0.299
2097.5 0.345 0.342
2096.7 0.345 0.342
2095.5 0.345 0.342
2090.1 0.360 0.357
2089.2 0.360 0.357
2088.1 0.360 0.357
2084.1 0.361 0.358
2082.9 0.361 0.358
2082.4 0.361 0.358
2082.3 0.361 0.358
2076.1 0.361 0.358
2075.8 0.361 0.358
2074.7 0.361 0.358
2074.2 0.361 0.358
2073.9 0.362 0.359
2073.4 0.362 0.359
2071.8 0.362 0.359
2070.1 0.362 0.359
2067.8 0.362 0.359
2066.2 0.367 0.364
2065.6 0.368 0.365
2063.0 0.368 0.365
2062.5 0.368 0.365
2061.9 0.368 0.365
2061.7 0.368 0.365
2061.1 0.368 0.365
2059.9 0.368 0.365
2058.6 0.405 0.401
2058.2 0.442 0.438
2057.5 0.443 0.439
2055.6 0.444 0.440
2055.0 0.445 0.441
2054.7 0.445 0.441
2053.5 0.445 0.441
2052.8 0.448 0.444
2052.7 0.448 0.444
2046.5 0.521 0.516
2045.3 0.521 0.516
2044.3 0.521 0.516
2034.4 0.521 0.516
2030.1 0.522 0.517
2029.1 0.522 0.517
2027.5 0.522 0.517
2026.5 0.545 0.540
2022.6 0.647 0.641
2010.8 0.768 0.761
2005.3 0.853 0.845
2003.5 0.854 0.846
2003.4 35.815 35.475
2000.6 37.163 36.810
2000.1 51.366 50.878
1998.5 51.417 50.929
Primal Integral: 0.4753533051
