12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: C2_4_6
Standardized Time limit: 3600 secs
Local Machine Time Limit: 3635 secs
Base solution: 4246.110
BKS: 3860.1
Optimal: 1
Fri 14 Jan 2022 05:39:11 PM CST
timestamp: 1642153151
Solution value, local machine time, standardized time
4242.0 0.201 0.199
4240.5 0.201 0.199
4238.6 0.202 0.200
4225.9 0.202 0.200
4218.3 0.203 0.201
4213.4 0.203 0.201
4212.0 0.203 0.201
4203.0 0.204 0.202
4199.0 0.204 0.202
4192.2 0.205 0.203
4191.4 0.205 0.203
4166.5 0.206 0.204
4163.4 0.206 0.204
4161.8 0.207 0.205
4155.9 0.209 0.207
4154.4 0.210 0.208
4151.7 0.210 0.208
4129.2 0.211 0.209
4129.0 0.211 0.209
4124.8 0.211 0.209
4124.5 0.212 0.210
4120.5 0.213 0.211
4120.1 0.214 0.212
4117.7 0.214 0.212
4114.5 0.214 0.212
4113.1 0.215 0.213
4112.0 0.215 0.213
4111.3 0.230 0.228
4110.1 0.230 0.228
4109.3 0.231 0.229
4108.0 0.231 0.229
4105.8 0.232 0.230
4105.5 0.232 0.230
4102.2 0.233 0.231
4102.1 0.233 0.231
4100.8 0.234 0.232
4095.5 0.234 0.232
4088.7 0.235 0.233
4086.0 0.235 0.233
4084.9 0.235 0.233
4083.5 0.235 0.233
4081.6 0.236 0.234
4079.1 0.236 0.234
4077.7 0.241 0.239
4068.5 0.244 0.242
4061.4 0.245 0.243
4059.8 0.245 0.243
4050.4 0.245 0.243
4046.6 0.246 0.244
4040.1 0.247 0.245
4038.5 0.249 0.247
4037.8 0.249 0.247
4036.3 0.249 0.247
4034.9 0.250 0.248
4032.6 0.250 0.248
4032.5 0.250 0.248
4029.1 0.252 0.250
4028.0 0.268 0.265
4022.6 0.269 0.266
4022.1 0.320 0.317
4021.2 0.321 0.318
4017.6 0.321 0.318
4017.3 0.322 0.319
4016.7 0.322 0.319
4016.3 0.322 0.319
4016.0 0.352 0.349
4014.6 0.352 0.349
4012.6 0.354 0.351
3998.3 0.355 0.352
3993.9 0.355 0.352
3990.7 0.356 0.353
3986.8 0.356 0.353
3985.1 0.357 0.354
3978.6 0.359 0.356
3974.3 0.369 0.365
3966.3 0.378 0.374
3965.9 0.378 0.374
3965.6 0.443 0.439
3963.9 0.515 0.510
3963.1 0.515 0.510
3959.6 0.515 0.510
3958.2 0.567 0.562
3955.9 0.602 0.596
3955.8 0.602 0.596
3946.7 0.606 0.600
3943.8 0.658 0.652
3937.8 0.688 0.681
3937.4 0.689 0.682
3936.2 0.691 0.684
3923.5 0.692 0.685
3921.7 0.692 0.685
3919.6 0.701 0.694
3913.1 0.701 0.694
3911.9 0.722 0.715
3886.5 0.723 0.716
3884.4 0.723 0.716
3882.5 0.727 0.720
3881.4 0.727 0.720
3880.2 0.738 0.731
3874.2 0.801 0.793
3872.4 1.018 1.008
3872.3 1.052 1.042
3870.0 1.053 1.043
3867.7 1.053 1.043
3867.5 1.054 1.044
3867.2 1.054 1.044
3865.6 1.162 1.151
3863.5 2.582 2.557
3862.4 9.305 9.217
3862.3 9.361 9.272
3861.8 9.390 9.301
3860.2 9.631 9.540
3860.1 9.636 9.544
Primal Integral: 0.0012781749
