12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: C1_4_3
Standardized Time limit: 3600 secs
Local Machine Time Limit: 3635 secs
Base solution: 7622.890
BKS: 6929.9
Optimal: 1
Fri 14 Jan 2022 05:29:39 PM CST
timestamp: 1642152579
Solution value, local machine time, standardized time
7622.6 0.257 0.255
7620.6 0.258 0.256
7620.4 0.258 0.256
7617.8 0.258 0.256
7612.4 0.259 0.257
7611.5 0.259 0.257
7607.0 0.259 0.257
7602.9 0.260 0.258
7602.8 0.260 0.258
7600.4 0.260 0.258
7567.7 0.263 0.261
7559.4 0.266 0.263
7558.6 0.266 0.263
7558.4 0.267 0.264
7557.6 0.267 0.264
7557.1 0.267 0.264
7553.6 0.268 0.265
7549.9 0.272 0.269
7549.8 0.272 0.269
7549.7 0.273 0.270
7539.8 0.276 0.273
7538.7 0.276 0.273
7537.3 0.292 0.289
7536.5 0.293 0.290
7534.5 0.293 0.290
7534.4 0.293 0.290
7534.3 0.294 0.291
7532.8 0.294 0.291
7530.6 0.295 0.292
7522.1 0.306 0.303
7513.4 0.306 0.303
7507.2 0.306 0.303
7506.5 0.307 0.304
7504.0 0.307 0.304
7501.2 0.308 0.305
7498.7 0.308 0.305
7497.6 0.309 0.306
7452.4 0.309 0.306
7452.0 0.310 0.307
7449.1 0.310 0.307
7421.6 0.311 0.308
7419.0 0.311 0.308
7414.9 0.312 0.309
7407.7 0.312 0.309
7407.3 0.312 0.309
7406.9 0.313 0.310
7406.4 0.314 0.311
7404.7 0.314 0.311
7404.1 0.315 0.312
7374.6 0.330 0.327
7372.8 0.330 0.327
7366.6 0.331 0.328
7356.8 0.331 0.328
7354.3 0.332 0.329
7353.1 0.332 0.329
7352.2 0.332 0.329
7351.7 0.333 0.330
7346.5 0.333 0.330
7344.0 0.350 0.347
7343.6 0.353 0.350
7342.2 0.363 0.360
7342.0 0.363 0.360
7336.2 0.364 0.361
7333.0 0.364 0.361
7332.8 0.365 0.362
7332.6 0.365 0.362
7331.8 0.366 0.363
7326.4 0.366 0.363
7315.2 0.367 0.364
7314.3 0.367 0.364
7309.3 0.368 0.365
7309.1 0.368 0.365
7308.0 0.369 0.365
7307.8 0.369 0.365
7306.0 0.369 0.365
7242.6 0.370 0.366
7173.8 0.371 0.367
7172.9 0.373 0.369
7171.8 0.374 0.370
7170.8 0.374 0.370
7168.0 0.375 0.371
7167.9 0.375 0.371
7166.3 0.376 0.372
7165.3 0.376 0.372
7163.5 0.378 0.374
7157.2 0.381 0.377
7150.3 0.387 0.383
7150.1 0.396 0.392
7147.4 0.399 0.395
7144.3 0.399 0.395
7141.4 0.478 0.473
7141.1 0.479 0.474
7138.3 0.479 0.474
7138.2 0.554 0.549
7137.7 0.555 0.550
7137.5 0.555 0.550
7137.1 0.555 0.550
7135.7 0.556 0.551
7133.5 0.580 0.574
7132.9 0.591 0.585
7131.9 0.630 0.624
7129.6 0.651 0.645
7129.2 0.652 0.646
7123.6 0.653 0.647
7117.5 0.655 0.649
7117.0 0.656 0.650
7116.9 0.656 0.650
7114.4 0.657 0.651
7113.5 0.657 0.651
7112.5 0.658 0.652
7111.7 0.658 0.652
7104.7 0.658 0.652
7102.7 0.659 0.653
7102.1 0.659 0.653
7100.8 0.660 0.654
7097.5 0.660 0.654
7096.2 0.661 0.655
7095.1 0.672 0.666
7094.6 0.672 0.666
7094.5 0.679 0.673
7092.7 0.680 0.674
7091.8 0.680 0.674
7088.0 0.680 0.674
7087.5 0.689 0.682
7081.8 0.703 0.696
7081.5 0.703 0.696
7080.4 0.704 0.697
7077.8 0.704 0.697
7076.7 0.705 0.698
7073.8 0.724 0.717
7070.4 0.763 0.756
7062.7 0.764 0.757
7059.2 0.771 0.764
7058.2 0.771 0.764
7055.5 0.772 0.765
7055.1 1.774 1.757
7054.9 1.774 1.757
7054.7 1.777 1.760
7054.4 1.796 1.779
7054.2 1.805 1.788
7052.5 1.836 1.819
7052.0 1.836 1.819
7049.2 1.854 1.836
7046.9 1.924 1.906
7045.9 1.924 1.906
7045.4 1.925 1.907
7044.2 1.969 1.950
7044.1 1.972 1.953
7043.7 2.050 2.031
7043.5 2.077 2.057
7043.1 2.135 2.115
7040.3 2.149 2.129
7037.9 2.151 2.131
7037.0 2.151 2.131
7036.5 2.152 2.132
7034.9 2.159 2.138
7034.6 2.160 2.139
7034.4 2.173 2.152
7033.7 2.173 2.152
7032.8 2.436 2.413
7008.6 3.216 3.185
7008.4 3.290 3.259
7007.3 3.291 3.260
7005.6 3.309 3.278
7005.0 3.310 3.279
7004.3 3.310 3.279
7003.8 3.400 3.368
7003.5 3.564 3.530
6999.7 3.640 3.605
6995.9 3.650 3.615
6995.8 3.651 3.616
6995.5 3.961 3.923
6995.4 4.100 4.061
6994.5 4.111 4.072
6994.2 4.111 4.072
6993.7 4.112 4.073
6992.8 4.112 4.073
6992.7 4.274 4.233
6991.9 4.275 4.234
