12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: C1_2_9
Standardized Time limit: 1800 secs
Local Machine Time Limit: 1817 secs
Base solution: 2903.560
BKS: 2639.6
Optimal: 1
Fri 14 Jan 2022 05:19:31 PM CST
timestamp: 1642151971
Solution value, local machine time, standardized time
2902.7 0.040 0.040
2902.0 0.040 0.040
2901.9 0.041 0.041
2900.1 0.041 0.041
2898.8 0.041 0.041
2897.1 0.042 0.042
2845.1 0.042 0.042
2842.1 0.042 0.042
2841.3 0.042 0.042
2839.9 0.043 0.043
2838.1 0.043 0.043
2817.9 0.044 0.044
2817.0 0.044 0.044
2815.3 0.044 0.044
2815.0 0.045 0.045
2813.2 0.045 0.045
2812.0 0.045 0.045
2811.2 0.045 0.045
2811.1 0.045 0.045
2809.3 0.046 0.046
2807.3 0.046 0.046
2804.3 0.047 0.047
2803.8 0.047 0.047
2796.7 0.047 0.047
2775.9 0.051 0.051
2767.3 0.051 0.051
2712.7 0.051 0.051
2707.3 0.052 0.052
2705.2 0.052 0.052
2702.7 0.056 0.055
2700.5 0.057 0.056
2700.0 0.058 0.057
2699.3 0.060 0.059
2698.5 0.060 0.059
2698.2 0.060 0.059
2696.9 0.060 0.059
2689.2 0.064 0.063
2687.1 0.064 0.063
2686.8 0.065 0.064
2686.3 0.065 0.064
2685.5 0.123 0.122
2683.4 0.123 0.122
2679.0 0.123 0.122
2678.1 0.124 0.123
2678.0 0.124 0.123
2677.7 0.125 0.124
2672.4 0.128 0.127
2671.9 0.128 0.127
2671.6 0.129 0.128
2668.8 0.161 0.159
2668.0 0.161 0.159
2667.2 0.161 0.159
2662.9 0.197 0.195
2662.8 0.198 0.196
2662.0 0.218 0.216
2661.2 0.218 0.216
2661.0 0.218 0.216
2659.9 0.218 0.216
2657.8 0.229 0.227
2652.5 0.229 0.227
2644.9 0.282 0.279
2644.8 0.863 0.855
2643.4 0.873 0.865
2642.7 0.873 0.865
2640.4 3.990 3.952
2639.6 7.688 7.615
Primal Integral: 0.0007433744
