12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: RC2_2_6
Standardized Time limit: 1800 secs
Local Machine Time Limit: 1817 secs
Base solution: 2744.610
BKS: 2495.1
Optimal: 1
Fri 14 Jan 2022 05:28:21 PM CST
timestamp: 1642152501
Solution value, local machine time, standardized time
2743.4 0.023 0.023
2741.9 0.024 0.024
2741.3 0.025 0.025
2740.6 0.025 0.025
2736.7 0.026 0.026
2721.8 0.035 0.035
2715.4 0.035 0.035
2713.9 0.036 0.036
2712.9 0.125 0.124
2712.4 0.125 0.124
2702.4 0.131 0.130
2698.9 0.131 0.130
2697.8 0.131 0.130
2696.5 0.133 0.132
2692.9 0.139 0.138
2692.2 0.141 0.140
2692.0 0.158 0.156
2684.3 0.167 0.165
2684.1 0.167 0.165
2682.1 0.167 0.165
2677.6 0.167 0.165
2676.2 0.167 0.165
2675.6 0.169 0.167
2674.9 0.169 0.167
2674.5 0.170 0.168
2674.1 0.170 0.168
2672.7 0.170 0.168
2672.0 0.171 0.169
2671.3 0.171 0.169
2668.3 0.171 0.169
2667.9 0.174 0.172
2667.6 0.174 0.172
2665.9 0.174 0.172
2663.1 0.209 0.207
2662.3 0.210 0.208
2661.8 0.210 0.208
2646.6 0.211 0.209
2645.9 0.238 0.236
2645.8 0.247 0.245
2644.1 0.247 0.245
2626.7 0.249 0.247
2626.5 0.249 0.247
2624.1 0.269 0.266
2616.2 0.483 0.478
2610.6 0.483 0.478
2609.1 0.483 0.478
2606.2 0.484 0.479
2606.0 0.484 0.479
2605.8 0.542 0.537
2605.4 0.610 0.604
2604.7 0.624 0.618
2604.5 0.624 0.618
2600.7 0.655 0.649
2597.7 0.655 0.649
2597.0 0.845 0.837
2595.6 1.235 1.223
2594.0 1.267 1.255
2593.8 1.340 1.327
2593.1 1.348 1.335
2589.4 1.567 1.552
2586.9 1.567 1.552
2585.8 1.568 1.553
2585.1 1.568 1.553
2584.1 1.568 1.553
2584.0 1.568 1.553
2583.8 1.569 1.554
2583.2 1.569 1.554
2582.1 1.569 1.554
2581.2 1.583 1.568
2579.3 1.584 1.569
2579.1 1.584 1.569
2578.9 1.590 1.575
2578.8 1.604 1.589
2574.8 1.739 1.722
2573.2 1.749 1.732
2572.5 1.750 1.733
2567.2 2.645 2.620
2565.7 2.710 2.684
2565.3 2.962 2.934
2562.5 3.463 3.430
2562.0 3.463 3.430
2559.8 3.464 3.431
2559.5 3.464 3.431
2559.3 3.502 3.469
2556.6 3.544 3.510
2556.5 3.724 3.689
2556.3 3.727 3.692
2555.7 3.993 3.955
2555.6 3.998 3.960
2554.5 3.998 3.960
2554.3 4.010 3.972
2554.0 4.223 4.183
2551.2 4.562 4.519
2551.1 4.584 4.540
2550.2 4.591 4.547
2550.1 4.784 4.739
2549.8 4.787 4.742
2549.7 5.095 5.047
2549.6 5.095 5.047
2549.5 5.176 5.127
2548.2 5.177 5.128
2547.9 5.177 5.128
2547.0 5.177 5.128
2545.9 5.475 5.423
2545.6 5.476 5.424
2544.7 5.476 5.424
2544.4 5.478 5.426
2543.2 5.493 5.441
2542.1 6.704 6.640
2539.9 6.707 6.643
2539.7 6.710 6.646
2534.8 6.783 6.719
2534.7 6.802 6.737
2533.6 6.802 6.737
2533.4 6.802 6.737
2531.8 6.803 6.738
2531.6 6.884 6.819
2528.3 6.939 6.873
2525.5 6.939 6.873
2524.7 6.941 6.875
2523.1 6.957 6.891
2522.9 6.961 6.895
2522.8 6.961 6.895
2522.3 6.961 6.895
2522.2 6.966 6.900
2521.5 6.966 6.900
2521.0 6.967 6.901
2520.6 6.967 6.901
2520.2 6.968 6.902
2519.8 6.968 6.902
2518.7 6.987 6.921
2517.6 6.997 6.931
2517.4 6.997 6.931
2516.2 6.997 6.931
2515.0 7.002 6.935
2514.2 7.010 6.943
2512.7 7.012 6.945
2512.3 7.012 6.945
2512.2 7.012 6.945
2511.4 7.012 6.945
2511.3 7.027 6.960
2510.6 7.027 6.960
2507.6 7.031 6.964
2506.1 7.103 7.036
2505.0 7.104 7.037
2504.1 7.105 7.038
2503.6 7.256 7.187
2502.3 7.333 7.263
2501.3 7.336 7.266
2500.0 7.784 7.710
2499.6 7.785 7.711
2499.2 7.785 7.711
2499.1 7.911 7.836
2499.0 7.990 7.914
2498.3 7.990 7.914
2498.0 8.478 8.397
2497.0 8.478 8.397
2496.8 8.479 8.398
2496.4 8.479 8.398
2495.6 52.258 51.762
2495.1 52.260 51.764
Primal Integral: 0.0128949325
