12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: RC1_2_5
Standardized Time limit: 1800 secs
Local Machine Time Limit: 1817 secs
Base solution: 3658.160
BKS: 3325.6
Optimal: 1
Fri 14 Jan 2022 05:21:58 PM CST
timestamp: 1642152118
Solution value, local machine time, standardized time
3656.5 0.040 0.040
3656.0 0.040 0.040
3653.6 0.044 0.044
3653.0 0.044 0.044
3651.9 0.045 0.045
3626.4 0.045 0.045
3623.4 0.047 0.047
3620.8 0.049 0.049
3615.7 0.049 0.049
3615.3 0.049 0.049
3615.1 0.050 0.050
3609.7 0.050 0.050
3604.8 0.050 0.050
3604.2 0.050 0.050
3603.1 0.050 0.050
3602.0 0.050 0.050
3600.9 0.050 0.050
3576.8 0.066 0.065
3559.2 0.069 0.068
3557.2 0.069 0.068
3555.2 0.075 0.074
3555.0 0.075 0.074
3552.5 0.075 0.074
3552.0 0.075 0.074
3549.5 0.091 0.090
3549.0 0.093 0.092
3548.8 0.093 0.092
3547.4 0.093 0.092
3546.8 0.099 0.098
3544.8 0.106 0.105
3543.4 0.106 0.105
3539.1 0.141 0.140
3537.2 0.148 0.147
3536.5 0.160 0.158
3536.2 0.161 0.159
3535.1 0.182 0.180
3534.9 0.182 0.180
3517.9 0.230 0.228
3500.9 0.230 0.228
3499.4 0.230 0.228
3497.9 0.231 0.229
3494.8 0.322 0.319
3494.1 0.339 0.336
3493.5 0.339 0.336
3491.3 0.347 0.344
3489.2 0.356 0.353
3488.3 0.360 0.357
3486.1 0.360 0.357
3481.8 0.360 0.357
3481.2 0.360 0.357
3475.8 0.371 0.367
3475.4 0.376 0.372
3475.0 0.376 0.372
3474.5 0.376 0.372
3470.5 0.387 0.383
3470.4 0.643 0.637
3469.7 0.653 0.647
3469.5 0.666 0.660
3449.1 0.671 0.665
3447.4 0.726 0.719
3442.7 0.748 0.741
3441.5 0.748 0.741
3441.2 0.748 0.741
3439.6 0.750 0.743
3439.5 0.750 0.743
3439.1 0.759 0.752
3438.8 0.759 0.752
3437.3 0.760 0.753
3435.3 0.760 0.753
3432.7 0.760 0.753
3432.4 0.760 0.753
3429.6 0.775 0.768
3429.1 0.775 0.768
3428.7 0.776 0.769
3426.6 0.776 0.769
3425.0 0.776 0.769
3407.2 0.831 0.823
3398.6 0.832 0.824
3394.4 0.836 0.828
3392.7 1.045 1.035
3390.4 1.050 1.040
3389.9 1.065 1.055
3389.0 1.077 1.067
3388.2 1.077 1.067
3387.9 1.647 1.631
3384.3 1.690 1.674
3382.3 1.690 1.674
3381.6 1.697 1.681
3381.5 1.698 1.682
3381.1 3.318 3.286
3381.0 3.349 3.317
3380.9 3.360 3.328
3378.3 3.360 3.328
3377.6 3.393 3.361
3377.1 3.403 3.371
3376.1 3.404 3.372
3376.0 3.451 3.418
3375.3 3.461 3.428
3369.8 4.020 3.982
3369.7 4.041 4.003
3369.6 4.091 4.052
3367.2 4.091 4.052
3365.2 4.091 4.052
3364.4 4.091 4.052
3364.0 4.091 4.052
3362.8 4.092 4.053
3359.2 4.092 4.053
3358.7 4.093 4.054
3356.1 11.077 10.972
3354.4 11.817 11.705
3352.2 21.373 21.170
3351.3 21.373 21.170
3343.0 21.510 21.306
3342.6 21.554 21.349
3341.9 21.554 21.349
3341.2 21.784 21.577
3333.3 21.930 21.722
3330.5 22.100 21.890
3329.6 34.194 33.869
3328.9 35.209 34.875
3328.4 62.436 61.843
3327.5 62.482 61.888
Primal Integral: 0.0720517517
