12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: C1_2_10
Standardized Time limit: 1800 secs
Local Machine Time Limit: 1817 secs
Base solution: 2887.170
BKS: 2624.7
Optimal: 1
Fri 14 Jan 2022 05:19:22 PM CST
timestamp: 1642151962
Solution value, local machine time, standardized time
2886.4 0.021 0.021
2884.8 0.021 0.021
2883.5 0.022 0.022
2883.4 0.023 0.023
2869.3 0.023 0.023
2868.7 0.024 0.024
2866.3 0.024 0.024
2865.5 0.028 0.028
2864.3 0.028 0.028
2863.8 0.031 0.031
2857.4 0.032 0.032
2856.9 0.032 0.032
2856.6 0.032 0.032
2856.2 0.039 0.039
2849.3 0.039 0.039
2835.2 0.039 0.039
2794.6 0.039 0.039
2793.8 0.040 0.040
2790.6 0.040 0.040
2790.4 0.040 0.040
2789.5 0.040 0.040
2789.2 0.040 0.040
2787.8 0.040 0.040
2774.5 0.041 0.041
2773.8 0.041 0.041
2773.7 0.041 0.041
2772.5 0.041 0.041
2771.6 0.041 0.041
2769.3 0.042 0.042
2769.0 0.042 0.042
2764.2 0.042 0.042
2757.6 0.042 0.042
2746.9 0.042 0.042
2746.0 0.043 0.043
2745.1 0.043 0.043
2738.6 0.049 0.049
2738.4 0.049 0.049
2737.9 0.050 0.050
2736.7 0.050 0.050
2736.3 0.050 0.050
2734.6 0.050 0.050
2732.6 0.050 0.050
2732.5 0.071 0.070
2729.9 0.071 0.070
2729.7 0.071 0.070
2725.3 0.071 0.070
2723.4 0.071 0.070
2721.3 0.071 0.070
2718.9 0.072 0.071
2717.0 0.072 0.071
2715.5 0.072 0.071
2714.5 0.072 0.071
2713.4 0.072 0.071
2713.2 0.072 0.071
2711.7 0.073 0.072
2710.9 0.073 0.072
2710.5 0.073 0.072
2707.3 0.073 0.072
2700.3 0.073 0.072
2700.0 0.073 0.072
2681.4 0.074 0.073
2674.9 0.082 0.081
2673.2 0.082 0.081
2671.7 0.085 0.084
2667.7 0.085 0.084
2667.4 0.085 0.084
2667.0 0.085 0.084
2666.9 0.086 0.085
2665.4 0.106 0.105
2663.0 0.109 0.108
2662.7 0.110 0.109
2661.1 0.110 0.109
2659.8 0.124 0.123
2658.5 0.394 0.390
2658.3 0.571 0.566
2655.7 0.571 0.566
2655.5 0.662 0.656
2652.7 0.663 0.657
2650.9 1.277 1.265
2650.5 1.277 1.265
2648.9 1.277 1.265
2648.7 1.325 1.312
2647.8 1.325 1.312
2647.3 1.681 1.665
2646.1 1.681 1.665
2641.7 1.732 1.716
2638.2 1.732 1.716
2637.8 1.878 1.860
2635.9 1.892 1.874
2633.9 2.459 2.436
2633.5 2.459 2.436
2633.0 2.888 2.861
2632.3 2.889 2.862
2632.2 3.314 3.283
2631.4 3.340 3.308
2630.0 3.340 3.308
2629.0 6.640 6.577
2628.2 6.640 6.577
2627.9 14.291 14.155
2627.2 22.628 22.413
2626.0 41.184 40.793
Primal Integral: 0.0524956073
