12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: RC102
Standardized Time limit: 1800 secs
Local Machine Time Limit: 1817 secs
Base solution: 1603.140
BKS: 1457.4
Optimal: 1
Fri 14 Jan 2022 05:19:07 PM CST
timestamp: 1642151947
Solution value, local machine time, standardized time
1597.1 0.014 0.014
1596.7 0.015 0.015
1595.6 0.015 0.015
1591.0 0.015 0.015
1590.3 0.015 0.015
1588.9 0.015 0.015
1588.2 0.015 0.015
1588.1 0.015 0.015
1581.3 0.016 0.016
1573.0 0.016 0.016
1553.4 0.017 0.017
1549.2 0.017 0.017
1547.3 0.017 0.017
1546.9 0.017 0.017
1540.7 0.017 0.017
1537.2 0.017 0.017
1536.4 0.017 0.017
1532.2 0.018 0.018
1531.3 0.018 0.018
1528.6 0.018 0.018
1528.1 0.018 0.018
1527.6 0.018 0.018
1526.9 0.018 0.018
1523.1 0.019 0.019
1519.6 0.019 0.019
1518.3 0.019 0.019
1517.2 0.019 0.019
1515.6 0.025 0.025
1514.6 0.025 0.025
1513.6 0.025 0.025
1512.2 0.031 0.031
1503.0 0.036 0.036
1502.0 0.039 0.039
1501.9 0.040 0.040
1500.2 0.040 0.040
1499.0 0.044 0.044
1494.1 0.063 0.062
1488.2 0.073 0.072
1487.5 0.073 0.072
1487.0 0.073 0.072
1478.9 0.076 0.075
1477.9 0.410 0.406
1477.3 1.161 1.150
1476.7 1.561 1.546
1476.4 3.175 3.145
1473.7 3.175 3.145
1473.5 3.175 3.145
1472.3 12.815 12.693
1466.4 12.816 12.694
1465.4 12.816 12.694
1464.4 12.816 12.694
1461.7 12.851 12.729
1457.6 12.881 12.759
1457.5 12.895 12.772
1457.4 12.903 12.780
Primal Integral: 0.0083987756
