12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: C1_4_10
Standardized Time limit: 3600 secs
Local Machine Time Limit: 3635 secs
Base solution: 7507.940
BKS: 6825.4
Optimal: 1
Fri 14 Jan 2022 05:29:14 PM CST
timestamp: 1642152554
Solution value, local machine time, standardized time
7507.0 0.256 0.254
7506.8 0.257 0.255
7506.1 0.257 0.255
7505.2 0.259 0.257
7501.6 0.260 0.258
7486.3 0.263 0.261
7486.2 0.264 0.261
7484.0 0.266 0.263
7482.7 0.266 0.263
7478.0 0.267 0.264
7475.6 0.267 0.264
7472.6 0.268 0.265
7471.8 0.268 0.265
7471.3 0.270 0.267
7470.2 0.270 0.267
7464.0 0.271 0.268
7461.0 0.271 0.268
7460.0 0.272 0.269
7459.4 0.272 0.269
7459.3 0.273 0.270
7458.7 0.273 0.270
7449.3 0.274 0.271
7447.4 0.276 0.273
7445.6 0.277 0.274
7443.6 0.280 0.277
7442.3 0.287 0.284
7440.7 0.287 0.284
7440.4 0.288 0.285
7433.7 0.288 0.285
7431.7 0.289 0.286
7429.1 0.289 0.286
7428.9 0.289 0.286
7422.5 0.290 0.287
7421.9 0.290 0.287
7420.9 0.291 0.288
7419.9 0.301 0.298
7417.7 0.302 0.299
7414.8 0.304 0.301
7413.4 0.304 0.301
7412.0 0.305 0.302
7409.6 0.305 0.302
7398.3 0.306 0.303
7397.9 0.306 0.303
7395.2 0.310 0.307
7394.3 0.310 0.307
7388.6 0.316 0.313
7386.5 0.317 0.314
7386.4 0.317 0.314
7385.0 0.318 0.315
7384.8 0.318 0.315
7382.8 0.319 0.316
7381.7 0.319 0.316
7331.0 0.330 0.327
7330.2 0.330 0.327
7329.7 0.331 0.328
7324.6 0.333 0.330
7323.2 0.333 0.330
7320.7 0.334 0.331
7316.9 0.334 0.331
7316.0 0.334 0.331
7311.7 0.335 0.332
7310.8 0.335 0.332
7310.6 0.336 0.333
7260.7 0.339 0.336
7258.0 0.340 0.337
7257.8 0.340 0.337
7257.5 0.341 0.338
7257.0 0.342 0.339
7255.0 0.352 0.349
7252.7 0.352 0.349
7242.4 0.354 0.351
7237.4 0.354 0.351
7233.8 0.354 0.351
7232.8 0.355 0.352
7230.7 0.355 0.352
7225.0 0.356 0.353
7223.4 0.356 0.353
7223.0 0.357 0.354
7215.1 0.357 0.354
7212.4 0.363 0.360
7211.0 0.363 0.360
7210.4 0.364 0.361
7209.8 0.365 0.362
7202.7 0.367 0.364
7201.8 0.367 0.364
7201.3 0.368 0.365
7200.7 0.368 0.365
7198.2 0.369 0.365
7198.0 0.369 0.365
7197.8 0.370 0.366
7197.1 0.370 0.366
7188.2 0.374 0.370
7188.0 0.375 0.371
7186.2 0.375 0.371
7186.0 0.376 0.372
7185.4 0.376 0.372
7159.9 0.377 0.373
7159.1 0.377 0.373
7156.3 0.378 0.374
7110.5 0.379 0.375
7109.9 0.379 0.375
7107.9 0.379 0.375
7103.9 0.380 0.376
7103.8 0.380 0.376
7101.2 0.381 0.377
7101.1 0.381 0.377
7100.9 0.382 0.378
7090.0 0.382 0.378
7089.5 0.383 0.379
7088.2 0.391 0.387
7084.6 0.393 0.389
7083.5 0.393 0.389
7083.2 0.419 0.415
7081.2 0.420 0.416
7076.1 0.448 0.444
7073.9 0.449 0.445
7072.5 0.449 0.445
7067.3 0.450 0.446
7064.6 0.450 0.446
7057.1 0.450 0.446
7056.9 0.451 0.447
7055.9 0.455 0.451
7055.5 0.456 0.452
7052.9 0.456 0.452
7049.8 0.459 0.455
7049.6 0.459 0.455
7047.4 0.461 0.457
7047.1 0.479 0.474
7045.1 0.480 0.475
7043.3 0.480 0.475
7041.3 0.481 0.476
7040.6 0.481 0.476
7040.4 0.487 0.482
7039.8 0.494 0.489
7039.1 0.501 0.496
7038.0 0.512 0.507
7037.1 0.568 0.563
7034.6 0.569 0.564
7033.4 0.569 0.564
7032.7 0.570 0.565
7031.3 0.570 0.565
7029.4 0.571 0.566
7029.2 0.571 0.566
7028.5 0.572 0.567
7027.5 0.572 0.567
7026.3 0.573 0.568
7025.6 0.586 0.580
7025.3 0.614 0.608
7022.4 0.615 0.609
7021.7 0.635 0.629
7021.6 0.636 0.630
7018.2 0.637 0.631
7017.1 0.641 0.635
7013.7 0.683 0.677
7012.5 0.683 0.677
7010.2 0.683 0.677
7008.8 0.684 0.678
7008.6 0.684 0.678
7006.9 0.684 0.678
7006.7 0.685 0.678
7006.4 0.685 0.678
7005.4 0.685 0.678
7003.5 0.689 0.682
7003.0 0.689 0.682
7000.4 0.689 0.682
7000.3 1.123 1.112
6997.5 1.124 1.113
6997.1 1.124 1.113
6995.3 1.125 1.114
6986.0 1.127 1.116
6985.2 1.127 1.116
6984.6 1.127 1.116
6983.2 1.128 1.117
6978.8 1.128 1.117
6978.2 1.128 1.117
6977.8 1.143 1.132
6974.4 1.143 1.132
6973.7 1.160 1.149
6972.7 1.164 1.153
6971.5 1.169 1.158
6961.6 1.179 1.168
6959.8 1.179 1.168
6959.6 1.179 1.168
6959.5 1.180 1.169
6959.4 1.180 1.169
6958.5 1.180 1.169
6958.3 1.180 1.169
6957.8 1.181 1.170
6955.9 1.184 1.173
6955.6 1.184 1.173
6955.2 1.185 1.174
6954.3 1.185 1.174
6954.2 1.215 1.203
6950.5 1.216 1.204
6948.6 1.267 1.255
6946.3 1.268 1.256
6945.5 1.660 1.644
6944.5 1.666 1.650
6917.8 1.675 1.659
6910.0 1.723 1.707
6908.5 2.160 2.139
6908.4 2.161 2.140
6896.8 2.641 2.616
6896.3 2.641 2.616
6896.0 2.642 2.617
6894.8 2.643 2.618
6894.3 2.643 2.618
6893.9 2.644 2.619
6893.1 2.644 2.619
6892.3 2.645 2.620
6889.0 2.862 2.835
6888.9 2.965 2.937
6886.9 2.989 2.961
6886.8 2.990 2.962
6880.1 3.023 2.994
6879.5 3.068 3.039
6877.5 3.459 3.426
6877.4 3.460 3.427
6877.3 3.461 3.428
6877.2 3.468 3.435
6876.6 3.468 3.435
6876.0 3.483 3.450
6875.5 8.578 8.497
6875.4 8.586 8.504
6873.8 8.587 8.505
6873.7 8.587 8.505
6872.3 8.603 8.521
6870.9 8.610 8.528
6870.8 8.831 8.747
6870.7 8.895 8.810
6870.1 9.040 8.954
6868.5 10.295 10.197
6867.6 10.299 10.201
6866.8 10.312 10.214
6865.3 10.431 10.332
6864.7 10.447 10.348
6864.1 10.454 10.355
6863.0 38.048 37.687
6862.9 38.319 37.955
6862.0 38.319 37.955
6861.7 38.320 37.956
6860.7 38.486 38.120
6859.9 38.577 38.211
6850.9 39.735 39.358
6843.1 39.881 39.502
6842.2 39.914 39.535
6841.5 40.112 39.731
6840.8 40.132 39.751
6839.9 40.134 39.753
6839.0 40.259 39.877
6837.9 40.260 39.878
6837.2 40.695 40.308
