12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: RC1_2_3
Standardized Time limit: 1800 secs
Local Machine Time Limit: 1817 secs
Base solution: 3301.540
BKS: 3001.4
Optimal: 1
Fri 14 Jan 2022 05:21:37 PM CST
timestamp: 1642152097
Solution value, local machine time, standardized time
3285.6 0.047 0.047
3283.8 0.048 0.048
3282.9 0.048 0.048
3282.7 0.054 0.053
3281.6 0.054 0.053
3281.0 0.054 0.053
3272.6 0.055 0.054
3261.9 0.055 0.054
3259.9 0.055 0.054
3258.8 0.055 0.054
3258.6 0.055 0.054
3257.5 0.056 0.055
3257.2 0.062 0.061
3256.8 0.063 0.062
3256.4 0.063 0.062
3255.1 0.064 0.063
3254.8 0.065 0.064
3246.2 0.065 0.064
3243.0 0.066 0.065
3240.9 0.066 0.065
3239.0 0.067 0.066
3238.6 0.067 0.066
3233.7 0.107 0.106
3232.4 0.107 0.106
3231.5 0.108 0.107
3229.8 0.118 0.117
3229.0 0.118 0.117
3221.2 0.118 0.117
3217.7 0.118 0.117
3216.9 0.118 0.117
3216.1 0.118 0.117
3215.3 0.119 0.118
3213.8 0.119 0.118
3213.1 0.119 0.118
3205.1 0.120 0.119
3204.6 0.121 0.120
3203.8 0.125 0.124
3203.7 0.125 0.124
3203.5 0.125 0.124
3202.7 0.125 0.124
3200.1 0.125 0.124
3178.1 0.126 0.125
3177.2 0.126 0.125
3175.4 0.126 0.125
3170.8 0.131 0.130
3161.9 0.144 0.143
3160.5 0.144 0.143
3160.3 0.145 0.144
3158.7 0.146 0.145
3157.8 0.151 0.150
3154.9 0.158 0.156
3154.4 0.158 0.156
3153.4 0.158 0.156
3153.1 0.158 0.156
3152.9 0.158 0.156
3152.8 0.158 0.156
3151.8 0.163 0.161
3146.9 0.164 0.162
3144.4 0.301 0.298
3144.0 0.301 0.298
3141.2 0.301 0.298
3133.8 0.301 0.298
3132.9 0.301 0.298
3131.6 0.302 0.299
3131.0 0.302 0.299
3121.8 0.307 0.304
3121.6 0.307 0.304
3121.0 0.307 0.304
3120.8 0.327 0.324
3119.5 0.334 0.331
3117.4 0.334 0.331
3109.8 0.334 0.331
3104.6 0.334 0.331
3104.5 0.337 0.334
3104.4 0.348 0.345
3099.7 0.533 0.528
3098.0 0.533 0.528
3096.4 0.539 0.534
3095.5 0.540 0.535
3091.0 0.540 0.535
3088.2 0.540 0.535
3083.9 0.544 0.539
3083.7 0.544 0.539
3083.6 0.547 0.542
3083.5 0.547 0.542
3083.3 0.560 0.555
3080.6 0.676 0.670
3079.9 0.676 0.670
3078.1 0.677 0.671
3076.5 0.677 0.671
3075.5 0.680 0.674
3074.5 0.680 0.674
3071.1 0.700 0.693
3070.1 0.892 0.884
3068.5 1.201 1.190
3068.0 1.201 1.190
3063.7 1.290 1.278
3063.4 1.344 1.331
3058.2 1.344 1.331
3057.1 1.375 1.362
3052.6 1.587 1.572
3050.8 1.587 1.572
3050.4 1.591 1.576
3050.3 1.593 1.578
3050.1 1.593 1.578
3047.5 1.593 1.578
3046.0 1.593 1.578
3045.7 2.333 2.311
3043.3 2.333 2.311
3043.2 2.343 2.321
3042.5 2.344 2.322
3040.9 2.344 2.322
3040.2 2.344 2.322
3039.8 2.344 2.322
3039.4 2.352 2.330
3039.0 2.352 2.330
3038.7 2.624 2.599
3036.9 2.624 2.599
3036.6 2.624 2.599
3036.5 2.624 2.599
3034.7 2.625 2.600
3033.5 2.625 2.600
3033.2 2.705 2.679
3033.1 8.907 8.822
3030.7 8.907 8.822
3030.0 8.908 8.823
3027.6 22.712 22.496
3027.5 22.736 22.520
3024.7 22.737 22.521
3024.6 22.920 22.702
3024.5 22.964 22.746
3024.4 22.968 22.750
3022.6 22.987 22.769
3021.9 23.086 22.867
3021.8 23.302 23.081
3021.7 23.303 23.082
3021.3 23.379 23.157
3020.9 23.383 23.161
3020.5 23.559 23.335
3019.5 23.562 23.338
3019.2 23.562 23.338
3018.8 23.729 23.504
3018.7 23.730 23.505
3018.3 23.856 23.629
3018.2 24.439 24.207
3018.1 25.177 24.938
3018.0 27.398 27.138
3017.3 34.179 33.854
3016.3 42.015 41.616
3013.5 42.083 41.683
3013.1 42.084 41.684
3012.8 60.550 59.975
3011.9 60.577 60.002
3008.9 60.577 60.002
3008.5 173.149 171.504
3008.4 175.351 173.685
3007.1 1798.344 1781.260
Primal Integral: 0.2504357981
