12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: RC1_2_8
Standardized Time limit: 1800 secs
Local Machine Time Limit: 1817 secs
Base solution: 3366.000
BKS: 3060.0
Optimal: 1
Fri 14 Jan 2022 05:22:40 PM CST
timestamp: 1642152160
Solution value, local machine time, standardized time
3365.1 0.104 0.103
3364.8 0.109 0.108
3364.0 0.109 0.108
3363.1 0.109 0.108
3362.9 0.109 0.108
3360.7 0.109 0.108
3359.6 0.110 0.109
3352.9 0.117 0.116
3352.5 0.117 0.116
3351.1 0.117 0.116
3351.0 0.118 0.117
3350.6 0.118 0.117
3348.8 0.118 0.117
3348.3 0.123 0.122
3347.6 0.139 0.138
3322.9 0.170 0.168
3320.8 0.170 0.168
3313.5 0.170 0.168
3303.1 0.171 0.169
3300.2 0.171 0.169
3299.8 0.171 0.169
3299.7 0.171 0.169
3298.1 0.171 0.169
3297.3 0.172 0.170
3292.1 0.172 0.170
3291.7 0.172 0.170
3283.1 0.172 0.170
3277.1 0.186 0.184
3274.5 0.186 0.184
3271.6 0.187 0.185
3268.1 0.190 0.188
3267.9 0.191 0.189
3267.5 0.201 0.199
3267.2 0.202 0.200
3266.0 0.202 0.200
3265.9 0.202 0.200
3264.9 0.202 0.200
3264.2 0.202 0.200
3256.8 0.202 0.200
3255.9 0.203 0.201
3254.3 0.203 0.201
3252.4 0.203 0.201
3239.2 0.203 0.201
3237.4 0.203 0.201
3236.4 0.203 0.201
3228.3 0.203 0.201
3228.0 0.204 0.202
3226.6 0.204 0.202
3225.0 0.204 0.202
3223.2 0.204 0.202
3222.0 0.205 0.203
3220.9 0.206 0.204
3220.7 0.207 0.205
3218.9 0.207 0.205
3218.1 0.207 0.205
3217.4 0.207 0.205
3216.1 0.207 0.205
3215.8 0.207 0.205
3214.9 0.207 0.205
3214.4 0.208 0.206
3214.2 0.216 0.214
3212.6 0.216 0.214
3210.3 0.216 0.214
3209.2 0.224 0.222
3209.1 0.225 0.223
3205.3 0.225 0.223
3199.8 0.225 0.223
3196.5 0.225 0.223
3193.8 0.225 0.223
3191.8 0.225 0.223
3190.7 0.225 0.223
3189.1 0.226 0.224
3187.1 0.230 0.228
3183.9 0.230 0.228
3182.8 0.230 0.228
3181.9 0.231 0.229
3179.2 0.231 0.229
3177.9 0.235 0.233
3176.1 0.235 0.233
3175.6 0.332 0.329
3174.6 0.332 0.329
3173.8 0.333 0.330
3171.3 0.336 0.333
3169.9 0.336 0.333
3165.6 0.603 0.597
3164.2 0.617 0.611
3163.3 0.622 0.616
3162.1 0.623 0.617
3160.1 0.623 0.617
3159.9 0.629 0.623
3159.0 0.633 0.627
3158.9 0.633 0.627
3158.5 0.634 0.628
3158.4 0.634 0.628
3158.0 0.634 0.628
3157.8 0.635 0.629
3153.5 0.635 0.629
3153.1 0.635 0.629
3152.9 0.635 0.629
3152.6 0.765 0.758
3151.8 0.765 0.758
3151.5 0.766 0.759
3150.4 0.775 0.768
3149.9 0.843 0.835
3149.7 2.614 2.589
3148.8 2.615 2.590
3148.5 2.825 2.798
3145.6 2.827 2.800
3143.1 2.856 2.829
3141.9 2.867 2.840
3141.5 2.867 2.840
3140.3 2.867 2.840
3139.3 2.867 2.840
3137.4 2.887 2.860
3136.6 2.918 2.890
3135.5 3.020 2.991
3135.0 3.020 2.991
3133.9 3.048 3.019
3132.5 3.049 3.020
3129.2 3.052 3.023
3128.5 3.179 3.149
3125.9 8.038 7.962
3124.9 8.143 8.066
3124.8 9.012 8.926
3124.4 9.012 8.926
3121.9 9.643 9.551
3119.1 9.839 9.746
3113.4 9.839 9.746
3112.9 9.841 9.748
3108.4 9.841 9.748
3108.0 9.842 9.749
3107.7 9.853 9.759
3107.4 9.853 9.759
3105.7 10.006 9.911
3105.5 10.006 9.911
3104.6 10.012 9.917
3102.5 10.069 9.973
3101.4 10.114 10.018
3101.1 10.123 10.027
3100.7 19.783 19.595
3100.6 19.784 19.596
3099.8 19.793 19.605
3099.2 19.793 19.605
3098.9 20.215 20.023
3098.1 20.215 20.023
3098.0 20.215 20.023
3096.9 24.209 23.979
3096.8 24.209 23.979
3096.2 24.209 23.979
3093.2 24.276 24.045
3091.5 24.461 24.229
3091.1 33.673 33.353
3089.8 33.995 33.672
3089.3 35.584 35.246
3088.5 35.584 35.246
3088.2 35.584 35.246
3087.7 35.808 35.468
3087.6 35.817 35.477
3087.5 35.957 35.615
3087.2 36.077 35.734
3086.6 36.763 36.414
3086.5 36.763 36.414
3086.1 74.722 74.012
3085.5 74.796 74.085
3085.3 75.094 74.381
3085.1 75.265 74.550
3084.4 75.265 74.550
3077.8 75.485 74.768
3077.4 75.488 74.771
3076.0 75.489 74.772
3075.8 75.489 74.772
3072.4 75.500 74.783
3069.0 75.553 74.835
3068.8 75.553 74.835
3067.8 75.616 74.898
3060.0 75.648 74.929
Primal Integral: 0.0498819372
