12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: C2_2_10
Standardized Time limit: 1800 secs
Local Machine Time Limit: 1817 secs
Base solution: 1970.320
BKS: 1791.2
Optimal: 1
Fri 14 Jan 2022 05:19:32 PM CST
timestamp: 1642151972
Solution value, local machine time, standardized time
1970.0 0.021 0.021
1967.8 0.021 0.021
1961.2 0.021 0.021
1961.0 0.022 0.022
1960.8 0.027 0.027
1960.6 0.027 0.027
1955.4 0.028 0.028
1954.8 0.029 0.029
1954.5 0.030 0.030
1952.8 0.041 0.041
1948.9 0.042 0.042
1946.0 0.047 0.047
1943.5 0.047 0.047
1942.4 0.047 0.047
1941.3 0.049 0.049
1941.2 0.069 0.068
1940.9 0.123 0.122
1940.5 0.128 0.127
1940.3 0.128 0.127
1939.3 0.129 0.128
1937.3 0.129 0.128
1934.8 0.129 0.128
1932.3 0.135 0.134
1930.6 0.135 0.134
1927.6 0.135 0.134
1924.5 0.146 0.145
1924.3 0.147 0.146
1922.4 0.155 0.154
1919.8 0.155 0.154
1918.5 0.163 0.161
1917.8 0.164 0.162
1910.0 0.164 0.162
1909.4 0.164 0.162
1907.5 0.165 0.163
1905.0 0.165 0.163
1904.6 0.165 0.163
1903.5 0.170 0.168
1903.4 0.170 0.168
1902.1 0.170 0.168
1901.9 0.170 0.168
1900.6 0.171 0.169
1898.3 0.171 0.169
1893.0 0.177 0.175
1889.2 0.189 0.187
1868.5 0.190 0.188
1867.8 0.190 0.188
1865.6 0.190 0.188
1864.7 0.190 0.188
1861.6 0.190 0.188
1854.4 0.192 0.190
1853.4 0.192 0.190
1852.6 0.192 0.190
1852.4 0.207 0.205
1850.8 0.209 0.207
1850.5 0.226 0.224
1850.3 0.260 0.258
1845.9 0.260 0.258
1845.3 0.260 0.258
1845.1 0.283 0.280
1844.9 0.283 0.280
1844.7 0.283 0.280
1841.2 0.402 0.398
1838.3 0.402 0.398
1835.6 0.402 0.398
1835.4 0.402 0.398
1832.3 0.402 0.398
1831.0 0.403 0.399
1830.5 0.403 0.399
1830.1 0.403 0.399
1826.7 0.453 0.449
1825.7 0.458 0.454
1825.1 0.522 0.517
1824.5 0.523 0.518
1808.6 0.619 0.613
1805.3 0.619 0.613
1803.2 0.620 0.614
1802.7 0.622 0.616
1794.9 0.678 0.672
1793.9 11.542 11.432
1791.8 11.544 11.434
1791.3 11.609 11.499
1791.2 11.611 11.501
Primal Integral: 0.0027080455
