12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: RC2_2_4
Standardized Time limit: 1800 secs
Local Machine Time Limit: 1817 secs
Base solution: 2040.280
BKS: 1854.8
Optimal: 1
Fri 14 Jan 2022 05:27:39 PM CST
timestamp: 1642152459
Solution value, local machine time, standardized time
2039.1 0.123 0.122
2036.5 0.123 0.122
2036.0 0.124 0.123
2035.2 0.124 0.123
2034.9 0.124 0.123
2032.4 0.124 0.123
2032.2 0.124 0.123
2030.0 0.153 0.152
2024.6 0.153 0.152
2024.3 0.157 0.156
2016.5 0.157 0.156
2016.4 0.158 0.156
2015.7 0.159 0.157
2014.4 0.159 0.157
2014.2 0.166 0.164
2014.1 0.167 0.165
2013.7 0.167 0.165
2013.4 0.167 0.165
2012.8 0.169 0.167
2011.7 0.172 0.170
2011.6 0.172 0.170
2011.3 0.172 0.170
2009.2 0.180 0.178
2004.8 0.182 0.180
2004.4 0.182 0.180
2002.6 0.182 0.180
2001.1 0.182 0.180
2001.0 0.182 0.180
2000.3 0.182 0.180
1999.2 0.183 0.181
1998.6 0.184 0.182
1998.5 0.184 0.182
1998.1 0.184 0.182
1998.0 0.226 0.224
1990.3 0.230 0.228
1988.8 0.230 0.228
1987.4 0.231 0.229
1986.9 0.231 0.229
1986.7 0.231 0.229
1985.5 0.231 0.229
1985.4 0.231 0.229
1983.5 0.232 0.230
1981.9 0.232 0.230
1981.2 0.232 0.230
1981.1 0.232 0.230
1980.6 0.232 0.230
1977.7 0.232 0.230
1976.5 0.233 0.231
1970.2 0.233 0.231
1968.6 0.233 0.231
1967.4 0.233 0.231
1965.0 0.233 0.231
1964.9 0.239 0.237
1964.2 0.239 0.237
1963.8 0.240 0.238
1961.8 0.240 0.238
1960.0 0.240 0.238
1959.7 0.240 0.238
1959.5 0.241 0.239
1957.0 0.264 0.261
1955.1 0.264 0.261
1954.8 0.265 0.262
1953.8 0.265 0.262
1953.1 0.266 0.263
1951.8 0.267 0.264
1951.7 0.275 0.272
1949.9 0.278 0.275
1949.6 0.279 0.276
1948.5 0.279 0.276
1948.2 0.279 0.276
1948.0 0.279 0.276
1918.7 0.324 0.321
1912.9 0.324 0.321
1911.8 0.446 0.442
1910.0 0.446 0.442
1909.6 0.447 0.443
1909.1 0.482 0.477
1908.6 0.510 0.505
1905.7 0.510 0.505
1904.5 0.510 0.505
1904.3 0.516 0.511
1903.7 1.576 1.561
1903.1 1.580 1.565
1902.8 1.580 1.565
1902.7 1.580 1.565
1901.0 1.589 1.574
1900.8 1.616 1.601
1899.9 1.616 1.601
1899.2 1.617 1.602
1898.8 1.765 1.748
1898.4 1.778 1.761
1897.1 1.792 1.775
1896.9 1.792 1.775
1896.2 1.792 1.775
1895.8 4.296 4.255
1894.0 4.299 4.258
1893.2 4.299 4.258
1892.6 4.299 4.258
1892.1 4.300 4.259
1891.7 4.312 4.271
1890.2 4.312 4.271
1890.1 4.312 4.271
1889.2 4.328 4.287
1889.1 4.342 4.301
1889.0 4.347 4.306
1886.8 4.464 4.422
1885.9 4.466 4.424
1885.7 4.470 4.428
1885.6 4.986 4.939
1885.4 4.986 4.939
1885.1 4.986 4.939
1884.9 5.006 4.958
1884.8 5.006 4.958
1882.3 5.006 4.958
1882.1 5.006 4.958
1881.3 5.015 4.967
1880.9 5.015 4.967
1880.3 5.659 5.605
1880.2 7.063 6.996
1880.0 7.220 7.151
1879.8 7.224 7.155
1879.3 7.224 7.155
1878.9 7.259 7.190
1877.7 7.270 7.201
1877.5 7.343 7.273
1877.1 7.571 7.499
1876.8 7.571 7.499
1876.7 7.572 7.500
1876.4 9.698 9.606
1875.8 9.699 9.607
1874.9 10.026 9.931
1874.0 10.387 10.288
1870.0 10.388 10.289
1869.9 10.397 10.298
1869.6 10.427 10.328
1869.1 10.685 10.583
1867.0 10.724 10.622
1866.3 10.724 10.622
1866.0 10.735 10.633
1864.6 10.751 10.649
1864.5 10.757 10.655
1863.6 10.757 10.655
1862.5 10.758 10.656
1861.1 11.012 10.907
1861.0 11.016 10.911
1859.0 46.231 45.792
1857.6 46.232 45.793
1857.3 46.699 46.255
1855.7 46.745 46.301
1855.1 46.852 46.407
1854.8 49.988 49.513
Primal Integral: 0.0178604809
