12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: C1_4_5
Standardized Time limit: 3600 secs
Local Machine Time Limit: 3635 secs
Base solution: 7852.680
BKS: 7138.8
Optimal: 1
Fri 14 Jan 2022 05:30:15 PM CST
timestamp: 1642152615
Solution value, local machine time, standardized time
7817.8 0.064 0.063
7817.1 0.064 0.063
7817.0 0.064 0.063
7813.5 0.065 0.064
7812.3 0.065 0.064
7810.7 0.065 0.064
7806.2 0.066 0.065
7806.0 0.067 0.066
7802.8 0.068 0.067
7802.3 0.068 0.067
7801.2 0.070 0.069
7794.7 0.071 0.070
7792.7 0.071 0.070
7790.6 0.077 0.076
7790.4 0.077 0.076
7784.1 0.078 0.077
7755.7 0.080 0.079
7755.3 0.083 0.082
7748.6 0.083 0.082
7746.4 0.099 0.098
7745.7 0.111 0.110
7703.3 0.135 0.134
7685.2 0.142 0.141
7661.2 0.142 0.141
7655.4 0.143 0.142
7645.7 0.143 0.142
7576.9 0.144 0.143
7576.1 0.144 0.143
7574.9 0.145 0.144
7537.6 0.146 0.145
7536.9 0.147 0.146
7535.3 0.148 0.147
7486.2 0.149 0.148
7415.8 0.150 0.149
7413.9 0.150 0.149
7411.4 0.151 0.150
7411.0 0.151 0.150
7376.8 0.153 0.152
7366.9 0.155 0.154
7366.7 0.155 0.154
7357.3 0.156 0.155
7355.8 0.156 0.155
7355.4 0.157 0.156
7355.0 0.157 0.156
7353.1 0.158 0.156
7346.5 0.158 0.156
7324.7 0.159 0.157
7315.0 0.160 0.158
7314.5 0.161 0.159
7279.5 0.161 0.159
7242.4 0.162 0.160
7241.8 0.162 0.160
7241.0 0.163 0.161
7240.4 0.163 0.161
7239.3 0.164 0.162
7189.3 0.166 0.164
7188.4 0.167 0.165
7182.7 0.177 0.175
7177.4 0.177 0.175
7143.2 0.190 0.188
7138.8 0.286 0.283
Primal Integral: 0.0003918190
