12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: R210
Standardized Time limit: 1800 secs
Local Machine Time Limit: 1817 secs
Base solution: 990.550
BKS: 900.5
Optimal: 1
Fri 14 Jan 2022 05:19:04 PM CST
timestamp: 1642151944
Solution value, local machine time, standardized time
990.1 0.015 0.015
990.0 0.016 0.016
989.5 0.016 0.016
984.4 0.016 0.016
982.6 0.016 0.016
981.5 0.017 0.017
981.3 0.017 0.017
980.0 0.017 0.017
977.3 0.017 0.017
975.3 0.045 0.045
971.0 0.046 0.046
969.5 0.046 0.046
964.6 0.046 0.046
959.5 0.047 0.047
955.9 0.047 0.047
952.7 0.047 0.047
949.9 0.052 0.052
948.9 0.083 0.082
945.1 0.084 0.083
943.3 0.113 0.112
940.7 0.113 0.112
935.2 0.119 0.118
934.2 0.119 0.118
933.7 0.198 0.196
931.9 0.198 0.196
929.6 0.198 0.196
929.2 0.219 0.217
928.1 0.223 0.221
927.1 0.223 0.221
925.3 0.244 0.242
925.1 0.250 0.248
925.0 0.250 0.248
924.9 0.252 0.250
923.5 0.259 0.257
922.5 0.259 0.257
920.6 0.259 0.257
920.5 0.259 0.257
919.5 0.271 0.268
919.2 0.284 0.281
918.5 0.399 0.395
917.3 0.488 0.483
917.0 0.494 0.489
916.5 1.132 1.121
916.1 4.573 4.530
913.8 4.583 4.539
913.6 17.221 17.057
913.4 17.381 17.216
912.4 18.910 18.730
911.3 18.955 18.775
909.5 18.956 18.776
909.2 18.956 18.776
907.2 18.956 18.776
906.2 18.982 18.802
905.9 19.931 19.742
904.6 19.935 19.746
904.2 20.700 20.503
Primal Integral: 0.4233611605
