12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: R101
Standardized Time limit: 1800 secs
Local Machine Time Limit: 1817 secs
Base solution: 1801.470
BKS: 1637.7
Optimal: 1
Fri 14 Jan 2022 05:18:43 PM CST
timestamp: 1642151923
Solution value, local machine time, standardized time
1797.6 0.004 0.004
1795.9 0.004 0.004
1794.8 0.005 0.005
1786.9 0.005 0.005
1786.2 0.005 0.005
1778.4 0.005 0.005
1766.8 0.005 0.005
1766.0 0.005 0.005
1763.9 0.005 0.005
1763.8 0.005 0.005
1756.8 0.006 0.006
1755.9 0.006 0.006
1755.8 0.006 0.006
1755.1 0.006 0.006
1752.3 0.006 0.006
1751.6 0.006 0.006
1748.1 0.006 0.006
1745.8 0.006 0.006
1743.0 0.006 0.006
1740.3 0.007 0.007
1737.0 0.007 0.007
1735.1 0.007 0.007
1713.0 0.007 0.007
1711.9 0.008 0.008
1698.6 0.010 0.010
1695.3 0.010 0.010
1694.8 0.010 0.010
1694.7 0.011 0.011
1694.1 0.011 0.011
1693.2 0.011 0.011
1691.6 0.012 0.012
1687.1 0.012 0.012
1686.5 0.012 0.012
1684.5 0.013 0.013
1680.3 0.024 0.024
1680.1 0.024 0.024
1678.6 0.025 0.025
1675.1 0.025 0.025
1673.8 0.026 0.026
1671.2 0.027 0.027
1667.4 0.030 0.030
1665.1 0.043 0.043
1663.4 0.043 0.043
1663.0 0.056 0.055
1662.8 0.056 0.055
1659.0 0.058 0.057
1658.8 0.059 0.058
1658.5 0.059 0.058
1656.4 0.090 0.089
1655.0 0.136 0.135
1650.4 0.136 0.135
1650.3 0.136 0.135
1649.7 0.140 0.139
1643.0 0.140 0.139
1638.2 0.140 0.139
1637.7 0.140 0.139
Primal Integral: 0.0001520554
