12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: C2_2_8
Standardized Time limit: 1800 secs
Local Machine Time Limit: 1817 secs
Base solution: 1995.070
BKS: 1813.7
Optimal: 1
Fri 14 Jan 2022 05:19:40 PM CST
timestamp: 1642151980
Solution value, local machine time, standardized time
1976.2 0.012 0.012
1976.1 0.012 0.012
1970.2 0.012 0.012
1969.3 0.012 0.012
1962.6 0.012 0.012
1962.5 0.012 0.012
1961.9 0.013 0.013
1958.5 0.013 0.013
1945.5 0.013 0.013
1944.8 0.013 0.013
1943.5 0.013 0.013
1940.7 0.013 0.013
1940.1 0.013 0.013
1936.7 0.013 0.013
1932.5 0.014 0.014
1931.2 0.016 0.016
1920.4 0.021 0.021
1913.3 0.021 0.021
1913.2 0.022 0.022
1901.3 0.022 0.022
1900.4 0.022 0.022
1898.7 0.023 0.023
1892.6 0.023 0.023
1890.8 0.023 0.023
1890.3 0.032 0.032
1889.6 0.035 0.035
1887.8 0.035 0.035
1871.2 0.035 0.035
1860.8 0.035 0.035
1860.1 0.035 0.035
1853.9 0.036 0.036
1838.6 0.037 0.037
1837.5 0.144 0.143
1835.8 0.147 0.146
1835.0 0.164 0.162
1834.5 0.170 0.168
1828.9 0.187 0.185
1828.6 0.187 0.185
1827.8 0.187 0.185
1827.7 0.270 0.267
1826.9 0.270 0.267
1826.7 0.278 0.275
1824.4 0.278 0.275
1824.2 0.278 0.275
1823.5 0.278 0.275
1823.3 0.279 0.276
1821.9 0.286 0.283
1821.7 0.320 0.317
1816.9 0.331 0.328
1816.1 431.009 426.914
1815.4 431.019 426.924
1814.8 431.054 426.959
1814.1 431.054 426.959
1813.7 431.064 426.969
Primal Integral: 0.0421141571
