12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: C2_4_3
Standardized Time limit: 3600 secs
Local Machine Time Limit: 3635 secs
Base solution: 4130.720
BKS: 3755.2
Optimal: 0
Fri 14 Jan 2022 05:37:24 PM CST
timestamp: 1642153044
Solution value, local machine time, standardized time
4123.5 0.586 0.580
4114.5 0.587 0.581
4112.8 0.587 0.581
4111.0 0.587 0.581
4108.6 0.597 0.591
4102.1 0.597 0.591
4098.1 0.599 0.593
4097.8 0.605 0.599
4096.1 0.606 0.600
4095.6 0.606 0.600
4093.9 0.606 0.600
4093.5 0.634 0.628
4089.0 0.635 0.629
4088.4 0.636 0.630
4088.3 0.636 0.630
4087.1 0.637 0.631
4087.0 0.644 0.638
4085.5 0.644 0.638
4082.8 0.645 0.639
4079.8 0.645 0.639
4077.6 0.646 0.640
4074.7 0.654 0.648
4074.5 0.657 0.651
4072.9 0.657 0.651
4071.1 0.658 0.652
4069.8 0.658 0.652
4069.1 0.659 0.653
4068.8 0.659 0.653
4067.1 0.659 0.653
4066.8 0.660 0.654
4066.6 0.660 0.654
4063.9 0.684 0.678
4053.0 0.684 0.678
4047.3 0.685 0.678
4041.8 0.704 0.697
4028.3 0.708 0.701
4024.3 0.709 0.702
4023.0 0.709 0.702
4022.4 0.713 0.706
4020.1 0.854 0.846
4019.7 0.864 0.856
4018.2 0.874 0.866
4017.8 0.875 0.867
4017.7 0.875 0.867
4017.6 0.876 0.868
4016.5 0.997 0.988
4015.2 0.997 0.988
4013.9 0.998 0.989
4013.1 0.998 0.989
4013.0 1.034 1.024
4012.8 1.034 1.024
4012.7 1.035 1.025
4011.3 1.095 1.085
4006.1 1.113 1.102
4005.9 1.114 1.103
4003.9 1.114 1.103
4003.8 1.114 1.103
4000.2 1.117 1.106
3998.5 1.117 1.106
3992.8 1.118 1.107
3988.6 1.122 1.111
3976.4 1.124 1.113
3976.3 1.124 1.113
3968.0 1.160 1.149
3967.4 1.161 1.150
3960.0 1.163 1.152
3958.7 1.163 1.152
3955.8 1.164 1.153
3955.4 1.165 1.154
3955.1 1.165 1.154
3951.2 1.169 1.158
3945.8 1.170 1.159
3941.8 1.189 1.178
3940.7 1.190 1.179
3940.5 1.191 1.180
3939.4 1.195 1.184
3938.2 1.196 1.185
3938.1 1.196 1.185
3937.6 1.197 1.186
3937.2 1.204 1.193
3936.1 1.206 1.195
3932.9 1.206 1.195
3926.5 1.209 1.198
3925.3 1.217 1.205
3924.9 1.218 1.206
3923.4 1.218 1.206
3920.6 1.219 1.207
3919.2 1.219 1.207
3917.5 1.269 1.257
3914.8 1.363 1.350
3907.9 1.364 1.351
3905.8 1.408 1.395
3904.4 1.419 1.406
3902.1 1.421 1.408
3901.7 1.421 1.408
3899.5 1.422 1.408
3899.4 1.422 1.408
3897.8 1.464 1.450
3896.9 1.465 1.451
3895.8 1.585 1.570
3894.9 1.750 1.733
3894.6 1.751 1.734
3894.2 1.751 1.734
3893.7 1.780 1.763
3893.3 1.780 1.763
3892.9 1.788 1.771
3892.6 1.788 1.771
3891.4 1.864 1.846
3889.8 1.890 1.872
3888.0 1.931 1.913
3887.8 1.932 1.914
3886.7 1.932 1.914
3881.7 1.987 1.968
3877.8 1.993 1.974
3870.1 2.045 2.026
3867.7 2.072 2.052
3863.4 2.073 2.053
3862.0 2.074 2.054
3850.4 2.074 2.054
3848.9 2.075 2.055
3848.2 2.231 2.210
3845.3 2.357 2.335
3839.5 2.405 2.382
3836.1 2.406 2.383
3833.5 2.406 2.383
3830.7 3.086 3.057
3824.4 3.089 3.060
3820.8 3.115 3.085
3819.7 3.220 3.189
3819.0 3.221 3.190
3818.3 3.230 3.199
3817.0 3.231 3.200
3811.4 3.338 3.306
3807.2 3.340 3.308
3803.1 3.620 3.586
3801.3 3.636 3.601
3799.8 3.654 3.619
3799.2 3.656 3.621
3798.9 3.656 3.621
3798.4 4.330 4.289
3797.9 4.331 4.290
3796.9 4.331 4.290
3796.5 4.332 4.291
3795.3 4.350 4.309
3787.4 4.351 4.310
3787.2 4.452 4.410
3783.5 4.456 4.414
3782.3 4.457 4.415
3781.6 4.498 4.455
3779.0 9.426 9.336
3776.4 9.427 9.337
3776.1 9.433 9.343
3774.3 9.641 9.549
3773.4 9.642 9.550
3772.5 9.693 9.601
3770.0 9.788 9.695
3769.8 9.789 9.696
3768.8 9.789 9.696
3768.7 44.789 44.364
3767.2 44.789 44.364
3765.2 45.476 45.044
3761.7 46.252 45.813
3761.0 46.569 46.127
3760.4 46.591 46.148
3759.0 47.025 46.578
3758.9 181.512 179.788
3758.7 183.389 181.647
3758.3 408.824 404.940
Primal Integral: 0.0923249893
