12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: RC105
Standardized Time limit: 1800 secs
Local Machine Time Limit: 1817 secs
Base solution: 1665.070
BKS: 1513.7
Optimal: 1
Fri 14 Jan 2022 05:19:10 PM CST
timestamp: 1642151950
Solution value, local machine time, standardized time
1664.8 0.005 0.005
1664.6 0.005 0.005
1663.0 0.005 0.005
1660.1 0.005 0.005
1658.8 0.005 0.005
1654.4 0.005 0.005
1653.5 0.005 0.005
1647.3 0.006 0.006
1647.2 0.006 0.006
1645.5 0.006 0.006
1641.4 0.006 0.006
1639.3 0.006 0.006
1639.2 0.006 0.006
1637.7 0.006 0.006
1637.5 0.006 0.006
1636.2 0.006 0.006
1634.0 0.006 0.006
1632.2 0.007 0.007
1631.6 0.007 0.007
1629.6 0.007 0.007
1628.6 0.007 0.007
1628.1 0.008 0.008
1627.3 0.012 0.012
1624.0 0.012 0.012
1615.9 0.012 0.012
1615.5 0.012 0.012
1612.7 0.013 0.013
1611.2 0.013 0.013
1608.9 0.013 0.013
1608.1 0.013 0.013
1606.3 0.013 0.013
1604.7 0.013 0.013
1602.9 0.014 0.014
1602.4 0.027 0.027
1602.1 0.027 0.027
1597.8 0.027 0.027
1597.7 0.027 0.027
1597.6 0.027 0.027
1597.4 0.044 0.044
1592.4 0.045 0.045
1591.1 0.046 0.046
1589.5 0.046 0.046
1584.1 0.080 0.079
1583.5 0.080 0.079
1582.8 0.082 0.081
1565.0 0.109 0.108
1557.9 0.370 0.366
1556.1 0.383 0.379
1553.2 0.390 0.386
1551.4 0.391 0.387
1539.0 0.405 0.401
1534.7 0.407 0.403
1533.6 0.407 0.403
1533.2 0.421 0.417
1532.5 0.421 0.417
1529.3 0.445 0.441
1527.6 0.472 0.468
1523.5 0.473 0.469
1522.3 0.479 0.474
1518.8 0.479 0.474
1518.7 0.953 0.944
1514.3 2.676 2.651
1514.2 6.359 6.299
1513.9 15.895 15.744
1513.7 15.895 15.744
Primal Integral: 0.0015715410
