12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: C2_4_5
Standardized Time limit: 3600 secs
Local Machine Time Limit: 3635 secs
Base solution: 4315.520
BKS: 3923.2
Optimal: 1
Fri 14 Jan 2022 05:38:41 PM CST
timestamp: 1642153121
Solution value, local machine time, standardized time
4312.9 0.067 0.066
4311.7 0.069 0.068
4310.3 0.072 0.071
4307.7 0.073 0.072
4305.8 0.075 0.074
4301.8 0.088 0.087
4301.3 0.091 0.090
4300.9 0.093 0.092
4289.1 0.095 0.094
4286.3 0.096 0.095
4286.2 0.097 0.096
4276.4 0.102 0.101
4269.1 0.103 0.102
4256.7 0.142 0.141
4252.2 0.143 0.142
4248.9 0.143 0.142
4246.8 0.144 0.143
4241.4 0.150 0.149
4234.7 0.151 0.150
4230.8 0.151 0.150
4229.7 0.152 0.151
4226.8 0.153 0.152
4223.7 0.153 0.152
4223.0 0.154 0.153
4222.8 0.155 0.154
4218.2 0.156 0.155
4217.3 0.166 0.164
4216.9 0.167 0.165
4207.5 0.167 0.165
4197.7 0.168 0.166
4195.4 0.169 0.167
4195.1 0.169 0.167
4189.4 0.178 0.176
4186.8 0.178 0.176
4185.0 0.179 0.177
4183.3 0.180 0.178
4182.9 0.180 0.178
4181.3 0.186 0.184
4168.8 0.186 0.184
4166.2 0.187 0.185
4157.2 0.187 0.185
4156.2 0.215 0.213
4153.4 0.216 0.214
4149.5 0.216 0.214
4148.7 0.217 0.215
4135.1 0.219 0.217
4132.3 0.220 0.218
4127.4 0.255 0.253
4127.1 0.255 0.253
4126.1 0.273 0.270
4125.5 0.274 0.271
4123.5 0.274 0.271
4121.5 0.275 0.272
4113.4 0.278 0.275
4112.3 0.312 0.309
4089.4 0.391 0.387
4087.0 0.392 0.388
4085.2 0.393 0.389
4081.5 0.411 0.407
4079.5 0.412 0.408
4078.9 0.412 0.408
4037.2 0.418 0.414
4035.5 0.418 0.414
4034.7 0.419 0.415
4032.5 0.425 0.421
4032.2 0.430 0.426
4025.1 0.434 0.430
4023.5 0.435 0.431
4022.8 0.435 0.431
4022.3 0.436 0.432
4018.2 0.437 0.433
4017.0 0.437 0.433
4016.7 0.463 0.459
4003.2 0.576 0.571
4001.1 0.577 0.572
4000.4 0.578 0.573
3999.2 0.578 0.573
3997.6 0.579 0.573
3995.2 0.579 0.573
3992.6 0.658 0.652
3991.7 0.740 0.733
3991.5 0.741 0.734
3991.3 0.742 0.735
3990.8 0.834 0.826
3990.6 0.835 0.827
3989.5 0.857 0.849
3985.0 0.857 0.849
3984.4 0.863 0.855
3984.3 0.865 0.857
3983.1 0.889 0.881
3982.1 1.493 1.479
3976.7 1.497 1.483
3974.3 2.492 2.468
3974.1 2.493 2.469
3973.3 2.493 2.469
3969.9 2.493 2.469
3960.7 2.579 2.554
3960.1 2.611 2.586
3957.8 2.627 2.602
3956.8 2.764 2.738
3951.6 2.765 2.739
3950.8 2.766 2.740
3949.3 3.221 3.190
3946.3 3.222 3.191
3943.3 3.222 3.191
3942.3 3.601 3.567
3936.4 3.963 3.925
3934.6 3.964 3.926
3931.3 4.056 4.017
3930.6 4.899 4.852
3929.4 14.296 14.160
3928.3 14.326 14.190
3927.5 80.217 79.455
3924.0 935.958 927.066
3923.2 1048.670 1038.708
Primal Integral: 0.0312738150
