RC2_4_15

VEHICLE
NUMBER     CAPACITY
100	1000

CUSTOMER
CUST NO.	XCOORD.	YCOORD.	DEMAND	READY TIME	DUE DATE	SERVICE TIME

0		100		100		0		0		3060		0		
1		9		180		50		2261		2381		10		
2		81		76		40		2492		2612		10		
3		50		35		50		761		881		10		
4		104		1		0		142		262		10		
5		120		29		20		382		502		10		
6		99		178		20		281		401		10		
7		196		171		0		1014		1134		10		
8		125		6		30		1369		1489		10		
9		179		49		40		779		899		10		
10		50		52		20		1351		1471		10		
11		44		15		50		243		363		10		
12		74		128		20		929		1049		10		
13		31		2		30		780		900		10		
14		190		83		0		1619		1739		10		
15		153		4		0		2031		2151		10		
16		59		164		20		1452		1572		10		
17		57		195		10		649		769		10		
18		159		154		40		913		1033		10		
19		179		83		20		1863		1983		10		
20		44		190		0		1500		1620		10		
21		117		132		0		2392		2512		10		
22		33		36		10		769		889		10		
23		29		170		40		2351		2471		10		
24		122		4		30		2260		2380		10		
25		100		36		10		195		315		10		
26		78		14		40		1648		1768		10		
27		54		129		10		934		1054		10		
28		19		179		10		193		313		10		
29		31		168		0		904		1024		10		
30		152		99		30		374		494		10		
31		86		102		50		137		257		10		
32		156		74		20		2330		2450		10		
33		120		89		50		1742		1862		10		
34		101		77		30		1877		1997		10		
35		56		113		20		1666		1786		10		
36		1		60		20		743		863		10		
37		4		78		30		1877		1997		10		
38		48		98		40		2573		2693		10		
39		51		150		0		377		497		10		
40		170		18		50		1134		1254		10		
41		126		61		10		791		911		10		
42		56		145		10		1021		1141		10		
43		190		63		0		2796		2916		10		
44		29		69		10		905		1025		10		
45		3		3		20		439		559		10		
46		175		4		0		2450		2570		10		
47		97		190		10		1229		1349		10		
48		126		47		0		1660		1780		10		
49		169		171		20		210		330		10		
50		142		122		40		1596		1716		10		
51		27		96		20		1921		2041		10		
52		68		189		50		112		232		10		
53		156		174		10		2348		2468		10		
54		137		9		40		2501		2621		10		
55		183		149		20		151		271		10		
56		10		24		30		2340		2460		10		
57		77		151		20		1460		1580		10		
58		79		62		40		1245		1365		10		
59		38		161		0		519		639		10		
60		165		0		40		1319		1439		10		
61		121		35		30		350		470		10		
62		82		62		0		2329		2449		10		
63		81		122		10		1242		1362		10		
64		195		34		40		2438		2558		10		
65		77		19		20		639		759		10		
66		15		103		10		2224		2344		10		
67		187		161		50		327		447		10		
68		173		47		30		1792		1912		10		
69		103		56		0		369		489		10		
70		10		23		20		1727		1847		10		
71		150		63		10		2559		2679		10		
72		74		91		50		593		713		10		
73		172		8		0		845		965		10		
74		189		55		0		549		669		10		
75		8		10		10		2551		2671		10		
76		38		130		20		1402		1522		10		
77		133		160		30		1586		1706		10		
78		150		27		50		2670		2790		10		
79		127		55		20		1427		1547		10		
80		62		167		30		2697		2817		10		
81		137		59		0		370		490		10		
82		174		109		10		2587		2707		10		
83		74		101		10		916		1036		10		
84		172		39		40		2009		2129		10		
85		163		148		40		1220		1340		10		
86		76		136		0		1099		1219		10		
87		64		59		10		607		727		10		
88		54		70		20		2508		2628		10		
89		25		70		40		619		739		10		
90		57		128		0		739		859		10		
91		31		189		40		2814		2934		10		
92		77		21		20		98		218		10		
93		43		64		50		2608		2728		10		
94		102		72		10		355		475		10		
95		51		118		20		2206		2326		10		
96		107		76		50		1013		1133		10		
97		28		190		20		716		836		10		
98		136		162		40		698		818		10		
99		134		133		30		1749		1869		10		
100		154		165		10		152		272		10		
101		93		57		30		744		864		10		
102		13		136		0		2734		2854		10		
103		199		118		20		658		778		10		
104		122		67		30		1833		1953		10		
105		80		141		40		1765		1885		10		
106		59		167		40		796		916		10		
107		6		44		50		1823		1943		10		
108		12		155		30		2616		2736		10		
109		198		158		0		283		403		10		
110		91		13		50		1617		1737		10		
111		48		86		10		1447		1567		10		
112		53		64		50		930		1050		10		
113		164		55		20		250		370		10		
114		115		112		10		548		668		10		
115		95		41		0		2358		2478		10		
116		67		197		50		1783		1903		10		
117		37		15		30		2191		2311		10		
118		138		104		40		153		273		10		
119		113		37		50		2272		2392		10		
120		14		53		10		650		770		10		
121		164		105		10		1591		1711		10		
122		81		199		0		2447		2567		10		
123		92		139		50		1690		1810		10		
124		170		85		0		2315		2435		10		
125		116		57		20		1641		1761		10		
126		93		84		50		2787		2907		10		
127		167		184		20		114		234		10		
128		180		108		50		2284		2404		10		
129		82		139		0		1940		2060		10		
130		54		107		10		978		1098		10		
131		88		68		30		968		1088		10		
132		47		83		40		364		484		10		
133		151		11		0		1795		1915		10		
134		13		184		40		1920		2040		10		
135		159		130		0		982		1102		10		
136		134		6		0		2806		2926		10		
137		54		66		50		2396		2516		10		
138		135		31		20		1017		1137		10		
139		60		88		30		89		209		10		
140		128		88		0		1515		1635		10		
141		97		136		0		1927		2047		10		
142		155		154		20		344		464		10		
143		104		106		40		1370		1490		10		
144		89		43		40		269		389		10		
145		97		149		10		1559		1679		10		
146		26		127		0		178		298		10		
147		1		139		30		652		772		10		
148		77		7		20		1222		1342		10		
149		137		58		20		2803		2923		10		
150		13		25		10		1190		1310		10		
151		45		56		50		2185		2305		10		
152		27		41		30		1748		1868		10		
153		144		23		30		2326		2446		10		
154		118		4		30		197		317		10		
155		57		138		50		239		359		10		
156		41		7		20		1689		1809		10		
157		115		17		50		255		375		10		
158		73		111		30		116		236		10		
159		44		131		30		2098		2218		10		
160		101		147		30		191		311		10		
161		197		101		30		888		1008		10		
162		179		90		10		328		448		10		
163		179		171		40		394		514		10		
164		22		195		0		1618		1738		10		
165		174		163		50		2413		2533		10		
166		199		32		0		2271		2391		10		
167		186		40		50		1305		1425		10		
168		106		112		10		1648		1768		10		
169		16		110		30		801		921		10		
170		195		27		10		2573		2693		10		
171		98		3		10		1365		1485		10		
172		88		88		10		1537		1657		10		
173		15		84		50		2333		2453		10		
174		182		34		40		1263		1383		10		
175		192		87		20		2377		2497		10		
176		55		84		10		1067		1187		10		
177		148		15		40		1465		1585		10		
178		12		117		40		295		415		10		
179		190		23		50		2024		2144		10		
180		143		11		40		2349		2469		10		
181		47		11		30		2694		2814		10		
182		87		135		20		117		237		10		
183		46		141		0		371		491		10		
184		72		22		40		2442		2562		10		
185		24		189		0		792		912		10		
186		167		25		40		130		250		10		
187		148		120		30		2500		2620		10		
188		156		155		10		2721		2841		10		
189		74		57		40		134		254		10		
190		195		181		40		2440		2560		10		
191		138		10		0		2219		2339		10		
192		37		132		20		1880		2000		10		
193		180		72		0		1402		1522		10		
194		88		78		0		94		214		10		
195		37		9		0		130		250		10		
196		96		60		10		2389		2509		10		
197		33		130		40		2033		2153		10		
198		66		80		30		80		200		10		
199		98		77		30		268		388		10		
200		149		22		20		1088		1208		10		
201		185		64		20		1817		1937		10		
202		85		191		0		448		568		10		
203		71		154		20		593		713		10		
204		110		167		50		1024		1144		10		
205		196		157		30		1336		1456		10		
206		193		93		50		2150		2270		10		
207		97		4		20		1653		1773		10		
208		111		4		20		1501		1621		10		
209		154		149		30		522		642		10		
210		40		2		50		2089		2209		10		
211		198		186		10		2064		2184		10		
212		34		197		10		2737		2857		10		
213		72		180		10		2165		2285		10		
214		3		174		10		1300		1420		10		
215		116		192		10		237		357		10		
216		53		183		40		2511		2631		10		
217		10		197		50		940		1060		10		
218		89		116		10		617		737		10		
219		96		77		20		1463		1583		10		
220		8		189		50		308		428		10		
221		70		186		10		1909		2029		10		
222		187		54		50		312		432		10		
223		62		58		10		2168		2288		10		
224		106		5		0		1748		1868		10		
225		179		188		20		2054		2174		10		
226		72		60		40		627		747		10		
227		74		87		30		2883		3003		10		
228		66		42		30		455		575		10		
229		111		1		20		2507		2627		10		
230		60		42		20		2346		2466		10		
231		187		167		40		2039		2159		10		
232		79		93		10		2792		2912		10		
233		76		148		40		1296		1416		10		
234		162		79		0		258		378		10		
235		125		10		30		2579		2699		10		
236		170		81		30		1402		1522		10		
237		70		189		10		953		1073		10		
238		169		96		20		992		1112		10		
239		186		183		40		1286		1406		10		
240		122		2		20		724		844		10		
241		14		182		0		2574		2694		10		
242		192		172		10		986		1106		10		
243		54		147		40		2016		2136		10		
244		27		196		10		2386		2506		10		
245		174		61		20		179		299		10		
246		178		88		10		1475		1595		10		
247		33		180		40		835		955		10		
248		192		81		30		2471		2591		10		
249		46		52		50		995		1115		10		
250		15		173		10		399		519		10		
251		67		118		30		38		158		10		
252		181		96		40		191		311		10		
253		118		23		50		1200		1320		10		
254		188		62		50		143		263		10		
255		58		118		20		564		684		10		
256		47		188		40		1442		1562		10		
